ngiemboon,en
"Míŋ wɔ̀ɔn wembàŋa, júʼu mmó gie n ziʼi gú;","My son, if you accept my words  "
"Tʉ́ŋe tuŋó jú ńzẅíʼte zsénò,",listening closely   to wisdom
"Tóŋ legye, e tó ńkẅéte gú;","furthermore, if you call out to insight"
"Faʼa zsénò páʼ mé faʼa nkáb la,",if you seek it like silver
"Á ge cʉa púʼu, ɔ̀ júʼu mmó gie mé gɔɔn lépɔ́gɔ Cʉ̀apʉ̀a",then you will understand the fear of the  Lord
"Á nue Cʉ̀apʉ̀a zɔ náa zsénò,",For the Lord gives wisdom;
À gẅiin shúm mbòŋo sie à leʼe lénáa mbwó pʉ̀a pie ée ndʉŋndʉŋ.,He stores up success   for the upright;
À tóonte pʉ̀a pie é gÿo sɔ́b shúm pɔ́ ndʉŋndʉŋ;,so that he may guard the paths of justice
"Púʼu la, ɔ̀ gwɔ́ ngàŋa nò nénʉ́, é giŋ páʼ lepʉ̌ ne ńzɛ́te,","Then you will understand righteousness, justice,"
"Azsénò ge gÿo kúu tsɛ̀ɛ ntʉ́m gú,","For wisdom will enter your heart,"
"Lesaŋá nò ge gÿo pɔ́ɔnte gú,","Discretion will watch over you,"
"lélɔg ńkẅile gú na megiŋé nyìŋ tepòŋ,",It will rescue you from the way of evil —
ńkẅile gú nzèm pʉ̀a pie é gwáʼa mánzsè gẅie aa ndʉŋndʉŋ,from those who abandon the right paths
"Epʉ̀a apɛ̌ gÿo nò tepòŋ tá ńjúʼ mboŋó,",from those who enjoy doing evil  
"Pɔ́ gwɔ́ pɔ́ pʉ̀a pie megiŋé mɔ́b té ndʉŋndʉŋ wɔ́,","whose paths are crooked,  "
"À gwɔ́ púʼu, ɔ̀ lɔg ńdÿɔ́ʼte manzwě gẅie à te gù wɔ́,","It will rescue you from a forbidden woman,  "
Á gẅie à ka gwáʼa mbòŋ shǔ gẅie pɔ́ yé gwɔ́ tà fó fʉ̀ʼ gie pɔ́ la nyé ńgwɔ́ ngwàshùm;,who abandons the companion of her youth  
"Ngÿǒ menò mé tsege yé ńnáa mbwó legwé,",for her house sinks down to death
"Atsɔ̌ nyìŋ na pʉ̀a pie é kúu ndá yé,",None return who go to her;
"Ɔ̀ lɔɔn ńzẅíʼte mentÿɔgɔ́ mɔ́ɔn, mbà ɔ̀ ge cʉ́me na mánzsè pʉ̀a pie é gÿo menò mbòŋo,","So follow the way of the good,  "
Á nue epʉ̀a pie ée ndʉŋndʉŋ ge gÿo néŋe tsɛ̀ɛ láʼ;,"For the upright will inhabit the land,"
"Táʼ, ńgʉa na pʉ̀a tepòŋ, mbà mé ge gÿo fó wó é kẅile wɔ́b;","but the wicked will be cut off from the land,  "
