ngiemboon,en
"Pi púɔ Ssé, e Ssé kwoŋo gẅí tɛʼ, púʼu la, pi pí fʉ̀ʼ na yé. ","Therefore, be imitators of God, as dearly loved children, "
"Pi gwaa gÿo kɔ̀ɔkɔ́ɔ gí wɔ́ɔ, ńdɔg pɔ́ nkwòŋe, ndʉŋndʉŋ páʼ Keleto la kwoŋo wégè tà ńnáa twó yé ńdɔg ńnuŋe pwɔʼ mvfò Ssé ńtíi wégè. Epwɔʼ ŋwɛ́, ée gẅie agyě poŋo mbwó Ssé.","and walk in love, as Christ also loved us and gave himself for us,   a sacrificial and fragrant offering to God. "
"Páʼ pi ee fʉ̀ʼɔɔn ńgwɔ́ pʉ̀a Ssé la, etsɔ́ shúm ée sie á té zɛ́te ngie nyìŋ gẅi gÿo wɔ́, ńgíŋ te zɛ́te ngie mé zɔɔn ńkím mbɔɔ kǐm tsetsɛ̀ɛ pi wɔ́: mé gɔɔn nò páʼ mbàŋa létóŋ panzwě, é panzwě léfaʼ mbàŋa, á mmó páʼ menò ncÿǒ, mbɔɔ nò kegɔ̀ʼ. ","But sexual immorality   and any impurity  # 5:3 1Th 4:7 or greed  # 5:3 Lk 12:15; Rm 1:29; Eph 4:19; Col 3:5; 1Th 2:5; 2Pt 2:3,14 should not even be heard of  # 5:3 Or be named among you, as is proper for saints. "
"Á té zɛ́te ngie pi shwóŋe mag mag wɔ́, tà mbɔɔ lémaʼa kwaŋ na tsɔ̌ ntí, lâ légÿo tsɔ́ ntí megʉa. Á poŋ ngie ashwóŋè gwaa kẅɛɛ ncwò pi, pi lɔgɔ síe pɔ́ Ssé na mmó gie à gÿǒ mbwó pi. ","Obscene and foolish talking or crude joking are not suitable, but rather giving thanks. "
"Pi zsé ngie, mámbàŋa gẅie à tóŋo panzwě, kà manzwě gẅie à faʼa mbàŋa wɔ́ɔ, mbɔɔ nyìŋ gẅie à gÿo menò ncÿǒ, tà mbɔɔ nyìŋ gẅie à zába ntʉ́m na shúm pʉ̀a, atsɔ́ wɔb těen ńdáʼa ńgẅiin yé jʉʼ tsɛ̀ɛ nò lefùɔ Keleto pɔ́ Ssé wɔ́. Lezǎb ntʉ́m na shúm pʉ̀a, e gwɔ̌ pɔ́ tsɔ̌ ntí leguʼte shúm ńdɔg ngie ee Ssé.","For know and recognize this: Every sexually immoral   or impure  # 5:5 2Co 6:17 or greedy  # 5:5 1Co 5:10–11; 6:10 person, who is an idolater, does not have an inheritance in the kingdom  # 5:5 Mk 1:15 of Christ and of God."
"Tà nyìŋ lɔgɔ púu shwóŋè, éfʉʉ gẅí. Menò mie mé tʉ́ʉ lɔɔn zɔɔn ńgÿo, e Ssé gyáŋa lóŋ ńtí pʉ̀a pie é té gÿo mmó gie à ne ńkwoŋo wɔ́. ","Let no one deceive you with empty arguments, for God’s wrath   is coming on the disobedient  # 5:6 Lit sons of disobedience because of these things. "
"Púʼu la, tà pi lâ yɛ̌ ntí pʉ̀a teme tsɔ́ nò. ","Therefore, do not become their partners. "
"Pi kaa tsɔ́ fʉ̀ʼ ńgwɔ́ pɔ́ tsɛ̀ɛ nzěm. Á cʉa na páʼ pi kéen ńda nnɛ́ na Cʉ̀apʉ̀a, pi cʉ́ʼ ńgwɔ́ fʉ̀ʼɔɔn ńgwɔ́ pɔ́ jʉʼʉ fɔ̌g. Púʼu la, pi gwaa gÿo kɔ̀ɔkɔ́ɔ gí wɔ́ɔ, ńgÿo páʼ pʉ̀a pie ée na jʉʼʉ fɔ̌g. ","For you were once darkness, but now you are light   in the Lord. Walk as children of light  # 5:8 Is 2:5; Lk 16:8; Jn 12:35–36  #— # "
"N gɔɔn púʼu, mélàʼmie, apìi légwɔ́ jʉʼʉ fɔ̌g, aa legÿo menò mbòŋo, ńgÿo menò mie ée mvfò Ssé ńgwɔ́ ndʉŋndʉŋ, ńnéŋe tsɛ̀ɛ nò nénʉ́. ","for the fruit of the light   consists of all goodness, righteousness, and truth  # 5:9 Eph 5:17  #— # "
"Pi gwaa gÿo kɔ̀ɔkɔ́ɔ wɔ́ɔ, ńtaʼ menò, lézsé mie é poŋo mbwó Cʉ̀apʉ̀a. ",testing   what is pleasing  # 5:10 Lk 18:18 to the Lord. 
"Tà pi kúu nùɔ pʉ̀a pie é faʼa mefàʼ mie é té kẅéte, é mefàʼ nzěm. Pi shʉashʉa ńkyag nzèm yɔb kyag. ","Don’t participate in the fruitless   works of darkness, but instead expose them. "
"Menò mie pʉ̀a ŋwɛ́ gÿo tsɛ̀ɛ nzěm, ée menò shʉ́, ńzɔɔn te mie ngwɔ́ nyìŋ kím mbɔɔ kǐm wɔ́. ",For it is shameful even to mention what is done by them in secret. 
"Pi lɔɔn shʉashʉa ńkyag mɛ̌ menò ntsèm, mbà é ge fɔ́g ","Everything exposed by the light is made visible,   "
"Á zɔɔn te gwɔ́ pɔ́ ndàʼ púʼu wɔ́, ammó vɔg tà ńkẅɛɛ jʉʼʉ fɔ̌g, ńkúbe, ńcʉ́ʼ ńkyɛʼ pɔ́ jʉʼ. Áa yɛ̌ tá mé gɔɔn ngie:",for what makes everything visible is light. Therefore it is said:
"Púʼu la, pi gwaa gÿo kɔ̀ɔkɔ́ɔ gí wɔ́ɔ, ńdaga twó gí mboŋó. Pi pɔ́ɔn lenéŋè we megʉ̀gʉ̀, pi néŋe páʼ megàŋa zsénò ","Pay careful attention, then, to how you walk #— #not as unwise people but as wise #— # "
"pie é zsé lézẅɛ́ʼ melyɛʼɛ́ láʼ mie Ssé náa mbwó pɔ́b, éfaʼ mefàʼ mbòŋo, á nue afʉ̀ʼʉ njÿó yɔɔn té ne ḿboŋo wɔ́. ","making the most of the time,  ,# 5:16 Col 4:5 because the days are evil. "
"Púʼu, tà pi gwɔ́ megʉ̀gʉ̀. Pi taʼ menò lézsé mie é poŋo mvfò Cʉ̀apʉ̀a.","So don’t be foolish, but understand   what the Lord’s will  # 5:17 Ps 143:10; Pr 16:9; Gl 1:4; Eph 1:9 is. "
"Tà pi nú melùʼ tà é jÿó gẅí. Legÿo púʼu, aa lecʉmé na mánzsè tepòŋ. Azẅìge ndʉalʉ̌a zɔ pú ńjÿó gẅí. ","And don’t get drunk   with wine,  # 5:18 Gn 9:21; Dt 7:13; Ps 4:7; Pr 3:10; Lk 5:37 which leads to reckless living, but be filled by the Spirit:  # 5:18 Lk 1:15; Ac 13:52 "
