ngiemboon,en
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,"“Cry out loudly, don’t hold back!"
Pɔ́ ée lyɛ̌ʼ ntsèm,They seek me day after day
"Táʼ, ńne ńzɛ́te wɔ́ɔn ngie:","“Why have we fasted, but you have not seen?  "
"Áa fʉ̀ʼ gie pi kwǒŋ kwoŋ ńnéŋe nzyè,",You fast with contention and strife
Tà yɛ̂ ee ntí lekwoŋ kwoŋ ńnéŋe nzyè gie,Will the fast I choose be like this:
Ntí lekwoŋ kwoŋ ńnéŋe nzyè gie e poŋo wɔ́ɔn e yɔɔn:,Isn’t this the fast I choose:
"Aa legàba mmó léjÿó jú,","Is it not to share your bread with the hungry,  "
"Ɔ̀ lɔɔn ńgÿo púʼu,","Then your light will appear like the dawn,"
"Afʉ̀ʼ gie ɔ̀ ge tóŋo Cʉ̀apʉ̀a,","At that time, when you call, the  Lord will answer;  "
ńgab shúm shú,"and if you offer yourself   to the hungry,"
Cʉ̀apʉ̀a zɔ ge ké láʼa tsyeen gú;,"The Lord will always lead you,"
Ɔ̀ ge láʼ gíŋe kwɛ́ mezẅìŋe metÿǒsoŋ mie mé la tág.,Some of you will rebuild the ancient ruins;  
Ammó gie Cʉ̀apʉ̀a à kǎʼ á yɔɔn:,"“If you keep from desecrating the Sabbath,  "
mbà n ge gwɔ́ nyìŋ gẅie,"then you will delight in the  Lord,  "
