ngiemboon,en
"Mengẅɛ̀te pʉ̀a Ésàlayɛ ntsèm la tó, ńgyá fùɔ Ndavîd á Embeloŋ, ńgɔɔn né yé ngie: «Pege metsèm pǔ ńgwɔ́ pɔ́ tàʼ tsìŋendá. ","All the tribes of Israel came to David at Hebron   and said, “Here we are, your own flesh and blood.  # 5:1 Lit your bone and your flesh,# 5:1 Gn 29:14 "
"Á laa fʉ̀ʼ gie Saẅi laa fùɔ weg, gù zɔ̌ tsyeen pʉ̀a Ésàlayɛ, ńdɔgɔ wɔ́b ńgee ncù ḿbiŋe ńdɔgɔ wɔ́b ńkwɔ́ʼɔ. Cʉ̀apʉ̀a la gɔɔn né gù ngie: “Gù zɔ ge láʼ tsyeen pʉ̀a Ésàlayɛ, gù zɔ piŋ ńdáʼ ńgwɔ́ fùɔ wɔb.”» ","Even while Saul was king over us, you were the one who led us out to battle and brought us back.   The Lord also said to you, ‘You will shepherd my people Israel, and you will be ruler over Israel.’ ”"
"Mekěm pa Ésàlayɛ la gʉa Embeloŋ ńgyá fùɔ Ndavîd, pâ pɔ̌ tyé mvfò Cʉ̀apʉ̀a ńgwa kʉ̀a, pɔ́ zɔ́ʼɔ yé ńdɔg ńgÿo fùɔ Ésàlayɛ. ","So all the elders of Israel came to the king at Hebron. King David made a covenant with them   at Hebron in the Lord’s presence, and they anointed David king over Israel."
"Mé la gwaa zɔ́ʼɔ Ndavîd lɔg gÿo fùɔ, mbà à gẅǐin ngùʼ móm tá, à la sáʼa láʼ ngùʼ móm lekùɔ. ",David was thirty years old when he began his reign;   he reigned forty years. 
"À la sáʼ ngẅɛ̀te Yúndà á Embeloŋ ngùʼ sɔɔnmbʉ́a né mesaŋ ntɔgɔ́, ḿbiŋ sáʼ pʉ̀a Ésàlayɛ ntsèm pâ pʉ̀a Yúndà á Yelúzálèm ngùʼ ntsɔ̀b tá lé móm tá.","In Hebron he reigned over Judah seven years and six months, and in Jerusalem he reigned thirty-three years over all Israel and Judah."
"Afùɔ Ndavîd pâ pʉ̀a pé la cʉ́me mánzsè légʉa ńdÿɔ́ʼ pʉ̀a Yelúzálèm né ncù. Epʉ̀a Yembúsè pie é lɔ́ɔn ńtsẅé na yɛ̌ pàga láʼ gɔɔn né fùɔ Ndavîd ngie: «Ngwɔ́ pi le tsɛ̀ɛ tÿǒsoŋ yég kú, ńtí nue mbɔɔ mefʉ̀ pâ menkǒon ge jwoŋo gẅí.» Pɔ́ lɔ́ɔn ńdɔgɔ faʼa légɔɔn ngie ngwɔ́ fùɔ Ndavîd le zɔɔn ńkẅé tÿǒsoŋ wɔ́. ","The king and his men marched to Jerusalem against the Jebusites   who inhabited the land. The Jebusites had said to David, “You will never get in here. Even the blind and lame can repel you” thinking, “David can’t get in here.”"
"Pɔ́ gɔɔn púʼu, afùɔ Ndavîd gʉa tÿǒsoŋ Siyoŋ ńkaŋa jʉʼ gie mé la kwɛ́ɛ tʉ̂ankáʼ ńdɔg ńtÿɔ́ʼte, áa jʉʼ gie mé tóŋ lê tÿǒsoŋ fùɔ Ndavîd.","Yet David did capture the stronghold of Zion, that is, the city of David.   "
"Á laa na yɛ̌ lyɛʼɛ́ láʼ ŋwɛ́, Ndavîd gɔɔn ngie: «Nyìŋ lɔɔn ne ńkwoŋo lélÿɔ́ʼ pʉ̀a Yembúsè tà ńjÿó, á shúu ssé tsɛ̀ɛ mesoŋ tá ńgẅiin wɔ́b. N kwaʼ ḿbʉa menkǒon lâ mefʉ̀menÿɔ́g ŋwɛ́. Áa mmó gie á gÿo mé gɔɔn ngie ngwɔ́ menkǒon lâ mefʉ̀menÿɔ́g le kúu tsɛ̀ɛ ndá Cʉ̀apʉ̀a wɔ́.» ","He said that day, “Whoever attacks the Jebusites must go through the water shaft to reach the lame and the blind who are despised by David.”   For this reason it is said, “The blind and the lame will never enter the house.”  # 5:8 Or temple, or palace"
"Ndavîd la gʉa ńtsẅé tsɛ̀ɛ jʉʼ gie mé la kwɛ́ɛ tʉ̂ankáʼ ńdɔg ńkéle, ńtóŋo yɛ̌ jʉʼ lê tÿǒsoŋ fùɔ Ndavîd. Afʉ̀ʼ kuʼ, á kwɛ́ tsɔ́ metʉ̂ankáʼ, á tsetsɛ̀ɛ ndá yé pɔ́ jʉʼ gie mé tóŋ lê Mbɛ́d-Milo. ","David took up residence in the stronghold, which he named the city of David. He built it up all the way around from the supporting terraces inward. "
"Ndavîd la ké ńne ńkẅiʼi ńgáʼa gǎʼ, mélàʼmie Cʉ̀apʉ̀a, e Ssé gie e piʼi kɔ̀ɔkɔ́ɔ, e laa né yé.","David became more and more powerful,   and the Lord God of Armies was with him.  # 5:10 1Ch 11:9 "
"Hilam gẅie à laa fùɔ pʉ̀a Tîi, la túm memántúm páʼ pɔ́ gʉa ńná metÿǒ sɛ́ɛndèle mbwó Ndavîd. Ńtúm pakim mendá, lâ pashʉ́a metóon ngie pɔ́ gʉa ńkwɛ́ɛ nɔʼ. ","King Hiram of Tyre sent envoys to David; he also sent cedar logs, carpenters, and stonemasons,   and they built a palace for David. "
"À la gÿo púʼu, fùɔ Ndavîd lɔg ńzsé ngie Cʉ̀apʉ̀a zɔ la néŋe yé na lʉŋe lefùɔ. Yé Cʉ̀apʉ̀a zɔ̌ piŋe ńgÿo lefùɔ fùɔ Ndavîd cwoŋo ḿvfóte, ńtí nkwòŋo gie à gẅiin nzèm pʉ̀a pé, é pʉ̀a Ésàlayɛ.",Then David knew that the Lord had established him as king over Israel and had exalted his kingdom for the sake of his people Israel.
"Ndavîd la fó Embeloŋ ńgʉa né Yelúzálèm, ńgíŋ ńzɔ́ʼ tsɔ́ panzwě, ḿbiŋ ńgíŋ ńgÿo memágàb. Pâ pɔɔn panzwě la gíŋe ńzyéte tsɔ́ púɔ mbàŋa lâ tsɔ́ púɔ panzwě. ","After he arrived from Hebron, David took more concubines and wives from Jerusalem, and more sons and daughters were born to him. "
"Mezíŋ penkʉ́ pé pie à la zyé Yelúzálèm é mɔɔn: Wɔɔn laa Shÿamuwa, wɔɔn gwɔ́ Shÿombab, wɔɔn gwɔ́ Nataŋ, wɔɔn gwɔ́ Salémo, ","These are the names of those born to him in Jerusalem: Shammua, Shobab, Nathan,   Solomon, "
"wɔɔn gwɔ́ Yiba, wɔɔn gwɔ́ Elishua, wɔɔn gwɔ́ Nefɛg, wɔɔn gwɔ́ Yafia, ","Ibhar, Elishua, Nepheg, Japhia, "
"wɔɔn gwɔ́ Elishÿama, wɔɔn gwɔ́ Elianda ńgÿo Elifelɛd.","Elishama, Eliada, and Eliphelet.  "
"Epʉ̀a Filisi la gwɔ́ tà ńjúʼ ngie mé zɔʼɔ́ Ndavîd ńdɔg ńgÿo fùɔ pa Ésàlayɛ, ḿbú ḿbʉ légʉa faʼa yé. Afùɔ Ndavîd júʼ, ésẅɛ́ʼ ńgʉa ńdyeen tsɛ̀ɛ jʉʼ gie mé la kwɛ́ɛ tʉ̂ankáʼ ńdɔg ńtÿɔ́ʼte kwaʼ mboŋó. ","When the Philistines heard that David had been anointed king over Israel,   they all went in search of David, but he heard about it and went down to the stronghold.  # 5:17 1Sm 22:4–5; 2Sm 23:14 "
Epʉ̀a Filisi la tó ḿbú ńjÿó fúʼu pʉ̀a Lefa. ,So the Philistines came and spread out in Rephaim Valley.
"Ndavîd zɛ́te Cʉ̀apʉ̀a ngie: «À lɔɔn ńgwɔ́ n gʉa ńdÿɔ́ʼ pʉ̀a Filisi lé ncù? Ngwɔ́ ɔ̀ sẅéen wɔ́b ńná né mèŋ? Cʉ̀apʉ̀a tsɔ́ʼ ngie: Oon lo, e sẅěen wɔ́b ńná né gù, gʉa ńdÿɔ́ʼɔ wɔ́b.» ",Then David inquired of the Lord:   “Should I attack the Philistines? Will you hand them over to me? ”
"Ndavîd la gʉa tà ńkúu Mbâa-pelasim, ńdÿɔ́ʼ pʉ̀a Filisi ńjÿó, ńdeen ńké ńgɔɔn ngie: «Cʉ̀apʉ̀a tǎg megàŋmbù pɔ́ɔn mvfò mèŋ, pɔ́ gʉa páʼ ntse gẅie é cwóŋo la.» Áa mmó gie á la gÿo mé tóŋo jʉʼó lê Mbâa-pelasim, ńdɔgɔ ńgɔɔn ngie: «Tá gẅie à tsɔ́ʼɔ menzsè.» ","So David went to Baal-perazim and defeated them there and said, “Like a bursting flood, the Lord has burst out against my enemies before me.”   Therefore, he named that place The Lord Bursts Out.  # 5:20 Or Baal-perazim; 2Sm 6:8; 1Ch 13:11 "
"Epʉ̀a Filisi la gwáʼ shúm sɔ́b sie pɔ́ guʼte ngie ee Ssé á jʉʼó, Ndavîd pâ pʉ̀a pé kaa ńdɔg ńgʉa. ","The Philistines abandoned their idols there, and David and his men carried them off."
Epʉ̀a Filisi la gÿo ńgíŋe ńgʉa ńjÿó fúʼu pʉ̀a Lefa. ,The Philistines came up again and spread out in Rephaim Valley. 
"Ndavîd gíŋ ńzɛ́te Cʉ̀apʉ̀a, á tsɔ́ʼ ngie: «Pɔ́ɔn légʉa ndʉŋndʉŋ ńtága wɔ́b! Shúte na ntí gie ɔ̀ ge kẅɛɛ nzèm pɔ́b, á ngʉ̀ŋe metÿǒ. ","So David inquired of the Lord, and he answered, “Do not attack directly, but circle around behind them and come at them opposite the balsam trees. "
"Ɔ̀ lɔɔn ńgÿo ńjúʼ tsɔ́ gyè, é cʉ́m páʼ fʉ̀ʼ gie mé ée mentoŋ metÿǒ ńgiŋe la, ɔ̀ lwo ésẅɛte. Ńtí nue aa púʼu ńgwɔ́ mèŋ Cʉ̀apʉ̀a gẅie n gee mvfò gù ńne ńgiŋe légʉa ńdÿɔ́ʼ pʉ̀a Filisi ńjÿó.» ","When you hear the sound of marching in the tops of the balsam trees, act decisively, for then the Lord will have gone out ahead of you to strike down the army of the Philistines.”   "
Ndavîd la gÿo mmó gie Cʉ̀apʉ̀a la tsẅi né yé ndʉŋndʉŋ. À la lÿɔ́ʼ pʉ̀a Filisi léfó Ngemba ńgʉa ńkúu Ngezɛ̂ɛ.,"So David did exactly as the Lord commanded him, and he struck down the Philistines all the way from Geba to Gezer."
