ngiemboon,en
"Afùɔ Ndavîd la gwɔ́ tà ńzẅiŋ tɛʼ, ńtsɔ́ʼɔ míŋ we Salémo, ńdɔg ńgÿo fùɔ pa Ésàlayɛ. ","When David was old and full of days,   he installed his son Solomon as king over Israel.  # 23:1 1Ch 28:5; 29:22 "
"À la pú ńcúʼte mekěm pa Ésàlayɛ, mbɔɔ panuŋepwɔʼ ńgÿo pʉ̀a Lěvî.","Then he gathered all the leaders of Israel, the priests, and the Levites. "
"Mé la sáŋ pʉ̀a Lěvî, é pie é tɔ̌g ngùʼ móm tá, é gwɔ́ Mbàŋa ntsáʼ ntsɔ̀b lefɔ̌ɔn né móm tá. ",The Levites thirty years old or more were counted;   the total number of men was thirty-eight thousand by headcount.  # 23:3 1Ch 23:24 
"Afùɔ Ndavîd la gʉa tsetsɛ̀ɛ pɔ́b ńtsɔ́ʼ pʉ̀a ntsáʼ ntsɔ̀b lekùɔ né móm mbʉ́a páʼ pɔ́ ge ne líe mefàʼ na lekwɛ̌ ndá Cʉ̀apʉ̀a, ńtsɔ́ʼ pʉ̀a ntsáʼ ntɔgɔ́ páʼ pɔ́ ge tyé twómvfò na fàʼ, ńtsɔ́ʼ mbɔɔ pasáʼntsaŋ, ","“Of these,” David said, “twenty-four thousand are to be in charge of the work on the Lord’s temple,   six thousand are to be officers and judges,  # 23:4 1Ch 26:29 "
"ńgíŋe ńtsɔ́ʼ pʉ̀a ntsáʼ lekùɔ páʼ pɔ́ ge gwɔ́ papyɛ́b ncwò ndá, ńgÿo petsɔ́ pʉ̀a ntsáʼ lekùɔ, é pie é ge ne zɔbɔ, é púʼu shúm leluŋó sie à la nyɛte lélɔg ńguʼte Cʉ̀apʉ̀a. ","four thousand are to be gatekeepers, and four thousand are to praise the Lord with the instruments that I have made for worship.”  "
"À la gabte pʉ̀a Lěvî na menùɔ menùɔ, á na páʼ pɔ́ laa na mengẅɛ̀ Ngeshÿoŋ, mbɔɔ pʉ̀a Kehad, kà pe Melali pie ée penkʉ́ Lěvî wɔ́ɔ.","Then David divided them into divisions according to Levi’s sons:   Gershom,  # 23:6 Lit Gershon Kohath, and Merari."
Mezíŋ pʉ̀a na ngẅɛ̀ Ngeshÿoŋ e mɔɔn: wɔɔn laa Landaŋ pɔ́ Shʉmeyi. ,The Gershonites: Ladan and Shimei.
"Landaŋ la gẅiin penkʉ́ pembàŋa métá, andùŋmvfò laa Yeyiyɛ, mbɔ́ɔntè yépʉ́a gwɔ́ Zetam, mbɔ́ɔntè yétá gwɔ́ Juwɛ̂. ","Ladan’s sons: Jehiel was the first, then Zetham, and Joel #— #three."
"Shʉmeyi la zyé penkʉ́ pembàŋa métá: wɔɔn laa Shÿelomid, wɔɔn gwɔ́ Aziyɛ̂ɛ, ńgÿo Alaŋ, pɔ́ laa metándá na metsìŋendá Landaŋ. ","Shimei’s sons: Shelomoth, Haziel, and Haran #— #three. Those were the heads of the families of Ladan."
"Shʉmeyi la táa ńgíŋe ńzyé tsɔ́ penkʉ́ pembàŋa lekùɔ: wɔɔn laa Yayad, wɔɔn gwɔ́ Ziza, wɔɔn gwɔ́ Yegúshÿè ńgÿo Mbeliya. ","Shimei’s sons: Jahath, Zizah,   Jeush, and Beriah. Those were Shimei’s sons #— #four. "
"Yayad laa ndùŋmvfò, Ziza gwɔ́ mbɔ́ɔntè. Yegúshÿè pɔ́ Mbeliya la te gẅiin gubé yembàŋa tà é gyɔ́ɔn wɔ́, áa mmó gie á la gÿo, mé cʉ́ʼ ńdɔgɔ wɔ́b é sáŋ pɔ́ tàʼa tsìŋendá, pɔ́ gẅiin léfaʼ pɔ́ tàʼa twó fàʼ.","Jahath was the first and Zizah was the second; however, Jeush and Beriah did not have many sons, so they became one family   and received a single assignment."
"Epʉ̀a Kehad la zyé penkʉ́ pembàŋa lekùɔ: wɔɔn laa Amelam, wɔɔn gwɔ́ Esaa, wɔɔn gwɔ́ Embeloŋ ńgÿo Uziyɛɛ. ","Kohath’s sons: Amram, Izhar, Hebron, and Uzziel #— #four."
"Áloŋ pɔ́ Mǒonsê laa gubé Amelam yembàŋa. Mé la faga Áloŋ, ńzɔ́ʼɔ yé, pâ penkʉ́ pé páʼ pɔ́ ge ne líe kwàʼ jʉʼʉ ndʉalʉ̌a, é náa shúm pwɔʼ se laméndɔ̀ɔn á mvfò Cʉ̀apʉ̀a, é ne faʼa mbwó yé, é piŋe ne lɔgɔ lezíŋ sé, é néŋe mbʉ́lè fʉ̀ʼ ntsèm. ",Amram’s sons:   Aaron and Moses.
"Ńgʉa na Mǒonsê, mbà à laa nyìŋ Ssé, mé la piŋ sáŋ penkʉ́ pé pɔ́ na ngẅɛ̀te Lěvî. ","As for Moses the man of God,   his sons were named among the tribe of Levi."
Ngeshÿoŋ pɔ́ Eliezɛ̂ɛ laa gubé Mǒonsê yembàŋa. ,Moses’s sons: Gershom and Eliezer.
"Ńgʉa na gubé Ngeshÿoŋ, mbà Shÿembuwɛɛ laa ndùŋmvfò. ",Gershom’s sons: Shebuel was first.
"Eliezɛ̂ɛ la zyé tàʼ múɔ mbàŋa, lezíŋ sé gwɔ́ lê Leyambiya. À la te láʼ ńgíŋe ńgẅiin tsɔ́ gubé wɔ́, táʼ, Leyambiya gÿo ńnuŋe ye ngẅɛ̀ é gyɔ́ɔn tɛʼ. ","Eliezer’s sons were Rehabiah, first; Eliezer did not have any other sons, but Rehabiah’s sons were very numerous."
Shÿelomid laa múɔ letwó Esaa. ,Izhar’s sons: Shelomith was first.
"Ńgʉa na gubé Embeloŋ, mbà Yelia laa ndùŋmvfò, mbɔ́ɔntè yépʉ́a gwɔ́ Amalia, mbɔ́ɔntè yétá gwɔ́ Yahaziyɛɛ, mbɔ́ɔntè lekùɔ gwɔ́ Yekamam. ","Hebron’s sons: Jeriah was first, Amariah second, Jahaziel third, and Jekameam fourth."
"Ńgʉa na gubé Uziyɛɛ, mbà ndùŋmvfò laa Míkà, mbɔ́ɔntè gwɔ́ Esiya.","Uzziel’s sons: Micah was first, and Isshiah second."
"Mali pɔ́ Mushʉ é laa gubé Melali. Mali la zyé penkʉ́ pépʉ́a, é gwɔ́ Eleyazaa pɔ́ Kíshÿè. ",Merari’s sons: Mahli and Mushi.
"Eleyazaa la kwé té gẅiin múɔ mbàŋa. Táʼ, à la gẅiin gubé yé yepanzwě, pɔ́ cʉ́ʼ nzèm ńzɔ́ʼ mefɛ̌ pɔ́b pie é laa gubé Kíshÿè. ","Eleazar died having no sons, only daughters. Their cousins, the sons of Kish, married them."
"Mushʉ la gẅiin penkʉ́ métá: wɔɔn laa Mali, wɔɔn gwɔ́ Endɛ̂ɛ, ńgÿo Yelemɔd.","Mushi’s sons: Mahli, Eder, and Jeremoth #— #three."
"Pɛ̂ laa pʉ̀a na ngẅɛ̀te Lěvî, ńgwɔ́ metándá na metsìŋendá mɔ́b, mé la ŋweʼe mezíŋ mɔ́b patàʼ patàʼ á tsɛ̀ɛ ŋwàʼne mezíŋ. Pɔ́ la gẅiin ngùʼ móm mbʉ́a, mé cʉ́me mefàʼ mbwó pɔ́b, á tsɛ̀ɛ ndá Cʉ̀apʉ̀a. ","These were the descendants of Levi by their ancestral families    #— #the family heads, according to their registration by name in the headcount #— #twenty years old or more, who worked in the service of the Lord’s temple.  # 23:24 Nm 10:17,21 "
Ndavîd la zɔɔn ńgɔɔn ngie: «Cʉ̀apʉ̀a Ssé pa Ésàlayɛ la gÿo mbʉ́lè gwɔ́ tsɛ̀ɛ láʼ yé; kwàʼ yé Ssé láʼ ńcʉ́ʼ ńnéŋe Yelúzálèm pɔ́ ndàʼndàʼ. ,"For David said, “The Lord God of Israel has given rest to his people,   and he has come to stay in Jerusalem forever. "
"Á gwɔ́ púʼu, epʉ̀a Lěvî té ńgẅiin légíŋe ńkaa ntàb ndʉalʉ̌a mbɔɔ shúm sie mé lɔgɔ faʼa mefàʼ tsɛ̀ɛ wó wɔ́.» ","Also, the Levites no longer need to carry the tabernacle or any of the equipment for its service”    #— # "
"Áa mmó gie á la gÿo Ndavîd záb ngie epʉ̀a Lěvî lɔɔn ńgwɔ́ tà ńgẅiin ngùʼ móm mbʉ́a, mé néŋ mezíŋ mɔ́b tsɛ̀ɛ ŋweʼe mezíŋ. ","for according to the last words of David, the Levites twenty years old or more were to be counted #— # "
"Pɔ́ la gẅiin léjúʼ ncwò pʉ̀a na tsìŋendá Áloŋ, éfaʼ mefàʼ ndá Ssé. Ńgíŋ ńgẅiin lélíe metetʉ́a, mbɔɔ melûmndá tsɛ̀ɛ ndá Ssé, ésɔgɔ lɔ̌ʼ na shúm ndʉalʉ̌a, ḿbiŋ faʼa tsɛ̀ɛ ndá Cʉ̀apʉ̀a. ","“but their duty will be to assist the descendants of Aaron with the service of the Lord’s temple, being responsible for the courts and the chambers, the purification of all the holy things, and the work of the service of God’s temple #— # "
"Pɔ́ la gẅiin nò na mbelég gie mé náa mbwó Ssé, pɔ́ zɔ̌ táŋte pfɔbɔ́ ngesáŋ ntsíŋ ye shúm nanǎ sie é fóo nkáʼ, mbɔɔ kàshÿò té mvòŋ, mbɔɔ kèkɔ̀ɔn gie mé kaŋá na gwág, ńgÿo yetsɔ́ kèkɔ̀ɔn. Pɔ́ la gíŋe ńgẅiin lélíe shúm sie mé lɔgɔ fʉʼʉ nzẅìŋ mmó. ","as well as the rows of the Bread of the Presence,   the fine flour for the grain offering,  # 23:29 Lv 6:20 the wafers of unleavened bread, the baking,  # 23:29 Lit the griddle,# 23:29 1Ch 9:31 the mixing,  # 23:29 Lv 6:14–15; 7:12 and all measurements of volume and length.  # 23:29 Ex 29:40; 30:13; Lv 19:35–36 "
"Pɔ́ la gẅiin légwɔ́ ssé mbaʼámbaʼ pɔ́ ncwònzém, lénáa legúʼ mbɔɔ guugẅî á mbwó Cʉ̀apʉ̀a. ","They are also to stand every morning to give thanks and praise to the Lord, and likewise in the evening. "
"Pɔ́ la gíŋe ńgẅiin légwɔ́ ssé fʉ̀ʼ gie epʉ̀a gee ná pwɔʼ gẅie mé tuɔ nɔ̀ɔn tà á pú shÿó pɔ́ ntsèm, á lyɛʼɛ́ nzse, á fʉ̀ʼ gie saŋ sẅé kẅɛ̌, tà mbɔɔ na metsɔ́ melyɛʼɛ́ línɔ̀ɔn. Pɔ́ la gẅiin léfaʼa yɛ̌ fàʼ á fʉ̀ʼ ntsèm, á mvfò Cʉ̀apʉ̀a, á na páʼ lepʉ̌ ne ńzɛ́te. ","Whenever burnt offerings are offered to the Lord on the Sabbaths, New Moons,   and appointed festivals, they are to offer them regularly in the Lord’s presence according to the number prescribed for them.  # 23:31 Lv 23:2–4 "
"À gwɔ́ púʼu, pɔ́ zɔ gẅiin nò na ntàb mbumté tà mbɔɔ na jʉʼʉ ndʉalʉ̌a. É piŋ kẅéte pʉ̀a na tsìŋendá Áloŋ pie ée mefɛ̌ pɔ́b, á na mefàʼ tsɛ̀ɛ ndá Cʉ̀apʉ̀a.","They are to carry out their responsibilities for the tent of meeting, for the holy place,   and for their relatives, the descendants of Aaron,  # 23:32 Nm 3:6–9,38 in the service of the Lord’s temple.”"
