ngiemboon,en
"Mefɛ̌ mefɛ̌, anò gie peg ge lɔg cʉ́me, áa ngie pi sẅíŋte Ssé na twó ség, tá shwóŋè Cʉ̀apʉ̀a kẅiʼi ésa jʉʼ, ńgwɔ́ mmó mekùʼ páʼ áa mbʉ̀a pi ńgwɔ́ lɛ̂. ","In addition, brothers and sisters, pray for us that the word of the Lord may spread rapidly and be honored, just as it was with you,   "
"Pi gíŋ sẅíŋte Ssé ngie, tà peg gwe mbwó pʉ̀a tepòŋ pie ée pafaʼ mentsaŋ. Púʼu, á nue pʉ̀a metsèm zɔ̌ té ne ńzẅíŋe lézáb ntʉ́m na Ssé wɔ́.","and that we may be delivered   from wicked and evil people, for not all have faith.  # 3:2 Or for the faith is not in everyone "
"Cʉ̀apʉ̀a aa ńké těen ńkúbe wɔ́. À ge gÿo pi é le kʉ́a, é piŋ le zẅíŋ Sátà zába pwó na pi wɔ́. ",But the Lord is faithful; he will strengthen you and guard you from the evil one.   
"Á gʉa na pi, mbà Cʉ̀apʉ̀a ne ńgÿo peg zsé ngie pi ne ńgÿo mmó gie peg ne ńtsẅii ngie pi gÿo. Ńgwɔ́ gie peg lɔɔn ńgíŋ ńtsẅi ngie pi gÿo lêkɔ́ wɔ́ɔ, mbà pi ge gÿo pɔ́ púʼu. ","We have confidence in the Lord about you, that you are doing and will continue to do what we command. "
"Peg ne ńdúɔ ngie Cʉ̀apʉ̀a zíʼi gẅí lékẅiʼi ńkwoŋ Ssé, mbɔɔ léshÿɔg ngɔ́ʼ páʼ ye Keleto.",May the Lord direct your hearts to God’s love and Christ’s endurance.  
"Mefɛ̌ mefɛ̌, peg lɔ̌g lezíŋ Cʉ̀apʉ̀a Yěsô Keleto, ńtsẅii mbwó pi ngie pi lÿɔ́ʼ mbɔɔ wɛ̌ fɛ̌ gẅi wɔ́ɔ gẅie à pɔ́gɔ fàʼ pɔ̌g, ḿbiŋ ńké te ne ńgiŋe na ntí gie peg la zíʼi gẅí lâ pɔ̌ wɔ́. ","Now we command you, brothers and sisters, in the name   of our Lord Jesus Christ, to keep away from every brother or sister  # 3:6 Mt 18:17; 1Co 5:11; 2Tm 3:5; 2Jn 10 who is idle and does not live  # 3:6 Lit walk according to the tradition  # 3:6 Mk 7:3 received  # 3:6 Jd 3 from us. "
"Kwàʼ pi gí ne ńzsé páʼ á ne ńzɛ́te ngie pi gÿo púʼu, ńdɔgɔ ńgiŋe na mekwò még, á nue peg laa tsetsɛ̀ɛ pi, peg těen ḿbɔ́gɔ fàʼ wɔ́. ",For you yourselves know how you should imitate   us: We were not idle among you; 
"Peg la te jÿó mmó léjÿó nyìŋ sẅɛ̀ɛ sẅɛ̀ɛ wɔ́, peg la faʼ tà ńtʉ́ŋe zìʼi tá ńjÿó, éfaʼ tsẅɛ́ʼ mbɔɔ zsǒ, ḿbɔ́gɔ lécʉ́ʼ pʉ̀a pie pi ge zɔ́gɔ jÿɔ́gɔ wɔ́b jÿɔ̌g. ","we did not eat   anyone’s food free of charge;  # 3:8 1Th 2:7 instead, we labored  # 3:8 Rv 14:13 and toiled,  # 3:8 2Co 11:27; 1Th 2:9 working  # 3:8 Ac 18:3; Eph 4:28; 2Jn 8 night and day, so that we would not be a burden  # 3:8 2Co 2:5; 1Th 2:9 to any of you. "
"Peg la zɔɔn ńkwaʼ ńgẅiin légɔɔn ngie pi jÿɔ́gɔ wég, tá ńgwaa gÿo púʼu, ńne ńtsɔ́ɔn pɔ́ ngie pi pí fʉ̀ʼ na peg. ","It is not that we don’t have the right   to support, but we did it to make ourselves an example to you so that you would imitate  # 3:9 Heb 8:5 us. "
"Á laa fʉ̀ʼ gie peg la zɔɔn ńgwɔ́ tsetsɛ̀ɛ pi, peg ne ńgɔɔn né pi ngie: Nyìŋ lɔɔn ńgwɔ́ gie à te faʼa fàʼ wɔ́, tà á ké ḿpfɛ́ɛ mmó. ","In fact, when we were with you, this is what we commanded you: “If anyone isn’t willing to work, he should not eat.”   "
