ngiemboon,en
"Saẅi la gẅiin ngùʼ… á fʉ̀ʼ gie à la cʉ́ʼʉ fùɔ, ńdeen ńké ésáʼ pʉ̀a Ésàlayɛ ngùʼ pʉ́a. ","Saul was thirty years   old when he became king, and he reigned forty-two years  # 13:1 Text emended; MT reads two years over Israel.  # 13:1 Some LXX mss omit v. 1 "
"Saẅi la gʉa tsetsɛ̀ɛ pʉ̀a Ésàlayɛ, ńtsɔ́ʼ palÿɔ́ʼncù ntsáʼ tá, pâ pʉ̀a ntsáʼ pʉ́a néŋe Migmásè, á shÿó mekwɛ́ Mbetɛɛ, míŋ we wembàŋa gẅie mé tóŋo yé lê Jÿonataŋ pâ petsɔ́ pʉ̀a tàʼ ntsáʼ, é néŋe yɔ́b Ngimbeya á láʼ pà Mbɛŋjÿamɛŋ. Saẅi tsẅi, apfwɔ̀ʼɔ pʉ̀a piŋ né membʉ̀a mɔ́b.","He chose three thousand men from Israel for himself: two thousand were with Saul at Michmash   and in Bethel’s hill country, and one thousand were with Jonathan in Gibeah  # 13:2 1Sm 10:26 of Benjamin. He sent the rest of the troops away, each to his own tent."
"Á tǎa ńgwɔ́ tsɔ́ lyɛ̌ʼ, Jÿonataŋ zẅé ngúmnɔ̀ɔn pʉ̀a Filisi gẅie à la ne sáʼa pàga láʼ Ngemba, petsɔ́ pʉ̀a Filisi gÿo ńzsé. Saẅi tóŋ ntaŋ tsɛ̀ɛ láʼ ntsèm, ńne ńgɔɔn ngie: Á ne ńzɛ́te ngie pʉ̀a Ébɛ̀ júʼ! ","Jonathan attacked the Philistine garrison  ,# 13:3 1Sm 10:5 in Gibeah,  # 13:3 LXX; MT reads Geba and the Philistines heard about it. So Saul blew the ram’s horn throughout the land  # 13:3 Jdg 3:27; 6:34 saying, “Let the Hebrews hear! ”  # 13:3 LXX reads “The slaves have revolted”,# 13:3 Nm 10:9; Jdg 3:27; 6:34 "
"Saẅi la zẅé ngúmnɔ̀ɔn pʉ̀a Filisi, á cʉa púʼu, epʉ̀a Filisi ńgyáŋa lóŋ, ńtí pʉ̀a Ésàlayɛ, palÿɔ́ʼncù cúʼte nzèm Saẅi á Ngilengaa. ","And all Israel heard the news, “Saul has attacked the Philistine garrison, and Israel is now repulsive to the Philistines.” Then the troops were summoned to join Saul at Gilgal."
"Epʉ̀a Filisi la cúʼte yɔ́b lélÿɔ́ʼ pʉ̀a Ésàlayɛ. Pɔ́ la gẅiin mekélêg ncù ntsáʼ móm tá ńgÿo pakwɔ́ʼ melÿóon ntsáʼ ntɔgɔ́, ńgÿo menùɔ palÿɔ́ʼncù tà é gyɔ́ɔn páʼ sàŋasáŋa gie áa ngʉ̀ŋe máŋʉ́. Pɔ́ la tÿɔ́g lepumó sɔ́b á Migmásè, á na pàga sǎʼnèm ye Mbɛ́d-Aveŋ. ","The Philistines also gathered to fight against Israel: three thousand   chariots, six thousand horsemen, and troops as numerous as the sand on the seashore.  # 13:5 Jos 11:4 They went up and camped at Michmash, east of Beth-aven.  # 13:5 LXX reads Michmash, opposite Beth-horon to the south,# 13:5 1Sm 14:23"
"Epʉ̀a Ésàlayɛ la gyá, ḿmÿɔg tɛʼ, mélàʼmie mé la pú ńtíʼte pʉ̀a láʼ. Áa mmó gie á la gÿo pɔ́ lyeen tsɛ̀ɛ megÿɔ́b, mbɔɔ tsɛ̀ɛ mémbím menzóŋ, mbɔɔ tsɛ̀ɛ memvwɔ̀ʼ tóon, mbɔɔ tsɛ̀ɛ metɔ́ɔn, tà mbɔɔ tsɛ̀ɛ megǒon. ","The men of Israel saw that they were in trouble because the troops were in a difficult situation. They hid in caves, in thickets, among rocks, and in holes and cisterns.   "
Etsɔ́ pʉ̀a Ébɛ̀ la gíŋe ne ńtúmo ntse Juundʉŋ légʉa né tsɛ̀ɛ ngwòŋ Ngâd pɔ́ wé Ngalad.,Some Hebrews even crossed the Jordan to the land of Gad and Gilead.
"À la zẅíʼte lyɛ̌ʼ sɔɔnmbʉ́a, tà ńkú fʉ̀ʼ gie Samîɛ la záb. Táʼ, Samîɛ te tóo Ngilengaa wɔ́, aláʼ leen ńké ńtága sa jʉʼ. ","He waited seven days for the appointed time that Samuel had set,   but Samuel didn’t come to Gilgal, and the troops were deserting him. "
"Á gwɔ́ púʼu, Saẅi gɔɔn ngie: Pi lɔg pwɔʼ gẅie mé tuɔ nɔ̀ɔn tà á pú shÿó pɔ́ ntsèm, tà mbɔɔ we mbʉ́lè, ńtó ńnáa mbwó mèŋ. Kwàʼ yé leen ńké ńnuŋe pwɔʼ gẅie mé tuɔ nɔ̀ɔn tà á pú shÿó pɔ́ ntsèm. ","So Saul said, “Bring me the burnt offering and the fellowship offerings.” Then he offered the burnt offering."
"À la nuŋe pwɔʼ gẅie mé tuɔ nɔ̀ɔn tà á pú shÿó pɔ́ ntsèm tà ńtsẅé jʉʼ, Samîɛ tó; Saẅi leen ńkẅɛ ńzáʼa yé, ńtsyɛʼte yé. ","Just as he finished offering the burnt offering, Samuel arrived. So Saul went out to greet him, "
