ngiemboon,en
"Yǒonshûa, míŋ Nûn, á fó tsɔ́ jʉʼ gie mé tóŋo lê Shʉtim, éshú shú, ńtúm pʉ̀a mépʉ́a légʉa ńnáŋ ngwòŋ Kánàhan, ḿbiŋ ńcwoŋo, ńnáŋa tÿǒsoŋo Yelíkò. Pɔ́ gʉa tà ńkúu Yelíkò, ńkúu ndá Lahab gẅie aa káatÿǒ manzwě, ńdáʼa wó. ","Joshua son of Nun secretly sent two men as spies   from the Acacia Grove,  # 2:1 Or from Shittim saying, “Go and scout the land, especially Jericho.” So they left, and they came to the house of a prostitute named Rahab,  # 2:1 Heb 11:31; Jms 2:25 and stayed there."
"Mé shwóŋo fùɔ Yelíkò ngie tsɔ́ mbàŋa, ńgwɔ́ pʉ̀a Ésàlayɛ ně shú shú ńkúu láʼ yé letsẅɛ́ʼ, lénáŋ jʉʼ. ","The king of Jericho was told, “Look, some of the Israelite men have come here tonight to investigate the land.” "
"Ńgɔɔn púʼu, fùɔ Yelíkò tsẅi ngie mé gʉa ńgɔɔn né Lahab ngie: «Kẅile mbàŋa gie é ně ńgúɔ gú, é pʉ̀a pie é ně ńkúu ndá gù. Ńtí nue pɔ́ ně ńtó pɔ́ lénáŋ jʉʼ.» ","Then the king of Jericho sent word to Rahab and said, “Bring out the men who came to you and entered your house,   for they came to investigate the entire land.”"
"Táʼ, manzwě ŋwɛ́ gÿo, mbàŋa ya yépʉ́a lyeen. Á leen ńké ńgɔɔn ngie: «Áa nénʉ́ ngie mbàŋa ŋwɛ́ ka tóo mbʉ̀a mèŋ, táʼ, n ka te ne ńzsé lefóo sɔ́b wɔ́. ","But the woman had taken the two men and hidden them.   So she said, “Yes, the men did come to me, but I didn’t know where they were from. "
"Ńtí nue, mé ka gwaa jÿɔ́ʼ ncwò nkáʼ tÿǒsoŋ ncwònzém, pɔ́ kẅɛ, tà n te zsé jʉʼ gie pɔ́ gʉ̌a né wó wɔ́. Pi lwo ńjwoŋte wɔ́b. Pi ge gwóon wɔ́b!» ","At nightfall, when the city gate was about to close, the men went out, and I don’t know where they were going. Chase after them quickly, and you can catch up with them! ” "
"Ńgwaa gɔɔn púʼu, mbà à ně gÿo pɔ́ kwɔ́ʼɔ tÿǒndá ńdyeen tsɛ̀ɛ meffo ngábntʉ̀ mie à la táŋte tÿǒndá. ",But she had taken them up to the roof and hidden them   among the stalks of flax that she had arranged on the roof. 
"Pajwoŋo wɔ́b la gwaa leen fó tÿǒsoŋ kẅɛ, mé jÿɔ́ʼ ncwò nkáʼ. Pɔ́ cʉ́me mánzsè Juundʉŋ, ńdáʼ ńjwoŋte wɔ́b jwoŋte tà ńkúu jʉʼ gie ngwɔ́ mé cú ntse Juundʉŋ wó. ","The men pursued them along the road to the fords of the Jordan, and as soon as they left to pursue them, the city gate was shut."
"Ńgʉa na Lahab, mbà ngàŋa náŋ la gwaa lyé, á kwɔ́ʼ ńtsɛ́ɛ wɔ́b tÿǒ ndá; ","Before the men fell asleep, she went up on the roof "
"ńgɔɔn né pɔ́b ngie: «N zsě ngie Cʉ̀apʉ̀a la ná wɔɔn ngwòŋ né pi. Ntí gie mé lɔg ḿbɔ́gɔ gẅí, e ka gÿo, ecÿɔʼ gwóon wég. Patsẅé láʼ yɔɔn ntsèm líe gẅí, ḿvɛ. ","and said to them, “I know that the Lord has given you this land   and that the terror of you has fallen on us,  # 2:9 Ex 15:16; 23:27; Ezr 3:3; Jb 9:34; 13:21; Is 33:18; Jr 50:38 and everyone who lives in the land is panicking because of you.  # 2:9 Or land panics at your approach,# 2:9 Ex 15:15; Jos 2:24; 1Sm 14:16 "
"Á nue peg ka jǔʼ ngie pi ka gwaa kẅɛɛ Egíbtò, Cʉ̀apʉ̀a gÿo ntse máŋʉ́ mekèkàʼa, é pú ńjúmo mvfò pi; ńgíŋe ńjúʼ ntí gie pi la lɔg fʉʼʉ na mefùɔ mépʉ́a tsɛ̀ɛ ngwòŋ Amɔɔ gẅie aa na yetsɔ̌ nzǐŋ ntse Juundʉŋ, n gɔɔn fùɔ láʼa Sihoŋ pɔ́ we Ɔg, ḿbú ḿbyág mɛ̌ meláʼ tà ńdɔg lekyě shʉŋte. ","For we have heard how the Lord dried up the water of the Red Sea before you when you came out of Egypt,   and what you did to Sihon and Og, the two Amorite kings you completely destroyed  # 2:10 Nm 21:23–30,33–35; Dt 2:32–34; 3:1–3; Jos 6:21 across the Jordan. "
