ngiemboon,en
Cʉ̀apʉ̀a gɔ̌ɔn ngie:,This is what the Lord says:
"Ńtí kɔ́ n ka tǒ, n te nyìŋ gyá?",Why was no one there when I came?
"Mèŋ n gǐŋ ńgÿo lefaŋ pú síŋ,",I dress the heavens in black
"Cʉ̀apʉ̀a Ssé ka zíʼi wɔ́ɔn nò gie n ge gɔɔn,",The Lord God has given me
"Cʉ̀apʉ̀a Ssé tsɔ̌ʼ metuŋó mɔ́ɔn,","The Lord God has opened my ear,"
"Mèŋ n ka sele nkàʼ wɔ́ɔn,","I gave my back to those who beat me,"
"Cʉ̀apʉ̀a Ssé ne ńtóonte wɔ́ɔn,",The Lord God will help me;
"Cʉ̀apʉ̀a aa lejʉ́ŋ mèŋ,",The one who vindicates me is near;  
"Oon, Cʉ̀apʉ̀a Ssé ne ńtóonte wɔ́ɔn.","In truth, the Lord God will help me;"
Awɔ̌ na pi pɔ́gɔ Cʉ̀apʉ̀a?,Who among you fears the  Lord
"Táʼ, ńgʉa na pi metsèm pie pi nyɛɛ mmɔ̌g,","Look, all you who kindle a fire,"
