ngiemboon,en
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,"“This   is my servant;  # 42:1 Is 49:3–7; 50:10 I strengthen him,"
À te náa gwá wɔ́;,He will not cry out or shout
À te pwɔ́ʼɔ kèkàʼa gie á ŋweʼé wɔ́.,"He will not break a bruised reed,"
À te gÿo tsyɛte nnɛ́ wɔ́;,He will not grow weak or be discouraged
"Cʉ̀apʉ̀a Ssé la nyɛte lefaŋ,","This is what God, the Lord, says —"
"«Mèŋ Cʉ̀apʉ̀a, n ka lɔg páʼ",“I am the Lord. I have called you
Ɔ̀ ge gÿo gÿo mefʉ̀ gyá jʉʼ;,"in order to open blind eyes,  "
"Mèŋ n gee Cʉ̀apʉ̀a, ée lezíŋ sɔ́ɔn;","I am the Lord. That is my name,"
Mendùŋmvfò menò kéen ńcʉate;,The past events have indeed happened.
"Pi zɔbɔ zɔ̀b yesẅé,",Sing a new song to the  Lord;  
"Á ne ńzɛ́te ngie epʉ̀a kwéʼe ngyè yɔ́b, ńnáa tÿǒ,","Let the desert and its cities shout,"
"Á ne ńzɛ́te ngie mé guʼte Cʉ̀apʉ̀a,",Let them give glory to the  Lord
"Cʉ̀apʉ̀a ne ńtsóte nnɛ́ ńtóo,",The Lord advances like a warrior;
Cʉ̀apʉ̀a gɔɔn ngie:,“I have kept silent from ages past;
N ge pyág mekwɛ́ lâ mekwɔʼɔ́;,I will lay waste mountains and hills
"N ge gÿo mefʉ̀, e giŋe na mánzsè",I will lead the blind by a way they did not know;  
"Epʉ̀a pie é cʉŋe na tsɔ́ messé,",They will be turned back and utterly ashamed —
"Pi pie pi ee membǔʼ metuŋó, pi tʉ́ŋe tuŋó ńjúʼ!","“Listen, you deaf!"
"Awɔ̌ nyìŋ aa fʉ̀menÿɔ́g,","Who is blind but my servant,  "
"Pi pʉ̀a Ésàlayɛ,","Though seeing many things,   you pay no attention."
"Cʉ̀apʉ̀a lɔg páʼ aa ngàŋa pyennɛ́,","Because of his righteousness, the Lord was pleased"
"Táʼ, pi pɛ̂ ńgwɔ́ pʉ̀a pie mé ka pǔ ńtúʼu wɔ́b.","But this is a people plundered and looted,"
Awɔ̌ na pi lǎ laga twó yé na mɔɔn menò?,Who among you will hear this?
"Awɔ̌ ka sẅéen Ésàlayɛ,","Who gave Jacob to the robber,  "
"Áa mmó gie á ka gÿo,",So he poured out his furious anger
