ngiemboon,en
" Cʉ̀apʉ̀a la gÿo nò mbòŋo na Sǎlà, páʼ à la kaʼ. ","The Lord came to Sarah as he had said, and the Lord did for Sarah what he had promised.   "
"Sǎlà la gwaa shwoŋ, mbà Ábalaham gwɔ̌ ndÿò tɛʼ. À la gÿo ńzyé múɔ mbàŋa kwàʼ fʉ̀ʼ gie e Ssé la gɔɔn. ","Sarah became pregnant and bore a son to Abraham in his old age, at the appointed time God had told him.   "
Ábalaham tsẅi lezíŋ wɔɔn múɔ gẅie Sǎlà zyě lê Ésàg. ,Abraham named his son who was born to him #— #the one Sarah bore to him #— #Isaac.   
"Múɔ gÿo lyɛ̌ʼ lefɔ̌ɔn, Ábalaham púʼu yé páʼ Ssé la gɔɔn né yé púʼu. ","When his son Isaac was eight days old, Abraham circumcised him, as God had commanded him.   "
Mé la gwaa zyé Ésàg mbà Ábalaham gẅǐin ngùʼ nkÿo. ,Abraham was a hundred years old when his son Isaac was born to him.  
"Sǎlà gɔɔn ngie: «E Ssé gÿǒ n kág. Awɛ̌ nyìŋ wɔ́ɔ ge láʼa júʼu yɔɔn nò, é kága, é tíi wɔ́ɔn.» ","Sarah said, “God has made me laugh, and everyone who hears will laugh with me.”  ,# 21:6 Gn 18:12–15 "
"Ńgíŋe ńgɔɔn ngie: «Awɔ̌ nyìŋ laa páʼɔɔn ńgɔɔn né Ábalaham ngie Sǎlà ge láʼa lyɛ̌ʼ ńnóŋ gubé? Táʼ, awɔɔn gẅie à kéen ńzẅiŋ, tá peg yé zyé tàʼ múɔ mbàŋa lɔɔn!»","She also said, “Who would have told Abraham that Sarah would nurse children? Yet I have borne a son for him   in his old age.”"
"Múɔ la gúʼ, tà mé tɔʼɔ yé lepʉ́. Alyɛ̌ʼ ŋwɛ́ gie mé tɔʼɔ́ Ésàg lepʉ́, Ábalaham gÿo máamáa línɔ̀ɔn.","The child grew and was weaned, and Abraham held a great feast on the day Isaac was weaned. "
"Á gÿo ńgwɔ́ tsɔ́ lyɛ̌ʼ, Sǎlà gyá Esemayɛ̂ɛ, á múɔ gẅie Agaa nyìŋ Egíbtò pɔ́ Ábalaham la zyé, é ne ńgÿo megʉa, ",But Sarah saw the son mocking #— #the one Hagar the Egyptian had borne to Abraham.   
"á gɔɔn né Ábalaham ngie: «Jwoŋo ngàŋafàʼ wɔɔn ŋwɛ́ pɔ́ míŋ wé, ńtí nue à lɔɔn ngwɔ́ míŋ ngàŋafàʼ wɔɔn ŋwɛ́, pɔ́ míŋ wɔ̀ɔn Ésàg le tem ńjÿó ndá jú wɔ́.»","So she said to Abraham, “Drive out this slave with her son, for the son of this slave will not be a coheir with my son Isaac! ”  "
"Ábalaham júʼu shwóŋè ŋwɛ́, á pú ḿbÿɔ́gɔ yé, ńtí páʼ Esemayɛ̂ɛ la gíŋe ńgwɔ́ yé pɔ́ míŋ we. ",This was very distressing to   Abraham because of his son. 
"Táʼ, Cʉ̀apʉ̀a gɔɔn né Ábalaham ngie: «Ḿbɔ́ɔn nò gie Sǎlà gɔ̌ɔn na múɔ pɔ́ ngàŋafàʼ gù légege gú. Tÿɔ́gɔ kwò na nò gie Sǎlà ge shwóŋo gú. Á nue penkʉ́ pie Ésàg ge láʼ zyé, epɛ̌ ŋwɛ́ zɔ̌ lɔgɔ ńgwɔ́ ngẅɛ̀ jù gie n da kaʼ. ","But God said to Abraham, “Do not be distressed   about the boy and about your slave. Whatever Sarah says to you, listen to her, because your offspring will be traced through Isaac,  # 21:12 Rm 9:7; Heb 11:18 "
"Ńgʉa na míŋ ngàŋafàʼ gù, mbà mèŋ n ge gÿo gÿo à nuŋe tàʼ ngwòŋ, mélàʼmie à gǐŋ ńgwɔ́ pɔ́ zyé gù.»",and I will also make a nation of the slave’s son   because he is your offspring.”
"Ábalaham mʉ́ mbaʼámbaʼ, ḿbí mbelég, ńkaa ntse tsɛ̀ɛ ntúʼ ngùb, ńnáa mbwó Agaa, ńgwaa jwoŋo yé, pɔ́ múɔ gwɔ́. Á gʉa, ńzye légwaa ḿbúu kwòŋotsẅɛ á Mbɛɛshÿeba. ","Early in the morning Abraham got up, took bread and a waterskin, put them on Hagar’s shoulders, and sent her and the boy away. She left and wandered in the Wilderness of Beer-sheba. "
"Ntse la gwɔ́ tà ḿmaga tsɛ̀ɛ ntúʼ ngùb, á gwáʼa múɔ tsìŋe tsɔ̌ métÿǒ, ","When the water in the skin was gone, she left the boy under one of the bushes "
"ńgʉa ńnéŋe yé jʉʼ, tà lefǒ yɛ̌ jʉʼ ńgʉa ńkúu jʉʼ gie múɔ néŋe wó, é gwɔ́ ntyě lemaʼá kyɛ́d. Ńtí páʼ à la ne ńgɔɔn ngie: «N te ne ńkwoŋo légyá páʼ míŋ wɔ̀ɔn kwé wɔ́.» Ayɛ̌ zɔ̌ la gÿo, á gʉa ńnéŋe jʉʼʉ ndyɛ̀ʼɛ, ńdʉa. ","and went and sat at a distance, about a bowshot away, for she said, “I can’t bear to watch the boy die! ” While she sat at a distance, she   wept loudly.  # 21:16 Jr 6:26; Am 8:10"
"E Ssé júʼ ngyè múɔ mbàŋa, mántúm Ssé fó tÿǒ lefaŋ, ńtóŋo Agaa, ńgɔɔn né yé ngie: «Agaa! Akɔ́ zɔ̌ gÿǒ gú? Te pɔ́g! Á nue e Ssé jǔʼ ngyè múɔ á jʉʼ gie aa wó lɛ̂. ","God heard the boy crying, and the   angel of God called to Hagar from heaven and said to her, “What’s wrong, Hagar? Don’t be afraid, for God has heard the boy crying from the place where he is. "
"Lu ssé, ńkaa múɔ, ńgẅiin yé mboŋó. Ńtí nue n ge gÿo gÿo, à nuŋe tàʼ máa ngwòŋ.» ","Get up, help the boy up, and grasp his hand, for I will make him a great nation.” "
"E Ssé gÿo púʼu, ńnyɛ́ʼ nÿɔ́g mé, á gyá ntse ntǔŋ, ńdɔg ntúʼ ngùb ńtúʼ tà é lúe, ńná múɔ nú.","Then God opened her eyes,   and she saw a well. So she went and filled the waterskin and gave the boy a drink. "
"Múɔ la ne ńgúʼu, e Ssé ne ńgwɔ́ né yé. À la gÿo ńgʉa ńnéŋe kwòŋotsẅɛ, ńcʉ́ʼʉ mmàʼ kyɛ́d. ","God was with the boy, and he grew; he settled in the wilderness and became an archer. "
"À la tsẅé kwòŋotsẅɛ Palaŋ, ńzɔ́ʼɔ múɔ Egíbtò gẅie má wé la lúɔ ńná né yé.","He settled in the Wilderness of Paran, and his mother got a wife for him from the land of Egypt."
"Á laa fʉʼó ŋwɛ́, Abimelɛg pɔ́ Pikɔɔ gẅie à laa fùɔ mekáŋatwó Abimelɛg, gʉa ńgɔɔn né Ábalaham ngie: «E Ssé ée né gú na kɔ̀ɔkɔ́ɔ gie ɔ̀ gÿo. ","At that time Abimelech, accompanied by Phicol the commander of his army,   said to Abraham, “God is with you in everything you do.  # 21:22 Gn 26:28 "
"Afʉ̀ʼɔɔn la, lɔg lezíŋ Ssé, ńkʉa kwàʼ jʉʼɔɔn, ngie ɔ̀ těen ńdáʼa fʉte wɔ́ɔn mɔ́, é ké le fʉ̀te penkʉ́ pɔ́ɔn mɔ́, tà mbɔɔ ngẅɛ̀ yɔɔn. Ndʉŋndʉŋ páʼ n ka lɔgɔ pyennɛ́ ńgÿo nò mbòŋo na gù la, gíŋe ńgÿo jú púʼu na mèŋ tà mbɔɔ na wɔɔn ngwòŋ gẅie ɔɔ wó ńgwɔ́ kÿoláʼ lɔɔn.» ","Swear to me by God here and now, that you will not break an agreement with me or with my children and descendants. As I have been loyal to you, so you will be loyal to me and to the country where you are a resident alien.”"
Ábalaham gɔɔn ngie: «N kʉ̌a.»,"And Abraham said, “I swear it.” "
"Ábalaham gʉa ńkaga Abimelɛg ńtí páʼ megàŋafàʼ Abimelɛg ka lɔg tʉ̀, ńjÿó ntse ntǔŋ. ",But Abraham complained to Abimelech because of the well that Abimelech’s servants had seized.  
Abimelɛg gɔɔn né yé ngie: «N te ne ńzsé nyìŋ gẅie à ka fʉʼ yɛ̂ ntí nò wɔ́. Ɔ̀ zɔ̌ɔn ké laa gÿo tà mèŋ zsé wɔ́; ńjúʼu pɛ́ʼɛ̀ lyɛ̌ʼɔɔn.» ,"Abimelech replied, “I don’t know who did this thing. You didn’t report anything to me, so I hadn’t heard about it until today.”"
"Á gɔɔn púʼu, Ábalaham líe menjʉ̀njÿò, ńdíe mvfó pɔ́ mefòŋ, ńnáa mbwó Abimelɛg, pɔ́ yé mépʉ́a leen ńké ńgwa kʉ̀a. ","Abraham took flocks and herds and gave them to Abimelech, and the two of them made a covenant.   "
"Ábalaham fag menjʉ̀njÿò sɔɔnmbʉ́a, ",Abraham separated seven ewe lambs from the flock. 
Abimelɛg zɛ́te yé ngie: «Ńtí kɔ́ ɔ̀ fag mɔɔn menjʉ̀njÿò sɔɔnmbʉ́a?» ,"And Abimelech said to Abraham, “Why have you separated these seven ewe lambs? ”"
Ábalaham tsɔ́ʼ ngie: «N náa mɔɔn menjʉ̀njÿò sɔɔnmbʉ́a né gù lélɔg ńkẅé ntáŋ ngie kwàʼ mèŋ zɔ la túŋ wɔɔn ntse.» ,"He replied, “You are to accept the seven ewe lambs from me so that this act   will serve as my witness that I dug this well.” "
