ngiemboon,en
"Mefɛ̌ mefɛ̌, atsɔ́ nò gie peg ge gíŋe ŋweʼe mbwó pi, lélɔg shwóŋo gẅí lyɛ̌ʼ kà pɔ́ fʉ̀ʼ gie mɔɔn menò ge láʼ cʉate wɔ́ɔ, á té wó wɔ́. ","About the times and the seasons:   Brothers and sisters, you do not need anything to be written to you. "
Á nue pi ne ńcwoŋo ńzsé gí ngie lyɛʼɛ́ láʼ Cʉ̀apʉ̀a ge láʼ vege vege tó páʼ ntsǒŋ gẅie à tóo letsẅɛ́ʼ la. ,For you yourselves know very well that the day of the Lord   will come just like a thief  # 5:2 Jn 10:1 in the night. 
"Pʉ̀a mesoŋ ge láʼ gwɔ́ tà ne gɔɔn ngie: «Mbʉ́lè ee tsɛ̀ɛ láʼ, pɔ́ té gíŋe ne ńcÿɔʼɔ wɔ́,» tá máamáa ngɔ́ʼ leen ńké ńtóo na pɔ́b páʼ múɔ neŋé tà ńgwoon manzwě shwoŋ la. Atsɔ̌ wɔb á le lÿɔ́ʼte tà ńtsẅɛ́ wɔ́. ","When they say, “Peace and security,” then sudden destruction   will come upon them, like labor pains on a pregnant woman, and they will not escape. "
"Tá ńgʉa na pi mefɛ̌ mefɛ̌, mbà pi te nyé ńgwɔ́ pɔ́ tsɛ̀ɛ nzěm wɔ́, á na ntí gie yɛ̌ lyɛʼɛ́ láʼ ge tóo na pi pɔ́ páʼ ntsǒŋ wɔ́. ","But you, brothers and sisters, are not in the dark, for this day to surprise you like a thief.   "
"Pi metsèm zɔɔn ńgwɔ́ pɔ́ pʉ̀a pie é giŋe na jʉʼ gie áa ye kyɛ̀ʼ, ńgwɔ́ pʉ̀a pie é giŋe pɔ́ zsǒ. Pege te pʉ̀a pie é giŋe tsẅɛ́ʼ wɔ́, ńké te pʉ̀a pie é giŋe lé nzěm wɔ́. ",For you are all children of light and children of the day. We do not belong to the night or the darkness.   
"Púʼu la, tà pege lyé páʼ petsɔ́ pʉ̀a. Tà pege gwáʼa lÿɔ̀g ńdyé, pege jÿó mmó à kuʼ kuʼ. ","So then, let us not sleep, like the rest, but let us stay awake and be self-controlled. "
"Palyé lelɔ́g lyé letsẅɛ́ʼ, panú melùʼ tà ḿbʉ́a, nú pɔ́ letsẅɛ́ʼ. ","For those who sleep, sleep at night, and those who get drunk, get drunk at night. "
"Tá ńgʉa na pege pie pege giŋe fʉ̀ʼʉ zso, mbà á ne ńzɛ́te ngie pege jÿó mmó à kuʼ kuʼ, nkwòŋe mbɔɔ lézáb ntʉ́m na Ssé e gwɔ́ yege nzsǒ ncù gie mé lɔgɔ tʉ̌ ńnyɛte. Lézẅiʼte lyɛ̌ʼ gie e Ssé ge gÿo pege tsẅɛ́, à gwɔ́ yégè cÿɔ̀ʼɔ ncù gie mé lɔgɔ tʉ̌ ńnyɛte. ","But since we belong to the day, let us be self-controlled   and put on the armor  # 5:8 Eph 6:14; Rv 9:9,17 of faith and love, and a helmet  # 5:8 1Sm 17:5,38; Ps 60:7; 108:8; Is 59:17; Eph 6:17 of the hope of salvation. "
"E Ssé la zɔɔn te tsɔ́ʼɔ wégè pɔ́ légyáŋa lóŋ na pege, pege gyá ngɔ́ʼ wɔ́, à la tsɔ́ʼɔ wégè pɔ́ légÿo pege cʉa nzèm Cʉ̀apʉ̀a wege Yěsô Keleto ńgẅiin letsẅɛ́. ","For God did not appoint us to wrath, but to obtain salvation through our Lord   Jesus Christ,  # 5:9 Ac 15:26 "
"À la kwé na twó ségè, légwɔ́ gie pege lɔɔn fó ńkwé mbɔɔ kwě, kà ńnyé pɔ́ ntʉ̀ntʉ̀ wɔ́ɔ, mbà peg lâ pɔ̌ zɔɔ púʼu, ńgwɔ́. ","who died for us,   so that whether we are awake or asleep,  # 5:10 1Th 5:6 we may live together with him.  # 5:10 Lk 20:38; Php 1:23 "
"Púʼu la, pi kẅiŋte mennɛ́ mí pi né pi, pi sele ńtóonte mennɛ́ mí pi né pi, páʼ pi ne ńgÿo púʼu lɛ̂.",Therefore encourage one another and build each other up as you are already doing.
"Mefɛ̌ mefɛ̌, peg sẅiŋté gẅí ngie pi ná mekùʼ mbwó pʉ̀a pie é faʼa fàʼa Ssé tsetsɛ̀ɛ pi, á mbwó pʉ̀a pie Cʉ̀apʉ̀a la tÿɔ́gɔ wɔ́b á mvfò pi ngie pɔ́ tÿɔ́gte gẅí. ","Now we ask you, brothers and sisters, to give recognition   to those who labor among you and lead you  # 5:12 Or care for you in the Lord and admonish you, "
"Pi gÿo mekùʼ mɔ́b mboŋó, ńkwoŋo wɔ́b tɛʼ, ńtí twó fàʼ gie pɔ́ ée mǒ, ḿbɔ́ɔn cÿɔ́g tsetsɛ̀ɛ pi.",and to regard them very highly in love because of their work. Be at peace   among yourselves. 
"Mefɛ̌ mefɛ̌, peg ne sẅíŋte gẅí ngie pi tÿɔ́gte melǒŋ, ńkẅiŋte pʉ̀a pie ntʉ́m wɔ́b nyé ḿvɛɛ vɛ, ńtóonte pʉ̀a pie é nyé pɔ́ te tʉte, ńgẅiin pɔ́ kwɔ̀gɔnnɛ́ nzèm wɔ̌wɔ́ɔ. ","And we exhort you, brothers and sisters:   warn those who are idle,  # 5:14 Or who are disorderly, or who are undisciplined comfort the discouraged, help the weak, be patient  # 5:14 Mt 18:26,29; Lk 18:7; 1Co 13:4; Heb 6:15; Jms 5:7–8; 2Pt 3:9 with everyone. "
Pi pɔ́ɔn lélɔgɔ nò tepòŋ ńtsɔ́ʼɔ nò tepòŋ. Pi gÿo pɔ́ nò mbòŋo tsetsɛ̀ɛ pi té tyɛ̀ʼte.,"See to it that no one repays evil for evil   to anyone,  # 5:15 Lk 7:47 but always pursue what is good for one another and for all.  # 5:15 Rm 12:9; Gl 6:10; 1Th 5:21 "
Pi ne ńkága kǎg fʉ̀ʼ ntsèm. ,"Rejoice   always, "
"Pi ne ńtsyɛʼte Ssé fʉ̀ʼ ntsèm, ","pray constantly, "
"ńne ńnáa ndǎg mbwó ye na kɔ̀ɔkɔ́ɔ. Áa mmó gie e Ssé kwoŋ ngie pi pie pi lâ Yěsô Keleto léen ńcʉ́ʼʉ tàʼ nyìŋ la, pi ne ńgÿo.",give thanks in everything; for this is God’s will   for you in Christ Jesus. 
Tà pi tɔʼɔ Zẅìge Ssé léfaʼa fàʼ. ,Don’t stifle the Spirit. 
"Tà pi gwága shwóŋè pʉ̀a pie é néŋe ńtsẅi nkʉ̀ gẅie é fóo mbwó Ssé, ","Don’t despise prophecies, "
"ńgʉa na kɔ́ wɔ́ɔ, ńtsaʼ ḿbí pɔ́ yembòŋo, ",but test all things.   Hold on to what is good. 
ḿbú ńkÿo nò tepòŋ ntsèm.,Stay away   from every kind of evil.
"Peg ne ńdúɔ ngie e Ssé lé twó yé, gẅie aa ngàŋ mbʉ́lè, à gÿo pi gwɔ́ pʉ̀a pé tà ńcʉ́me, ngie à pyɛ́bɛ zẅìge gí, ḿbyɛ́b ntʉ́m gẅí, ḿbyɛ́b mbùm gi, à gÿo ńgwɔ́ lyɛ̌ʼ gie Cʉ̀apʉ̀a wege Yěsô Keleto ge gÿo tó, pi gwɔ́ té sɔɔn lɔ̌ʼ na pi. ","Now may the God of peace   himself sanctify you completely. And may your whole spirit,  # 5:23 Ps 51:12 soul, and body be kept sound and blameless at the coming  # 5:23 1Th 1:10 of our Lord  # 5:23 Rv 11:8 Jesus Christ.  # 5:23 1Jn 2:28 "
"E Ssé gie e la tsɔ́ʼɔ gẅí, pi cʉ́ʼ pʉ̀a pé, e ge gÿo à gwɔ́ púʼu, á nue à te kúbe.",He who calls   you  # 5:24 1Pt 1:15 is faithful; he will do it. 
"Mefɛ̌ mefɛ̌, pi sẅíŋte Ssé mbɔɔ na ség twó.","Brothers and sisters, pray for us also. "
"Pi tsyɛʼte mefɛ̌ mefɛ̌ metsèm, ńcʉ́ʼʉ létsyɛʼte éfaŋte mennɛ́ mí na ntí ye pʉ̀a Ssé.",Greet all the brothers and sisters with a holy kiss. 
"Á na lezíŋ Cʉ̀apʉ̀a, n gɔɔn né pi ngie pi tóŋo yɔɔn ŋwàʼne á mvfò pʉ̀a Ssé metsèm.",I charge you by the Lord that this letter be read to all the brothers and sisters.   
Á poŋ ngie Cʉ̀apʉ̀a wege Yěsô Keleto ne ńcÿó gʉm gí!,The grace of our Lord Jesus Christ be with you.
