ngiemboon,en
"Yelúzálèm, lu ssé!","Arise, shine, for your light has come,  "
"Enzěm pwoon ndùmo ssé tsetsáʼ,","For look, darkness will cover the earth,"
"Ɔ̀ ge gÿo lɔgɔ kyɛ̀ʼ jú, é kyɛʼ tsɔ́ mengwòŋ;","Nations will come to your light,"
"Pʉʼʉ twó jú, ńdíe shÿó ntsèm!",Raise your eyes and look around:
"Ɔ̀ ge gwɔ́ tà gyá wɔ́b,","Then you will see and be radiant,  "
Ɔ̀ ge gÿo gẅiin menùɔ mekamɛɛ tà e gyɔ́ɔn;,Caravans of camels will cover your land    —
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,All the flocks of Kedar will be gathered to you;
"Epʉ̀a pɔɔn pie é lémte páʼ melɔ́ɔn,","Who are these who fly like a cloud,"
"Mengwòŋ mie ée ngʉ̀a shʉ̀shʉ̀a,","Yes, the coasts and islands will wait for me  "
Cʉ̀apʉ̀a gɔɔn né Yelúzálèm ngie:,"Foreigners will rebuild your walls,  "
Mencwò ndá mú é ge láʼa gwɔ́ pɔ́ mé ntsɔ̌ʼ.,Your city gates will always be open;
"Ńtí nue, wɛ̌ ngwòŋ wɔ́ɔ,",For the nation and the kingdom
"Yelúzálèm, metÿǒ sapêŋ mie ngwòŋ Limbaŋ é lɔgɔ fáŋa,",The glory of Lebanon will come to you    —
"Epʉ̀a ka gÿo, ɔ̀ gyá ngɔ́ʼ tɛʼ,",The sons of your oppressors
"Mé la gwáʼa gú,","Instead of your being deserted and hated,"
Ɔ̀ ge gÿo jÿó melêg gẅie,"You will nurse on the milk of nations,"
"N ge gÿo mé nyé tʉ̌ ŋwʉ̀, ńdɔg pɔ́ tʉ̌ ngɔ̂ɔ ńtó.",I will bring gold instead of bronze;
Mé té gÿo gíŋe júʼ páʼ mé sáʼa tʉ̀ tsɛ̀ɛ ngwòŋ gú wɔ́;,Violence will never again be heard of in your land;  
Akyɛ̀ʼ ye nèm zɔ̌ té ge gíŋe kyɛʼɛ gú fʉ̀ʼʉ zsǒ wɔ́;,"The sun will no longer be your light by day,"
Agù nèm těen ńdáʼa ńgíŋe ńkúu ndá wɔ́;,"Your sun will no longer set,"
Epʉ̀a pú ge láʼ cʉ́ʼ gwɔ́ pɔ́ ngàŋa nò nénʉ́;,All your people will be righteous;  
"Á ge gÿo gʉa tsetsɛ̀ɛ pɔ́b,","The least will become a thousand,"
