ngiemboon,en
"Mefɛ̌ pɔ́ɔn, n ka cʉ́ʼʉ légɔɔn nò mbwó pi, ńgyá ngie à lɔɔn ngwɔ́ ń de gɔɔn páʼ ngwɔ́ n gɔɔn nò mbwó pʉ̀a pie é júʼu ncwò Zẅìge Ssé wɔ́. Mèŋ ka gɔɔn pɔ́ na ntí gie ngwɔ́ n gɔɔn nò mbwó pʉ̀a pie é nyé ńjúʼu pɔ́ mmó gie mbùm yɔb ne ńgɔɔn. N gɔɔn pɔ́ páʼ à lɔɔn ngwɔ́ n gɔɔn nò mbwó pʉ̀a pie ée na lezǎb ntʉ́m na Keleto, ńnyé ńgwɔ́ pɔ́ púɔ mepÿɛ́. ","For my part, brothers and sisters, I was not able to speak to you as spiritual people but as people of the flesh, as babies in Christ.   "
"N ka náa gẅí lepʉ̌. N te ná shúm léjÿó mpfɛ́ pfɛ̌ né pi wɔ́, mélàʼmie pi ka nyé te kuʼu lépfɛ́ɛ mmó. Tà mbɔɔ fʉ̀ʼɔɔn, pi nyě pɔ́ te kuʼu léjúʼu nò gie á tʉʉ léjúʼ, ","I gave you milk to drink, not solid food, since you were not yet ready for it. In fact, you are still not ready, "
"á nue membùm mí zɔ nyé sáʼa gẅí, lekwɔʼɔ́ lóŋ zɔɔn ńnyé ńgwɔ́ pɔ́ tsetsɛ̀ɛ pi, ndʉʼʉ́ ndʉʼʉ́ nyé ńgwɔ́ pɔ́ tsetsɛ̀ɛ pi. Membùm mí zɔ těen ńdɔgɔ ńnyé sáʼa gẅí wɔ́? Pi těen ńdɔgɔ púʼu, ńnyé ńgÿo pɔ́ páʼ pʉ̀a njÿó gÿo wɔ́? ","because you are still worldly. For since there is envy   and strife  # 3:3 Other mss add and divisions,# 3:3 Ti 3:9 among you, are you not worldly and behaving like mere humans? "
"Nyìŋ gẅi neŋé tà ńgɔɔn ngie: «À gwɔ́ pɔ́ nyìŋ we Pɔ̂ɔ, wetsɔ̌ gɔɔn ngie à gwɔ́ yé pɔ́ nyìŋ we Apolɔ́sè,» mbà á téen ńdɔgɔ ńnyé ńgwɔ́ pɔ́ shwóŋè pʉ̀a njÿó wɔ́ ka?","For whenever someone says, “I belong to Paul,” and another, “I belong to Apollos,”   are you not acting like mere humans?"
"Apolɔ́sè aa páʼɔɔn ńgwɔ́ wɔ́? Pɔ̂ɔ gwɔ́ wɔ̌? Tá pi gɔɔn púʼu? Peg yé gwɔ̌ pɔ́ pafaʼa fàʼ Ssé pie pi la zẅɛ́ʼɛ wég tá ńzáb ntʉ́m na Yěsô Keleto. Awɔ̌wɔ́ɔ na peg yé wɔ́ɔ, à gÿo pɔ́ mmó gie Cʉ̀apʉ̀a la ná shÿó ngie à gÿo. ","What then is Apollos? What is Paul? They are servants through whom you believed, and each has the role the Lord has given. "
"N ka páa tÿǒ ssé, Apolɔ́sè pfɛte ntse mǒ. Tá e Ssé zɔ̌ gÿo á kẅág. ","I planted,   Apollos watered, but God gave the growth. "
"Á gwɔ́ púʼu, nyìŋ gẅie à páa tÿǒ pɔ́ nyìŋ gẅie à pfɛte ntse téen ńdɔgɔ ńgwɔ́ tsɔ́ mmó wɔ́. E Ssé gẅie à gÿo á kẅága zɔ gẅiin nò ntsèm. ","So, then, neither the one who plants nor the one who waters is anything, but only God who gives the growth. "
"Nyìŋ gẅie à páa tÿǒ pɔ́ nyìŋ gẅie à pfɛte ntse mǒ, é pú ńgwɔ́ pɔ́ ndʉŋndʉŋ. Awɔ̌wɔ́ɔ na pɔ́b wɔ́ɔ gÿo ńkẅé wé ntsɔʼɔ́fàʼ e kuʼu na fàʼ gie à fǎʼ. ","Now he who plants and he who waters are one,   and each will receive his own reward according to his own labor. "
"Á nue peg puté ńne faʼa pɔ́ fàʼa Ssé. Pi gwɔ́ nkáʼ Ssé, ńgíŋ ńgwɔ́ ndá gie Ssé ne ńkwɛ́ɛ.","For we are God’s coworkers.   You are God’s field, God’s building.  # 3:9 1Pt 2:5"
"E Ssé ka cÿó gʉm yɔ́ɔn, n nuŋe cÿóndá páʼ ngàŋlevfò wembòŋo. N ka nuŋe cÿóndá, wetsɔ̌ nyìŋ ne ńdɔgɔ fàʼ ńgee mvfò. Á ne ńkwɛ́ɛ ndá ndumó. Táʼ, awɔ̌wɔ́ɔ laga twó yé na ntí gie à lɔgɔ ńkwɛ́ɛ ndá ndumó. ","According to God’s grace that was given to me, I have laid a foundation as a skilled master builder,   and another builds on it. But each one is to be careful how he builds on it. "
