ngiemboon,en
"Á laa na mbɔ́ɔntè ngùʼ tá na páʼ Jÿohakim la cʉ́ʼʉ fùɔ pʉ̀a Yúndà, Nambukondonozɔɔ fùɔ Mbambilonia tó ńtíʼi tÿǒsoŋo Yelúzálèm. ","In the third year of the reign of King Jehoiakim   of Judah, King Nebuchadnezzar  # 1:1 Or Nebuchadrezzar,# 1:1 Jr 25:1; 52:12,28–30 of Babylon came to Jerusalem and laid siege to it. "
"Cʉ̀apʉ̀a sẅéen Jÿohakim, fùɔ pʉ̀a Yúndà ńnéŋe mbwó Nambukondonozɔɔ; ḿbiŋ ńnyé yé, á túʼu tsɔ́ gwǒŋ na shúm sie mé lɔgɔ faʼa tsɛ̀ɛ jʉʼʉ ndʉalʉ̌a, á ndá Ssé. Nambukondonozɔɔ lɔg megàŋatsǎŋ ńgʉa né ngwòŋ Shʉneya, ńku ńnéŋ shúm sie mé lɔ́ɔn ńdɔgɔ faʼa tsɛ̀ɛ jʉʼʉ ndʉalʉ̌a ŋwɛ́, á tsɛ̀ɛ ndá messé mé, á tsɛ̀ɛ lûmndá shúm fùʼ sé. ","The Lord handed King Jehoiakim of Judah over to him, along with some of the vessels from the house of God.   Nebuchadnezzar carried them to the land of Babylon,  # 1:2 Lit Shinar,# 1:2 Gn 10:10; 11:2; Is 11:11; Zch 5:11 to the house of his god,  # 1:2 Or gods and put the vessels in the treasury of his god."
"Afùɔ gɔɔn mbwó Ashÿepenase gẅie à tyé twómvfò na megàŋafàʼ pé ngie: Gʉa na pʉ̀a Ésàlayɛ, ńtsɔ́ʼ púɔ ntɔ́ʼ pembàŋa, ńgíŋ ńgʉa na gubé mekěm ńtsɔ́ʼ pembàŋa, ","The king ordered Ashpenaz, his chief eunuch, to bring some of the Israelites from the royal family   and from the nobility #— # "
"ngwàshùm ayɛ̌ é gwɔ́ gie é té gẅiin lɔ̌ʼ na mbùm nnɛ́ yɔb wɔ́, ḿbiŋ ńgwɔ́ gie é tẅɛ, ńgẅiin zsénò, ńzsé lésáŋa nò, ńkuʼu légwɔ́ gie ngwɔ́ pɔ́ tóo nɔʼ, éfaʼ, mé zíʼi wɔ́b menÿɔ́g ŋwàʼne mbɔɔ shwóŋè pʉ̀a Shÿâandê. ","young men without any physical defect, good-looking, suitable for instruction in all wisdom,   knowledgeable, perceptive, and capable of serving in the king’s palace.  # 1:4 Is 39:7 He was to teach them the Chaldean language  # 1:4 Jr 5:15 and literature. "
"Afùɔ záb páʼ á ge gwɔ́ lyɛ̌ʼ ntsèm, mé gʉa na shúm léjÿó sie yé fùɔ pfɛ́ɛ, mbɔɔ melùʼ mie à núu, é náa tsɔ́ gwǒŋ né pɔ́b. Mé ge zíʼi wɔ́b mmó na ngùʼ tá; mɔɔn menò tɔ́g, pɔ́ zyete léfaʼa mbwó yé fùɔ.","The king assigned them daily provisions from the royal food and from the wine that he drank.   They were to be trained for three years, and at the end of that time they were to attend the king.  # 1:5 Lit to stand before the king,# 1:5 Gn 41:46; 1Sm 16:22 "
"Á laa na nùɔ púɔ ngwàshùm pie mé la tsɔ́ʼ, wɔɔn laa Ndanîɛ, wɔɔn gwɔ́ Anania, wɔɔn gwɔ́ Mikayɛ̂ɛ wɔɔn gwɔ́ Azaliya, pɔ́ metsèm fóo na ngẅɛ̀te pʉ̀a Yúndà. ","Among them, from the Judahites, were Daniel,   Hananiah, Mishael, and Azariah. "
"Nyìŋ gẅie à lɔ̌ɔn ńdíe megàŋafàʼ pie é faʼa nɔʼ, à la ná mezíŋ mesẅé né pɔ́b: Ńtsẅi se Ndanîɛ lê Mbɛleshÿatsaa, ńtsẅi se Anania lê Shÿandelag, ńtsẅi se Mikayɛ̂ɛ lê Meshÿag, ńtsẅi se Azaliya lê Ambɛd-Nengo. ","The chief eunuch gave them names; he gave the name Belteshazzar to Daniel, Shadrach to Hananiah, Meshach to Mishael, and Abednego to Azariah.  "
"Ndanîɛ lʉʼ ngie ngwɔ́ á le lɔgɔ lépfɛ́ shúm léjÿó, mbɔɔ lénú melùʼ mie é fóo nɔʼ ńcʉ́ʼʉ nyìŋ ncÿǒ wɔ́, ńdeen ńké sẅíŋte nyìŋ gẅie à líe pafaʼa nɔʼ ngie à pɔ́ɔn létsóte yé, á kaa ncÿǒ. ",Daniel determined that he would not defile himself with the king’s food   or with the wine he drank. So he asked permission from the chief eunuch not to defile himself.  # 1:8 Lv 3:17; 11:47; Ps 141:4; Ezk 4:13; Hs 9:3; Ac 10:11–15 
E Ssé ké ńgÿo nyìŋ gẅie à líe megàŋafàʼ fùɔ lɔgɔ pòŋontʉ́m pɔ́ tsɔ́ɔn mezìŋe ńzẅíŋe mmó gie Ndanîɛ lǔɔ mbwó yé. ,"God had granted Daniel kindness and compassion from the chief eunuch,   "
"Nyìŋ gẅie à líe megàŋafàʼ fùɔ gɔɔn né Ndanîɛ ngie: N ne ḿbɔ́gɔ táfàʼ wɔ̀ɔn, á yé fùɔ gẅie à ka gɔɔn mmó gie pi gẅiin lépfɛ́, mbɔɔ gie pi gẅiin lénú, afùɔ lɔɔn ńtó ńgʉa na kwò nkàŋ gí ngwàshùm, ńgyá eshÿó gẅí lâ we meshǔ pí ne ńkwé kwě, á gwɔ́ lêkɔ́ mbwó yé? Ngwɔ́ pi gÿo tepòŋ, afùɔ fó mǒ ńzẅé wɔ́ɔn ńtí gẅí! ","yet he said to Daniel, “I fear my lord the king, who assigned your food and drink. What if he sees your faces looking thinner than the other young men your age? You would endanger my life   with the king.”"
"Nyìŋ gẅie à líe pafaʼa nɔʼ ntsèm gɔɔn mbwó tsɔ̌ ngàŋafàʼ ngie à líe Ndanîɛ, ńdíe Anania, ńdíe Mikayɛ̂ɛ ḿbiŋ ńdíe Azaliya, Ndanîɛ leen nké ńgɔɔn né ndÿò ŋwɛ́ ngie: ","So Daniel said to the guard whom the chief eunuch had assigned to Daniel, Hananiah, Mishael, and Azariah, "
"E sẅíŋte gú, lɔg melyɛ̌ʼ legém ńdʉŋte wég tá ńgyá, gÿo peg ké ḿpfɛ́ɛ pɔ́ ndàʼ nzab, ḿbiŋe ńnúu pɔ́ ndàʼ ntse. ",“Please test your servants for ten days. Let us be given vegetables to eat and water to drink. 
"Mɛ̌ melyɛ̌ʼ ŋwɛ́ tɔ́g, ɔ̀ líe kwáŋ shÿó weg, ḿbiŋ ńdíe we pʉ̀a pie é pfɛ́ɛ shúm fùɔ, éshwóŋo wég páʼ ɔ̀ gyǎ púʼu. ","Then examine our appearance and the appearance of the young men who are eating the king’s food, and deal with your servants based on what you see.” "
"Á leen ńké ńzẅíŋe nò gie pɔ́ gɔ̌ɔn, ńdɔg lyɛ̌ʼ legém ńdʉŋte wɔ́b. ",He agreed with them about this and tested them for ten days. 
"Mɛ̌ melyɛ̌ʼ legém leen ńké ńtɔ́g, mé líe wɔ́b ńgyá kwáŋ shÿó wɔ́b kyɛ́ʼɛ, mé gyá pɔ́ piŋ ńgẅiin metʉ̀ ńcʉa petsɔ́ púɔshùm pie é kɔ́ɔn ḿpfɛ́ɛ shúm sie fùɔ pfɛ́ɛ. ",At the end of ten days they looked better and healthier   than all the young men who were eating the king’s food.  # 1:15 Ex 23:25 
"Tà fó lyɛʼó, ngàŋafàʼ gẅie mé la tsɔ́ʼɔ yé páʼ à ne ńdíe wɔ́b la, á leen ńké ńdʉʼ páʼ mé te gíŋ ná shúm léjÿó lâ melùʼ mie é fóo nɔʼ né pɔ́b wɔ́, pɔ́ ké ńcʉ́ʼʉ ḿpfɛ́ɛ yɔ́b pɔ́ ndàʼ nzab. ",So the guard continued to remove their food and the wine they were to drink and gave them vegetables.
"E Ssé la ná legye mbwó pɔɔn púɔ mbàŋa lekùɔ, ńnáa wɔ́b shÿó lélɔg ńtyɛʼte mmó gie mé ŋweʼé ŋweʼe; ńgíŋ ńnáa wɔ́b zsénò; ńgʉa na Ndanîɛ, ńkẅiʼi ńná shÿó mbwó yé lélɔg ńkyɛ́ʼte mmó gie Ssé nyɛ̌ʼ nÿɔ́g nyìŋ á gyá, mbɔɔ lélɔg ńkyagte menjÿòon ntí ntsèm.","God gave these four young men knowledge and understanding   in every kind of literature and wisdom. Daniel also understood visions and dreams  # 1:17 1Kg 3:10–12; Dn 2:19,30; 4:18–19; 7:1 of every kind. "
