ngiemboon,en
"Afùɔ Salémo la kwɛ́ ndá Cʉ̀apʉ̀a, ńkwɛ́ɛ nɔʼ yé, tà mbɔɔ shúm ntsèm sie à la kwaŋa lékwɛ́, tà é mag, ","When Solomon finished building the temple of the Lord,   the royal palace, and all that Solomon desired to do,  # 9:1 1Kg 7:1–2; 2Ch 7:11 "
"Cʉ̀apʉ̀a gíŋ ńtóo mvfò yé na mbɔ́ɔntè lekwò, páʼ à la zɔɔn ńtóo mvfò yé á Ngambahoŋ. ",the Lord appeared to Solomon a second time just as he had appeared to him at Gibeon.   
"Ńgɔɔn né yé ngie: «N ka jǔʼ páʼ ɔ̀ ka púʼ mbwó ésẅíŋte wɔ́ɔn; ndá gie ɔ̀ ka kwɛ́ lɔɔn, n gÿǒ páʼ mé ge láʼa tóŋo lezíŋ sɔ́ɔn tsoló fʉ̀ʼ ntsèm, n ge ké láʼa ne tÿɔ́gɔ nÿɔ́g mɔ́ɔn na ndá ŋwɛ́ tÿɔ̌g, tà mbɔɔ ntʉ́m wɔ́ɔn é ké ńtyé pɔ́ mǒ. ",The Lord said to him:
"Ńgʉa na gù Salémo, mbà ɔ̀ lɔɔn ńgiŋ ndʉŋndʉŋ páʼ tá gù Ndavîd la giŋe mvfò mèŋ púʼu, lé letʉ́m sie é gẅiin nò nénʉ́ ńgwɔ́ ndʉalʉ̌a, ńgÿo mmó gie n ne ńzɛ́te ngie ɔ̀ gÿo, ḿbiŋ ńgÿo mmó gie membʉ̌ mɔ́ɔn lâ mentÿɔgɔ́ mɔ́ɔn ne ńzɛ́te, ","As for you, if you walk before me as your father David walked, with a heart of integrity and in what is right, doing everything I have commanded you, and if you keep my statutes and ordinances,   "
"mbà n ge gÿo, ngʉ̀ʼ lefùɔ tsìŋendá jú láʼa ńtsẅé ńgwɔ́ tsɛ̀ɛ ngwòŋ Ésàlayɛ. N da gwaa kaʼ páʼ n ge náa mbwó tá gù Ndavîd ńgɔɔn ngie: “Mé ge ké láʼa gee tsɛ̀ɛ tsìŋendá jú, é ké gyá pɔ́ tsɔ̌ tàʼ na gubé jú yembàŋa gẅie à ge gwɔ́ fùɔ pʉ̀a Ésàlayɛ, á fʉ̀ʼ gie ɔ̀ te láʼ gíŋ gwɔ́ wó wɔ́.” ","I will establish your royal throne over Israel forever, as I promised your father David: You will never fail to have a man on the throne of Israel.  "
"Táʼ, ńké ńgwɔ́ gie pi lâ pʉ̀a láʼ pí, ńgÿo ngẅɛ̀ jù, lɔɔn ńdʉʼʉ lécʉ́me nzèm mèŋ, ḿbiŋ ńdʉʼʉ légiŋ páʼ mentÿɔgɔ́ pâ membʉ̌ mie n da ná né pi ne ńzɛ́te, ńgwɔ́ gie pi lɔɔn faʼa mbwó tsɔ́ messé, ńŋwɔ́ʼ nnɛ́ mvfò pɔ́b ńguʼte wɔ́b, ","If you or your sons turn away from following me and do not keep my commands #— #my statutes that I have set before you #— #and if you go and serve other gods and bow in worship to them,   "
"mbà mèŋ n ge jwoŋo gẅí, á gẅí pʉ̀a láʼa Ésàlayɛ, á na tsetsáʼ gie n da náa mbwó pi, é tsɔ́ʼ lejÿɔ́g sɔ́ɔn na ndá gie n da lɔg lezíŋ sɔ́ɔn ńgÿo é cʉ́ʼ yɔ̀ɔn, à cʉa púʼu, mé gÿo ńne ńzoonte pʉ̀a láʼa Ésàlayɛ, ḿbiŋ ńne ńgẅe wɔ́b tsɛ̀ɛ tsɔ́ meláʼ ntsèm. ","I will cut off Israel from the land I gave them,   and I will reject  # 9:7 Lit send from my presence the temple I have sanctified for my name.  # 9:7 Dt 12:5; 1Kg 8:20 Israel will become an object of scorn and ridicule among all the peoples.  # 9:7 Dt 28:37 "
"Á gwɔ́ púʼu, epʉ̀a gÿo ńcʉa ngʉ̀ŋe yɔɔn ndá gie e kaa ye mbwǒon, ńgyá mbà e kéen sele ńcʉ́ʼʉ tsẅɛʼɛ́ metǒon, à kʉʼʉ wɔ́b, pɔ́ mɔɔn, ńcÿo ngwòŋ, ńgɔɔn ngie: “Cʉ̀apʉ̀a gǎa ńgÿo páʼɔɔn na yɔɔn láʼ mbɔɔ na yɔɔn ndá?” ","Though this temple is now exalted,   everyone who passes by will be appalled and will scoff.  # 9:8 Lit hiss They will say, “Why did the Lord do this to this land and this temple?”  # 9:8 Lv 26:32; Dt 29:24; Mt 23:38 "
"Mé tsɔ́ʼɔ mbwó pɔ́b ngie: “Aa mélàʼmie epʉ̀a Ésàlayɛ ka gwáʼa Cʉ̀apʉ̀a Ssé yɔ́b gẅie à la fó ngwòŋ Egíbtò ńkẅile metá pɔ́b, ńgʉa ńcʉ́me nzèm tsɔ́ messé, ńkẅíʼte mvfò pɔ́b, ńguʼte wɔ́b. Yɔɔn áa mmó gie á ka gÿo tá Cʉ̀apʉ̀a gÿo yɔɔn ngʉ̀ngʉ̀ kúu wɔ́b.”»","Then they will say, “Because they abandoned the Lord their God who brought their ancestors out of the land of Egypt. They held on to other gods and bowed in worship to them and served them. Because of this, the Lord brought all this ruin on them.”  "
"Afùɔ Salémo la lɔg ngùʼ móm mbʉ́a ńkwɛ́ ndá Cʉ̀apʉ̀a, mbɔɔ kwaʼ yé nɔʼ. ","At the end of twenty years, during which Solomon had built the two houses, the Lord’s temple and the royal palace    #— # "
"Á leen ńké ńcʉa na páʼ Hilam fùɔ pà Tîi zɔ la ná metÿǒ sɛ́ɛndèle, mbɔɔ me mesipele, ńgÿo tʉ̌ ngɔ̂ɔ, é na nzẅìŋ gẅie à la ne ńtsɔ́ɔn la, afùɔ Salémo leen ńké ńná metÿǒsoŋ móm mbʉ́a né fùɔ Hilam á tsɛ̀ɛ ngwòŋ Ngalílîa. ",King Hiram of Tyre   having supplied him with cedar and cypress logs and gold  # 9:11 Dt 17:17 for his every wish  # 9:11 1Kg 5:10  #— #King Solomon gave Hiram twenty towns in the land of Galilee. 
"Afùɔ Hilam fó Tîi ńtó légyá mɛ̌ metÿǒsoŋ táʼ, é té yé poŋ. ","So Hiram went out from Tyre to look over the towns that Solomon had given him, but he was not pleased with them. "
"Á zɛ́te fùɔ Salémo ngie: «Afɛ̌ wɔ̀ɔn, yɔɔn ée yɛ̌ ntí metÿǒsoŋ mie ɔ̀ ka náa mbwó mèŋ? Ńgÿo púʼu, ńtóŋ mɛ̌ metÿǒsoŋ lê ngwòŋ pà Kambuu. Áa yɛ̌ tá mé tóŋo mɛ̌ metÿǒsoŋ pɔ́ púʼu tà ńkú lyɛ̌ʼɔɔn.» ","So he said, “What are these towns you’ve given me, my brother? ” So he called them the Land of Cabul,   as they are still called today.  # 9:11–13 2Ch 8:2 "
Tá mbà fùɔ Hilam la túm nkáb ngɔ̂ɔ metónà méntá lé tsěm ngie mé gʉa ńnáa mbwó fùɔ Salémo.,Now Hiram had sent the king nine thousand pounds   of gold.  # 9:14 Dt 17:17
"Afùɔ Salémo la sẅɛ́ pʉ̀a sẅɛ̌ tá pɔ́ kwɛ́ ndá Cʉ̀apʉ̀a, mbɔɔ kwaʼ ye, mbɔɔ cÿóndá tetʉ́a gie mé tóŋo lê Mbɛ́d-Milo, mbɔɔ nkàŋnkáʼ Yelúzálèm, mbɔɔ tÿǒsoŋo Atsɔ̂ɔ, ńgÿo ye Mengindo pɔ́ ye Ngezɛ̂ɛ. ","This is the account of the forced labor   that King Solomon had imposed to build the Lord’s temple, his own palace, the supporting terraces,  # 9:15 2Sm 5:9 the wall of Jerusalem,  # 9:15 1Kg 3:1 and Hazor,  # 9:15 Jos 11:1 Megiddo,  # 9:15 Jos 17:11 and Gezer.  # 9:15 Jdg 1:29 "
"Falahoŋ gẅie aa fùɔ ngwòŋ Egíbtò la lÿɔ́ʼ ncù tà ńkẅé tÿǒsoŋo Ngezɛ̂ɛ, ńzẅéte pʉ̀a Kánàhan pie é lɔ́ɔn ńtsẅé tÿǒsoŋ, éshÿɔ́g mmɔ̌g wó. Míŋ we wemanzwɛ̌ la gwaa zɔ́ʼɔ fùɔ Salémo, á náa yɔɔn tÿǒsoŋ ŋwɛ́ né yé páʼ yé mmó lɔɔnndá. ","Pharaoh king of Egypt had attacked and captured Gezer. He then burned it, killed the Canaanites who lived in the city, and gave it as a dowry to his daughter, Solomon’s wife.   "
"Áa mmó gie á la gÿo, afùɔ Salémo gíŋ kwɛ́ɛ tÿǒsoŋo Ngezɛ̂ɛ, ńkwɛ́ɛ tÿǒsoŋo Mbɛ́d-Oloŋ we ntsíŋ, ","Then Solomon rebuilt Gezer, Lower Beth-horon,   "
ńkwɛ́ɛ tÿosǒŋo Mbayalad ńgÿo ye Tamaa gie áa tsɛ̀ɛ pàga láʼ gie áa tsɛ̀ɛ ngwòŋ ńgwɔ́ pɔ́ kwòŋotsẅɛ. ,"Baalath,   Tamar  # 9:18 Alt Hb traditions, LXX, Syr, Tg, Vg read Tadmor; 2Ch 8:4,# 9:18 Tamar was a city in southern Judah; Ezk 47:19; 48:28. in the Wilderness of Judah, "
"À la kwɛ́ metÿǒsoŋ mie à lɔ̌ɔn ńdeʼe shúm léjÿó wó, é metÿǒsoŋ mie à lɔɔn ńtÿɔ́gɔ mekélêg ncù pé wó, mbɔɔ mie à lɔɔn ńdeʼe melÿóon pé wó. À la gʉa tÿǒsoŋo Yelúzálèm, ńgʉa tsɛ̀ɛ pàga láʼa mekwɛ́ Limbaŋ, mbɔɔ tsɛ̀ɛ mejʉʼ ntsèm mie à sáʼa tsɛ̀ɛ ngwòŋ, ńkwɛ́ɛ kɔ̀ɔkɔ́ɔ gie à kwǒŋ. ","all the storage cities that belonged to Solomon, the chariot cities,   the cavalry cities,  # 9:19 1Kg 4:26 and whatever Solomon desired to build  # 9:19 1Kg 9:1 in Jerusalem, Lebanon, or anywhere else in the land of his dominion."
"Epʉ̀a Amɔɔ laa tsɛ̀ɛ ngwòŋ, epʉ̀a Hɛ́d gwɔ́ wó, epʉ̀a Pelísè gwɔ́ wó, epʉ̀a Hevid pâ pʉ̀a Yembúsè gwɔ́ wó, ńgwɔ́ pʉ̀a pie é la te pʉ̀a Ésàlayɛ wɔ́. ","As for all the peoples who remained of the Amorites, Hethites, Perizzites, Hivites, and Jebusites, who were not Israelites #— # "
"Penkʉ́ pɔ́b pie é la zsó tsɛ̀ɛ ngwòŋ, é pie pʉ̀a Ésàlayɛ la te kuʼu lézẅéte wɔ́b wɔ́, afùɔ Salémo la ná mefàʼ njÿɔ́g né pɔ́b, tà ńkú lyɛ̌ʼɔɔn pɔ́ ké nyé faʼa pɔ́ mɛ̌. ","their descendants who remained in the land after them, those whom the Israelites were unable to destroy completely    #— #Solomon imposed forced labor on them; it is still this way today.  # 9:21 Jdg 1:28,35; Ezr 2:55,58 "
"Táʼ, afùɔ Salémo la te gÿo atsɔ̌ nyìŋ Ésàlayɛ faʼa fàʼa njÿɔ́g wɔ́, à la néŋe wɔ́b pɔ́ na mefàʼ páʼ faʼa lémaʼ ncù, lésáʼ menùɔ palÿɔ́ʼncù, légwɔ́ palÿɔ́ʼncù, léshwoŋ mekélêg ncù pâ lékÿo melÿóon. ","But Solomon did not consign the Israelites to slavery;   they were soldiers, his servants, his commanders, his captains, and commanders of his chariots and his cavalry. "
"Mengúmnɔ̀ɔn la tsɔ́ʼ pʉ̀a móm tʉ̂a á nzèm nkÿo tʉ̂a, é pie é ge ne líe pʉ̀a pie éfaʼa mefàʼ fùɔ Salémo.",These were the deputies   who were over Solomon’s work: 550 who supervised the people doing the work.  # 9:22–23 2Ch 8:9–10
