ngiemboon,en
"Á laa na lyɛʼɛ́ láʼ mbɔ́ɔntè ntsɔ̀b wémɔʼɔ́ né móm mbʉ́a na saŋ sɔɔnmbʉ́a, á na ngùʼ mbɔ́ɔntè yépʉ́a léfó fʉ̀ʼ gie Ndalẅísè la néŋe na lʉŋe lefùɔ, Cʉ̀apʉ̀a gíŋ ńtsẅi né Ajÿe gẅie aa ntsẅìnkʉ̀ we ngie à gɔɔn ngie: ","On the twenty-first day of the seventh month,   the word of the Lord came through the prophet Haggai: "
"«Shúshu, zɛ́te Zolobabɛ̂ɛ gẅie aa míŋ Shÿaletiyɛ, ńgwɔ́ ngúmnɔ̀ɔn tsɛ̀ɛ pàga láʼa Yúndà, mbɔɔ Yǒonshûa gẅie aa nùŋepwɔʼ welÿò, ńgwɔ́ míŋ Yeyotsandag, mbɔɔ pfwɔ̀ʼɔ láʼ ngie: ","“Speak to Zerubbabel son of Shealtiel, governor of Judah, to the high priest Joshua son of Jehozadak, and to the remnant of the people: "
"Tà tsɔ̌ nyìŋ na pi gǐŋ ńne ńkímte páʼ nzẅìŋe ndá Ssé la sí púʼu? Pi piŋ ńgwɔ́ fʉ̀ʼɔɔn, ńne ńgyá é gwɔ́ lêkɔ́? Pi te ne ńgyá ngie e te gíŋ sẅé tsɔ́ mmó wɔ́ wɔ́ ka? ",‘Who is left among you who saw this house in its former glory? How does it look to you now? Doesn’t it seem to you like nothing by comparison?   
"Áa mmó gie á gÿo, mèŋ Cʉ̀apʉ̀a, n ne ńgɔɔn ngie: Zolobabɛ̂ɛ, kag tʉ̀! Yǒonshûa gẅie aa nùŋepwɔʼ welÿò, ńgwɔ́ míŋ Yeyotsandag, kag tʉ̀! Epʉ̀a wɔɔn ngwòŋ metsèm, pi kag tʉ̀! Pi tÿɔ́gɔ twó na fàʼ, á nue n gee né pi, mèŋ Cʉ̀apʉ̀a, é Ssé gie e piʼi kɔ̀ɔkɔ́ɔ zɔ gɔɔn. ","Even so, be strong, Zerubbabel #— #this is the Lord’s declaration.   Be strong, Joshua son of Jehozadak, high priest. Be strong, all you people of the land #— #this is the Lord’s declaration. Work! For I am with you  # 2:4 Hg 1:13; Zch 8:9  #— #the declaration of the Lord of Armies. "
"N da kaʼa yɔɔn nò, á fʉ̀ʼ gie n da fó tsɛ̀ɛ ngwòŋ Egíbtò ńkẅile gẅí. Azẅìge yɔ́ɔn piŋ ńgwɔ́ tsetsɛ̀ɛ pi, tà pi pɔ́gɔ tsɔ́ mmó! ","This is the promise I made to you when you came out of Egypt,   and my Spirit is present among you; don’t be afraid.’ ”"
"Ńtí nue mèŋ Cʉ̀apʉ̀a, é Ssé gie e piʼi kɔ̀ɔkɔ́ɔ ne ńgɔɔn ngie: Ntyě té gíŋ sag páʼ n ge gÿo lefaŋ pɔ́ tsetsáʼ cʉʼʉ wɔ́, n ge gÿo máŋʉ́ mbɔɔ jʉʼʉ njube jubé, e cʉʼʉ. ","For the Lord of Armies says this: “Once more, in a little while, I am going to shake the heavens and the earth,   the sea and the dry land.  # 2:6 Is 64:2; Ezk 38:19–20; Heb 12:26–28 "
"N ge gÿo mengwòŋ ntsèm vɛ. Pɔ́ ge lɔg shúm fùʼ sɔ́b tó né jʉʼɔɔn tà e gyɔ́ɔn gyɔ́ɔn. N ge néŋ shúm sie é sí tà ndá Ssé lúe, mèŋ Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ zɔ gɔɔn. ","I will shake all the nations so that the treasures of all the nations will come, and I will fill this house with glory,”   says the Lord of Armies. "
"Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ ne ńgɔɔn ngie: nkáb gwɔ́ pɔ́ yɔ̀ɔn, atʉ̌ ngɔ̂ɔ gwɔ́ pɔ́ yɔ́ɔn. ",“The silver and gold belong to me” #— #this is the declaration of the Lord of Armies. 
"Eyɔɔn ndá Ssé yesẅé ge sí cʉa ndùŋmvfò. N ge gÿo néŋ mbʉ́lè na pi, á jʉʼɔɔn ŋwɛ́. Mèŋ Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ zɔ gɔɔn.»","“The final glory of this house   will be greater than the first,”  # 2:9 Mt 12:42 says the Lord of Armies. “I will provide peace in this place”  # 2:9 Is 60:18  #— #this is the declaration of the Lord of Armies."
"Á laa na lyɛʼɛ́ láʼ ntsɔ̀b lekùɔ né móm mbʉ́a na saŋ lepfwɔʼɔ́, na ngùʼ mbɔ́ɔntè yépʉ́a léfó fʉ̀ʼ gie Ndalẅísè la néŋe na lʉŋe lefùɔ, Cʉ̀apʉ̀a gíŋ ńgɔɔn né Ajÿe gẅie aa ntsẅìnkʉ̀ we ngie: ","On the twenty-fourth day of the ninth month, in the second year of Darius, the word of the Lord came to the prophet Haggai: "
