ngiemboon,en
"Mǒonsê gíŋe ńgɔɔn ngie: Cʉ̀apʉ̀a, é Ssé gi, ge gÿo gÿo pi kúu tsɛ̀ɛ ngwòŋ gẅie pi ge zyɛ́ʼ kú; é gwaa zyɛ́ʼ kú púʼu, mbà à tǎg pʉ̀a mengwòŋ tà ńgyɔ́ɔn á mvfò pi: é pʉ̀a Hɛ́d, é pʉ̀a Ngilengaa, é pʉ̀a Amɔɔ, é pʉ̀a Kánàhan, é pʉ̀a Pelísè, é pʉ̀a Hevid, ńgÿo pʉ̀a Yembúsè; é pʉ̀a mengwòŋ sɔɔnmbʉ́a pie é pú ńgyɔ́ɔn, ḿbiŋ ńgíŋe ńtʉ ńcʉa gẅí. ","“When the Lord your God brings you into the land   you are entering to possess,  # 7:1 Dt 3:12 and he drives out many nations before you #— #the Hethites, Girgashites, Amorites, Canaanites, Perizzites, Hivites and Jebusites, seven nations  # 7:1 Ac 13:19 more numerous and powerful than you  # 7:1 Ex 1:9  #— # "
"Cʉ̀apʉ̀a, é Ssé gi, à ge gÿo gwɔ́ tà sẅéen wɔ́b, é ná né pi, pi jÿó wɔ́b, ḿbú ḿbyága wɔ́b; pi lâ pɔ̌ te gwa kʉ̀a wɔ́, pi ké le mezìŋe mɔ́b tsɔ́ɔn. ","and when the Lord your God delivers them over to you and you defeat them, you must completely destroy   them. Make no treaty with them and show them no mercy.  # 7:2 Pr 6:34; Is 9:17; 13:18; 27:11; 47:6; Jr 13:14; Hs 1:6,8; 2:4,23 "
"Ndyɛ̀ʼ pi lâ meláʼ mɔɔn lɔgɔ nò lɔɔnndá ńtemte. Ndyɛ̀ʼ pi láʼ ńná penkʉ́ pí pepanzwě á mbwó pɔ́b pembàŋa, Ndyɛ̀ʼ pi faʼ penkʉ́ pɔ́b pepanzwě, ńná né pí pembàŋa. ","You must not intermarry with them, and you must not give your daughters to their sons or take their daughters for your sons,   "
"Pi lɔɔn ńgÿo púʼu, mbà pɛ̌ pʉ̀a mendyɛ̀ʼɛ ge gÿo, egubé gí le gíŋe ńzsé wɔ́ɔn mɔ́, é cʉ́ʼʉ guʼte pɔ́ tsɔ́ messé, Cʉ̀apʉ̀a leen ńké ńgyáŋa lóŋ ńtí gẅí, ńgwóon ḿbyága gẅí. ","because they will turn your sons away from me to worship other gods.   Then the Lord’s anger will burn against you,  # 7:4 Ex 22:24; Dt 11:17; 31:17; Jos 23:16 and he will swiftly destroy you. "
"Ammó gie pi zɔɔn ńgẅiin légÿo na pɔ́b, ayɔɔn: pi ge tág mejʉʼʉ lenuŋé pwɔʼ mɔ́b, é kem metóon mɔ́b mie pɔ́ ka pʉʼʉ ńtÿɔ́g tÿɔ́g, é kɔ́ʼ metÿǒ messé mɔ́b, é piŋ tuɔ metútú mɔ́b mie pɔ́ guʼte. ","Instead, this is what you are to do to them: tear down their altars, smash their sacred pillars, cut down their Asherah poles,   and burn their carved images. "
"Ńtí nue pi ée mbwó Cʉ̀apʉ̀a, é Ssé gi, ńgwɔ́ láʼ gie áa ndʉalʉ̌a. Cʉ̀apʉ̀a, é Ssé gi, à ka gʉa nùɔ meláʼ ntsèm ndùmo ssé tsetsáʼ, ńtsɔ́ʼɔ gẅí páʼ pi ge gwɔ́ kwàʼ pʉ̀a pé petʉ̀nzẅìŋ.",For you are a holy people   belonging to the Lord your God. The Lord your God has chosen you to be his own possession  # 7:6 Ex 19:5; Dt 14:2; 26:18–19; Ps 135:4; Ec 2:8; Mal 3:17 out of all the peoples on the face of the earth.
"Cʉ̀apʉ̀a la gwaa gʉa nùɔ mengwòŋ, é tsɔ́ʼɔ gẅí, á té gwɔ́ pɔ́ nue pi gyɔ́ɔn wɔ́. Pi zɔɔn ńgʉa na mengwòŋ ntsèm, ḿbú ńkɔ́g. ","“The Lord had his heart set on you and chose you, not because you were more numerous than all peoples, for you were the fewest of all peoples. "
"Cʉ̀apʉ̀a la gwaa lɔgɔ máa ngʉ̀ʼ we, é gÿo pi kẅɛ, ńtíi pɔ́ nue à kwoŋo gẅí. Ḿbiŋe ńtíi nue à ka kwoŋo légÿo mmó gie à la kʉa mbwó metá pí; à la fó ndá nkwɔɔn ńkẅile gẅí; éfó mbwó Falahoŋ, fùɔ ngwòŋ Egíbtò ńtoŋte gẅí ńkẅé.","But because the Lord loved   you and kept the oath he swore to your ancestors, he brought you out with a strong hand and redeemed  # 7:8 Dt 9:26; 15:15; 24:18 you from the place of slavery, from the power of Pharaoh king of Egypt. "
"Pi ge zsé ngie Cʉ̀apʉ̀a, é Ssé gi zɔɔ Ssé, ńgwɔ́ Ssé gie ngwɔ́ mé tém nzèm ńná né yé. Yé zɔ̌ kúʼte kʉ̀a. Ḿbiŋ ńgẅiin pyennɛ́ nzèm pʉ̀a pie é kwoŋo yé, ḿbiŋ ńgiŋ páʼ lepʉ̌ sé ne ńzɛ́te, tà ńkúu na mejwoŋó tàʼ ntsáʼ. ","Know that the Lord your God is God, the faithful God who keeps his gracious covenant loyalty for a thousand generations with those who love him and keep his commands.   "
"Táʼ, à te láte tá jÿɔ́gɔ kɔ̌ʼ pʉ̀a pie é pʉa yé wɔ́. À ge pyága wɔ́b. ",But he directly pays back   and destroys those who hate him.  # 7:10 Ex 34:6–7 He will not hesitate to pay back directly  # 7:10 Lit to pay back to their faces the one who hates him. 
