ngiemboon,en
"Á gʉa na pʉ̀a Mowab, mbà nkʉ̀ gẅie Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ, é Ssé pa Ésàlayɛ, à tsẅǐ ńtíi wɔ́b, é wɔɔn:","About Moab,   this is what the Lord of Armies, the God of Israel, says:"
"Ammó gie pʉ̀a Mowab kɔ́ɔn ńdɔgɔ fáŋa, á kéen ḿmag.",There is no longer praise for Moab;
Mé ne ńjúʼu mengyè,"A voice cries out from Horonaim,  "
"Ngwòŋ Mowab tagá,",Moab will be shattered;
"Epʉ̀a ne ḿbʉʉ lekwɔʼɔ́ Luhid, ńgiŋe ńdʉa,",For on the Ascent to Luhith
"Pi fó jʉʼɔɔn ńkÿo, mbɔɔ wɔ̌ nyìŋ wɔ́ɔ zoŋo twó yé!",Flee! Save your lives!  
"Gù Mowab, ɔ̀ kɔ̌ɔn ńzába ntʉ́m pɔ́ na mefàʼ mú lâ shúm fùʼ shú,","Because you trust in your works and treasures,"
"Nyìŋ gẅie à cʉŋte kɔ̀ɔkɔ́ɔ cʉŋte,",The destroyer   will move against every town;
"Pi ná membabá mbwó Mowab,","Make Moab a salt marsh,  ,# 48:9 Jdg 9:45; Jr 17:6; Ezk 47:11; Zph 2:9"
 Ndòon ee twó nyìŋ gẅie,The one who does
"Tà fó lepÿɛ́,","Moab has been left quiet since his youth,"
"Áa mmó gie á gÿo, Cʉ̀apʉ̀a gɔɔn ngie alyɛ̌ʼ gie à ge túm pʉ̀a pɔ́ sele yé ńnéŋe tsɛ̀ɛ ntúʼ yendyɛ̀ʼɛ, á ne ńtóo. Pɔ́ ge gÿo fó tsɛ̀ɛ mentúʼ mie aa tsoló, é kẅile yé, éshʉ́a ntúʼ. ","Therefore look, the days are coming    —"
"Eshʉ́ ge gÿo kúu Mowab, ńtí ssé Kemɔ́shÿè gie pɔ́ zába ntʉ́m mǒ, ndʉŋndʉŋ páʼ shʉ́ la kú pʉ̀a Ésàlayɛ, ńtí ssé pʉ̀a Mbetɛɛ gie pɔ́ lɔ́ɔn ńguʼte.","Moab will be put to shame because of Chemosh,"
"Pi pʉ̀a Mowab,","How can you say, “We are warriors —"
"Mé pyagá Mowab,",The destroyer of Moab and its towns
"Mé ge pyága Mowab tà ntyě té gíŋe sag wɔ́,",Moab’s calamity is near at hand;
"Pi pie pi ee megàŋ nkwɔʼɔ́ nkáʼ pé,","Mourn for him, all you surrounding nations,"
"Pi pʉ̀a tÿǒsoŋo Ndimboŋ,","Come down from glory; sit on parched ground,"
"Pi pʉ̀a Aloyɛ,","Stand by the highway and watch,"
Pɔ́ ge tsɔ́ʼ ngie:,"Moab is put to shame, indeed dismayed."
"Letsɔ́ʼte ntsaŋ tóo na pàga ngwòŋ ye saŋa, á na tÿǒsoŋ Oloŋ, á na ye Yatsa, á na ye Mefad, ","“Judgment has come to the land of the plateau    #— #to Holon, Jahzah, Mephaath, "
"mbɔɔ na ye Ndimboŋ, mbɔɔ na ye Nebo, mbɔɔ na ye Mbɛ́d-Ndimbalatayîm, ","Dibon, Nebo, Beth-diblathaim, "
"mbɔɔ na ye Kiliatayim, mbɔɔ na ye Mbɛ́d-Ngamuu, mbɔɔ na ye Mbɛ́d-Meyoŋ, ","Kiriathaim, Beth-gamul, Beth-meon,   "
"mbɔɔ na ye Keliyɔd, ńgÿo ye Mbosela. Letsɔʼté ntsaŋ we Cʉ̀apʉ̀a ne sẅɛ́ʼɛ na metÿǒsoŋ ntsèm mie ée tsɛ̀ɛ ngwòŋ Mowab, é mie ée mengʉ̀ŋe, mbɔɔ mie ée ngʉ̀a shʉ̀shʉ̀a.","Kerioth,   Bozrah, and all the towns of the land of Moab, those far and near. "
"«Metʉ̀ pʉ̀a Mowab pÿɛɛ,",Moab’s horn is chopped off;   his arm is shattered.”  # 48:25 Jb 38:15; Ps 10:15; 37:17; Ezk 30:21–24
"Pi ná melùʼ né Mowab, à nú tà ḿbʉ́a, ńtí nue à ne ńnyɛɛ ngie à cʉa Cʉ̀apʉ̀a, á ne ńzɛ́te ngie Mowab kele na zèʼe yé, à cʉa púʼu, mé gẅe yé. ","“Make him drunk, because he has exalted himself against the Lord.   Moab will wallow in his own vomit, and he will also become a laughingstock. "
"Mowab, kímte páʼ ɔ̀ kɔ̌ɔn ńgẅe Ésàlayɛ. Mé lǎ gyá yé nùɔ metsǒŋ ka? Ńtí kɔ́ ɔ̀ shwóŋo na yé tepòŋ tà ńcʉʼte twó?",Wasn’t Israel a laughingstock to you?   Was he ever found among thieves?  # 48:27 Jr 2:26 For whenever you speak of him you shake your head.”  # 48:27 2Kg 19:21; Jb 2:11; 16:4; 42:11; Ps 22:7; 64:8; 69:20; 109:25; Is 37:22; 51:19; Jr 15:5; 18:16; Lm 2:15; Nah 3:7
"Pi patsẅé Mowab,","Abandon the towns! Live in the cliffs,"
Peg ka jǔʼ páʼ mé shwóŋe,"We have heard of Moab’s pride,"
"«Mèŋ Cʉ̀apʉ̀a, n ne ńgɔɔn ngie: N ne ńcwoŋo ńzsé menkwaŋá mɔ́b, táʼ, anò gie pɔ́ gɔɔn, á té tsɔ́ nò wɔ́, ammó gie pɔ́ gÿo, á té tsɔ́ mmó wɔ́.»",I know his outburst.
"Áa mmó gie á gÿo,","Therefore, I will wail over Moab."
"Epʉ̀a Sibma, n ne ńdʉa gẅí,","I will weep for you, vine of Sibmah,"
Lekág pɔ́ legẅe kéen ḿmaga,Gladness and celebration are taken from the fertile field
"Epʉ̀a Eshÿemboŋ ne ńgaʼte ngie mé tó ńkẅéte wɔ́b. Ngyè yɔb ne ńgee tà ńkúu Elale pɔ́ Yahásè, ńkúu Tsowa pɔ́ Holonayîm, mbɔɔ Engalad-Selisiya. Tà mbɔɔ letʉŋ sie ée Nimlîm kéen ńcʉ́ʼʉ kwòŋo ngɔ́ʼ.",“There is a cry from Heshbon to Elealeh; they make their voices heard as far as Jahaz    #— #from Zoar to Horonaim and Eglath-shelishiyah #— #because even the Waters of Nimrim have become desolate. 
"Mèŋ Cʉ̀apʉ̀a, n ne ńgɔɔn ngie: N ge gʉa ngwòŋ Mowab, é pú pyág pʉ̀a pie é gee mejʉʼ ssé, ńnuŋe pwɔʼ mbwó messé mɔ́b.","In Moab, I will stop” #— #this is the Lord’s declaration #— #“the one who offers sacrifices on the high place and burns incense to his gods.   "
"Áa mmó gie á gÿo, n dʉa Mowab, pâ pʉ̀a pie é tsẅé Kîi-Helɛ́sè. Awɔ̀ɔn legaʼte, à gwɔ́ pɔ́ páʼ fÿág gie e kẅɛɛ tsɛ̀ɛ letagá la. Eshúm fùʼ sie pɔ́ la pú, ńcúʼte, é kéen ḿbú ḿmag. ","Therefore, my heart moans like flutes for Moab,   and my heart moans like flutes for the people of Kir-heres. And therefore, the wealth he has gained has perished. "
"Mbàŋa ntsèm kéen ńkwóon metwó mɔ́b, ḿbiŋ ńzáʼte melÿò mɔ́b, pɔ́ kéen ńgwate mbwó mɔ́b, ḿbiŋ ńtʉ́m mepɔ̀ɔn. ","Indeed, every head is bald and every beard is chopped short.   On every hand is a gash  # 48:37 Lv 19:28; 21:5; Jr 5:7; 41:5; 47:5 and sackcloth  # 48:37 Jr 4:8; 6:26; 49:3 around the waist. "
"Áa na mepóŋ mendá mie ée Mowab, mbɔɔ mejʉʼ mie ée mángyɛ̌ ntsèm, mé ne ńjúʼu pɔ́ mentse legwé. «N ka nẅɛʼte Mowab páʼ mé nẅɛʼte ngwʉ̌ŋ gẅie é té gíŋ ne ńkẅéte na tsɔ́ mmó wɔ́ la.» Cʉ̀apʉ̀a zɔ gɔɔn. ","On all the rooftops of Moab and in her public squares, everyone is mourning because I have shattered Moab like a jar no one wants.”   This is the Lord’s declaration. "
"Mé nẅɛʼté Mowab! Pi kɔ́ʼ legwé! Mé cʉ́ʼʉ ńgyá pɔ́ nkàʼ Mowab! Yêe shʉ́ le! Megàŋ nkwɔʼɔ́ nkáʼ pé ntsèm pú ne ńgẅe yé, ḿbú ne ńcÿɔʼɔ!",“How broken it is! They wail! How Moab has turned his back! He is ashamed. Moab will become a laughingstock and a shock to all those around him.”  
"Cʉ̀apʉ̀a ne ńgɔɔn ngie: «Ngàŋmbù aa páʼ gúmndóŋ gẅie à ne ńzie, ńtaa mbabá mé na Mowab.»",For this is what the Lord says:
"Mé kéen ḿbú ńkẅé metÿǒsoŋ,","The towns have    been captured,"
Mé pyagá Mowab!,Moab will be destroyed as a people
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,"Panic,   pit, and trap"
"Nyìŋ gẅie à ge gÿo ne kÿo cÿɔʼ,","He who flees from the panic will fall in the pit,"
"Epʉ̀a pie é ne ńkÿo, é kÿǒ tà ńkʉ́a.",Those who flee will stand exhausted in Heshbon’s shadow
"Pi pʉ̀a Mowab, yêe ntí ngʉ̀ngʉ̀ gie e kúu gẅí le!","Woe to you, Moab!"
"Táʼ, Cʉ̀apʉ̀a ne ńgɔɔn ngie:","Yet, I will restore the fortunes   of Moab in the last days.  # 48:47 Jr 49:6,39"
