ngiemboon,en
 Cʉ̀apʉ̀a ne ńgɔɔn ngie:,This is what the Lord says:
"N ge maʼ pʉ̀a túm nzèm Mbambilonia,",I will send strangers to Babylon
"Pamaʼa kyɛ́d, e lɔgɔ kyɛ́d wɔb,",Don’t let the archer string his bow;
"Palÿóonte mefʉ̌ŋ ge gwete ssé, á tsɛ̀ɛ ngwòŋ Mbambilonia.","Those who were slain will fall in the land of the Chaldeans,"
Á nue pʉ̀a tsɛ̀ɛ ngwòŋ ŋwɛ́ ka pǔ fʉate menò,For Israel and Judah are not left widowed
"Pi fó Mbambilonia ńkÿo,",Leave Babylon;  
"Mbambilonia laa mbwó Cʉ̀apʉ̀a,","Babylon was a gold cup in the  Lord’s hand,  "
"Mé ka gwaa gɔɔn ngie mé gyá gyǎ,",Suddenly Babylon fell and was shattered.
"«Pege ka zoŋo Mbambilonia,","We tried to heal Babylon,"
"Cʉ̀apʉ̀a ŋǎg ntsaŋ, pege jÿó.",The Lord has brought about our vindication;  
"Cʉ̀apʉ̀a kwaŋá lépyága tÿǒsoŋo Mbambilonia, Áa mmó gie á gÿo, á kẅiŋte mefùɔ pie ée Mendɛ́sè ngie pɔ́ gʉa faʼa yɛ̌ fàʼ. Cʉ̀apʉ̀a ne ńkẅé twó yé, ńne ńkẅé twó ndá ye.",Sharpen the arrows!  
"Pi kwéʼe nzsǒliŋé,",Raise up a signal flag  
"Pi pʉ̀a Mbambilonia, á gẅí gẅie pi tsẅé","You who reside by abundant water,  "
Cʉ̀apʉ̀a Ssé gie e piʼi kɔ̀ɔkɔ́ɔ,The Lord of Armies has sworn by himself:
"Cʉ̀apʉ̀a la nyɛte tsetsáʼ,","He made the earth by his power,"
"À pfo ngyè ye, mentse pú ńcúʼte lefaŋ,","When he thunders,  "
"Á cʉa púʼu, legye pʉ̀a mesoŋ pú ḿvɔ́gɔ",Everyone is stupid and ignorant.
É te kuʼu tsɔ́ mmó wɔ́;,"They are worthless,   a work to be mocked."
"Táʼ, e Ssé gie aa fùʼu pʉ̀a Ésàlayɛ,",Jacob’s Portion   is not like these
"Cʉ̀apʉ̀a ne ńgɔɔn ngie: «Mbambilonia,","You are my war club,"
"N ka lɔgɔ gú, ńgwɔʼ",With you I will smash the horse and its rider;
N ka lɔgɔ gú ńgwɔʼ,With you I will smash man and woman;  
N ka lɔgɔ gú ńgwɔʼ,With you I will smash the shepherd and his flock;
"Táʼ, mèŋ Cʉ̀apʉ̀a n ne ńgɔɔn ngie:","“Before your very eyes, I will repay Babylon and all the residents of Chaldea for all their evil they have done in Zion.”  "
"Oon, Cʉ̀apʉ̀a ne ńgɔɔn ngie:","Look, I am against you, devastating mountain."
Mé téen ńgíŋe ńgee mbʉ̀a gù,No one will be able to retrieve a cornerstone
"Pi kwéʼe nzsǒliŋé tsɛ̀ɛ ngwòŋ,",Raise a signal flag   in the land;
Pi cúʼte pʉ̀a mengwòŋ ntsèm ńdɔg ńgʉa ńdÿɔ́ʼɔ yé né ncù.,Set apart the nations for battle against her —
Cʉ̀apʉ̀a ge gwɔ́ tà zye légÿo mmó gie,The earth quakes   and trembles
Metándá palÿɔ́ʼncù pe Mbambilonia,Babylon’s warriors have stopped fighting;
"Memántúm metsèm pie é tsẅii menkʉ̀,","Messenger races to meet messenger,  "
