ngiemboon,en
"Yelúzálèm, n te gÿo jÿɔ́ʼ ncwò wɔ́ɔn mɔ́,","I will not keep silent because of Zion,"
"À cʉa púʼu, mengwòŋ ntsèm gyá ngie",Nations will see your righteousness  
"Ɔ̀ ge gÿo gwɔ́ mbwó Cʉ̀apʉ̀a,","You will be a glorious crown in the  Lord’s hand,"
Mé té láʼ gíŋe tóŋo gú lê:,"You will no longer be called Deserted,  "
"páʼ múɔ mbàŋa pɔ́ múɔ manzwě zɔ́ʼɔ la,","For as a young man marries a young woman,"
"Yelúzálèm, n ka tÿɔ̌g papyɛ́b jʉʼ,","Jerusalem,"
"Tà pi nyé Cʉ̀apʉ̀a tà á zẅɛte,",Do not give him rest
Cʉ̀apʉ̀a la lɔg ngʉ̀ʼ,The Lord has sworn with his right hand
"Táʼ, epʉ̀a pie é ge láʼ pwɔ́ʼ ngesáŋ ntsíŋ,",For those who gather grain will eat it
"Pi patsẅé Yelúzálèm, pi kẅɛ,","Go out, go out through the city gates;"
"Cʉ̀apʉ̀a ne ńgÿo, mé júʼu ngyè ye,","Look, the Lord has proclaimed"
Mé ge láʼa tóŋo wɔ́b lê: «Pʉ̀a ndʉalʉ̌a»,"And they will be called   the Holy People,  # 62:12 Dt 7:6; Is 4:3; 1Pt 2:9"
