ngiemboon,en
Elifaaze gẅie à laa nyìŋ Temaŋ kẅé shwóŋè ńgɔɔn ngie:,Then Eliphaz the Temanite replied:
Ngwɔ́ Ssé zẅɛ́ʼɛ nyìŋ mesoŋ la?,Can a man be of any use to God?
"Ɔ̀ lɔɔn ńgwɔ́ ngàŋa nò nénʉ́, mbà á ge poŋo Ngàŋa Tʉ̀ Ntsèm?",Does it delight the Almighty if you are righteous?
Ɔ̀ kwǎŋ ngie à kaga gú ḿbiŋe ńtsɔ́ʼte ntsaŋ jù,Does he correct you and take you to court
"Tà á te gwaa gwɔ́ púʼu, ńtí mefʉa gù gẅie à gyɔ̌ɔn,",Isn’t your wickedness abundant
"Afʉ̀ʼ gie ɔ̀ lɔ̌ɔn ńkẅé mmó ńtí mmó gie ɔ̀ fuu mbwó mefɛ̌ pú té lag ntoŋ,","For you took collateral   from your brothers without cause,"
"Ɔ̀ la lʉʼʉ léná ntse né nyìŋ gẅie gág yé ne shÿó,",You gave no water to the thirsty
"Ɔ̀ la náa láʼ né tántʉ̀,",while the land belonged to a powerful man
Ńjwoŋ mepfɔ̌g pɔ́ gʉa mbwó me sẅɛ̀ɛ,"You sent widows away empty-handed,"
"Áa mmó gie á gÿo tá mejÿɔʼ zéme gú,","Therefore snares surround you,"
"Ɔ̀ te ne ńgyá mwòonnzěm yɔ́ɔn mɔ́,","or darkness, so you cannot see,"
E Ssé te gwɔ́ pɔ́ tÿǒ lepwó wɔ́ lê?,Isn’t God as high as the heavens?
Ɔ̀ gɔɔn ngie: «E Ssé zsé kɔ́?,"Yet you say, “What does God know?"
"Melɔ́ɔn kʉŋe yé, à te jʉʼ gyá,","Clouds   veil him so that he cannot see,"
"Ɔ̀ gíŋe ne faʼa légiŋe na menzẅìŋe menzsè,",Will you continue on the ancient path
"Pɔ́ la mag te gwɔ́ gie fʉ̀ʼ kǔʼ,","They were snatched away before their time,"
Pɔ́ la gɔɔn mbwó Ssé ngie: «Fó lejʉ́ŋ peg sẅɛʼte nnɛ́!,"They were the ones who said to God, “Leave us alone! ”"
Tá mbà Ssé zɔ la néŋ shúm nkáb tà é lúe mendá mɔ́b!,But it was he who filled their houses with good things.
"Pʉ̀a pie ée ndʉŋndʉŋ ge gÿo gyá púʼu, é kág,",The righteous see this and rejoice;
«Gyá páʼ mé pǔ ḿbyág megàŋmbù pég!,"“Surely our opponents are destroyed,"
"Shúshu gÿo pi Ssé gwɔ́ tàʼ ncwò, ńzsé ngie ɔ̀ gẅiin mbʉ́lè;",Come to terms with God and be at peace;  
"Júʼu mmó gie à ne ńzíʼi gú,","Receive instruction from his mouth,  "
"Ɔ̀ lɔɔn ńgíŋe ḿbiŋ nzèm ńkẅɛ́te Ssé Ngàŋa tʉ̀ ntsèm,","If you return   to the Almighty, you will be renewed."
"Maʼa tʉ̌ ngɔ̂ɔ tsɛ̀ɛ pfepfɔ́b,","and consign your gold to the dust,"
"e Ssé Ngàŋa tʉ̀ ntsèm cʉ́ʼʉ jú tʉ̌ ngɔ̂ɔ,",the Almighty will be your gold
"À cʉa púʼu, ɔ̀ lɔg Ssé Ngàŋa tʉ̀ ntsèm ńgÿo gù lekág,",Then you will delight    in the Almighty
"Ɔ̀ ge gÿo sẅíŋte yé, à júʼ,","You will pray to him, and he will hear you,  "
"Akɔ̀ɔkɔ́ɔ gie ɔ̀ tsɔ̌ɔn légÿo wɔ́ɔ, à giŋ giŋ,","When you make a decision, it will be carried out,  "
"Ńgwɔ́ gie pʉ̀a lɔɔn sẅíʼi mbùm yɔb, mbà ɔ̀ ge gɔɔn ngie: «Áa ŋáʼtè»,","When others are humiliated and you say, “Lift them up,”"
"E Ssé gíŋ ńzáʼ mbɔɔ nkÿo puʼ ngàŋ mefʉa, oon,","He will even rescue the guilty one,"
