ngiemboon,en
 Cʉ̀apʉ̀a tsẅii mbwó mèŋ ngie: ,The word of the Lord came to me: 
"Gʉa Yelúzàlèm ńkwéʼe ngyè jù, ńgɔɔn ngie Cʉ̀apʉ̀a gɔ̌ɔn ngie:",“Go and announce directly to Jerusalem that this is what the Lord says:
"Ésàlayɛ, ɔ̀ laa mmó gie áa ye Cʉ̀apʉ̀a,","Israel was holy to the  Lord,  "
"Pi pie pi kẅɛɛ na ngẅɛ̀ ndá Yakwɔ̂b,","Hear the word of the  Lord, house of Jacob"
Cʉ̀apʉ̀a ne ńzɛ́te ngie:,This is what the  Lord  says:
Pɔ́ la te zɛ́te ngie: «Cʉ̀apʉ̀a aa nzɔ̌ wɔ́ wɔ́;,"They stopped asking, “Where is the  Lord   "
"Tá mbà n ka lɔgɔ gẅí ńtó,",I brought you to a fertile land  
Panuŋepwɔʼ té zɛ́te ngie:,"The priests quit asking, “Where is the  Lord? ”"
"Áa mmó gie á ge gÿo, n gíŋe ńké ńkẅiʼi ne ńdaʼa gẅí laʼ,","Therefore, I will bring a case against you again."
"«Pi zɔɔn ńgʉa Shʉ́ʉpèle,","Cross over to the coasts of Cyprus  ,# 2:10 Gn 10:4; Nm 24:24; Is 23:1,12; Am 6:2; Ac 13:4 and take a look."
Atsɔ́ láʼ lǎ zɔɔn ńkúbe messé mé?,Has a nation ever exchanged its gods?  
"Pi patsẅé lefaŋ,","Be appalled at this, heavens;  "
"Mélàʼmie aláʼ yɔ́ɔn ka gíŋe ńkẅiʼi, ńgÿo nò tepòŋ:",For my people have committed a double evil:
«Tsye pʉ̀a láʼa Ésàlayɛ kéen ńcʉ́ʼ menkwɔɔn ka?,Is Israel a slave?
"Pɔ́ ne ḿpfo,",The young lions have roared at him;  
Mbɔɔ pʉ̀a Memfísè pâ pʉ̀a Tapanɛ́sè,The men of Memphis and Tahpanhes  
"Pi pʉ̀a láʼa Ésàlayɛ, tà pi zɔ ka te tóŋ yɔɔn ngʉ̀ngʉ̀ ńnéŋe na pi wɔ́ɔ?",Have you not brought this on yourself  
"Á piŋ ńgwɔ́ fʉ̀ʼɔɔn páʼɔɔn,",Now what will you gain
"Á zɛ́te ngie menò tepòŋ mie pi la fʉʼ,",Your own evil will discipline you;  
Cʉ̀apʉ̀a gɔɔn ngie:,For long ago I    broke your yoke;  # 2:20 Lv 26:13; Is 10:27; Nah 1:13
tá mbà n da pye gẅí,"I planted you, a choice vine  "
"Pi lɔɔn ńzɔɔn ńdɔg pɔ́ lekyě, ésɔg mbùm gi,",Even if you wash with lye
Pi gÿo lêkɔ́ ńgɔɔn ngie:,"How can you protest, “I am not defiled;"
"Pi gwɔ̌ pɔ́ páʼ zyága nzikáasè mbàʼ,",a wild donkey   at home  # 2:24 Lit donkey taught in the wilderness.
"Pi pʉ̀a Ésàlayɛ, pi laga twó gí,",Keep your feet from going bare
"Táʼ, pi pʉ̀a Ésàlayɛ,","Like the shame of a thief when he is caught,"
Á gẅí gẅie pi gɔɔn né tútú gẅie,"say to a tree, “You are my father,”"
"Táʼ, n ge gÿo tsɔ́ʼɔ mbwó pi ngie",But where are your gods you made for yourself?
Mèŋ Cʉ̀apʉ̀a n ne ńzɛ́te gẅí ngie,Why do you bring a case against me?  
"N da cúɔ gẅí,",I have struck down your children in vain;
"Pi pie pi ee tsɛ̀ɛ njÿó fʉ̀ʼɔɔn,","Evil generation,  "
"Múɔngùɔ, aa ngwɔ́ páʼa ńdege metàʼshúm lélɔg ńkẅiŋ mbùm ye ka?",Can a young woman forget her jewelry  
"Oon, páʼ ɔ̀ zsé",How skillfully you pursue love;
"Metse mepóŋ, lâ mé membǔʼ ée na nzsǒ gi.","Moreover, your skirts are stained"
"pi ne ńgɔɔn ngie pi ee membǔʼ,","you claim, “I am innocent.  "
Pi ne ńkúbe pʉ̀a pie aa gẅí lâ pɔ̌ lé zèŋennɛ́.,"How unstable you are,  "
"Pi ge láʼ gwaa gíŋe fó ngwòŋ Egíbtò ŋwɛ́ piŋ,","Moreover, you will be led out from here"
