ngiemboon,en
Pege júʼ metsɔ́ mesaglegʉa fùɔ Salémo. Ée mie pʉ̀a pie é faʼa mbwó Ezekiyásè fùɔ pà Yúndà la cúʼte ńŋweʼe.,"These too are proverbs of Solomon,  "
" Legúʼ we Ssé aa lélÿoon shúm. Legúʼ we mefùɔ, á gwɔ́ lékem.",It is the glory of God to conceal a matter  
"Páʼ ntyě lefaŋ pú ńgwɔ́ tàa tÿǒ, ntyě we tsetsáʼ pú ńcúu nzèm ssé la, á gíŋe ńgwɔ́ pɔ́ ndʉŋndʉŋ páʼ ńgwɔ́ mé le tsáʼ ntʉ́m mefùɔ tà ńzsé wɔ́.","As the heavens are high and the earth is deep,"
"Mé lɔɔn ńkẅile ncÿǒ na tʉ̌ nkáb, mbà ngàŋlevfò ge lɔg nyɛte makwáŋ.","Remove impurities from silver,  "
"Áa ndʉŋndʉŋ páʼ pi lɔɔn fó lejʉ́ŋ fùɔ ńkẅile ngàŋa fʉ̌ʼnò, mbà à ge lɔgɔ nò nénʉ́ é gÿo lefùɔ sé tʉte.","Remove the wicked from the king’s presence,  "
"Te ŋáʼte nnɛ́ mvfò fùɔ, te tyé na jʉʼ gie áa ye melÿò.","Don’t boast about yourself before the king,"
Áa mbòŋ páʼ ngwɔ́ mé gɔɔn né gù ngie: «Tó néŋe mvfò jʉʼɔɔn» ńcʉa páʼ ńgwɔ́ mé sẅíʼi nzẅìŋ gú mvfò nkěm.,"for it is better for him to say to you, “Come up here! ”"
"Pɔ́ɔn le sẅɛte ńgʉa sẅiŋ ntsaŋ gi fɛ̌ gù, à lɔɔn ńtó ńgÿo mé gyá ngie ɔ̀ te tsɛ̀ɛ nò nénʉ́ wɔ́, mbà ɔ̀ ge piŋ gÿo lêkɔ́?",Don’t take a matter to court hastily.  
"Ndʉʼʉ́ndʉʼʉ́ lɔɔn ńgwɔ́ tsetsɛ̀ɛ pi fɛ̌ gù, pi yé mépʉ́a táŋte, táʼ, pɔ́ɔn lékem ntsem gie tsɔ̌ nyìŋ ka léʼe mbwó gù.",Make your case with your opponent
"Tà á te púʼu wɔ́ mbà tsɔ̌ nyìŋ ge júʼ, é kaga gú mǒ, ɔ̀ ké le kuʼu légíŋe ńdeʼe nò gie á ka gwɔ́ pɔ́ ntsem wɔ́.","otherwise, the one who hears will disgrace you,"
