ngiemboon,en
E Ssé gɔ̌ɔn ngie: Pi pʉ́le lóŋ pʉ̀a pɔ́ɔn.,"“Comfort, comfort my people,”  "
"Pi lɔg ngyè tetʉ̂,","“Speak tenderly to    Jerusalem,"
"Ngyè nyìŋ kwɔ̌ʼ, ńne ńgɔɔn ngie:",A voice of one crying out:
"Ńdẅíŋe mefúʼ ntsèm,","Every valley will be lifted up,"
"Á ge láʼ cʉa púʼu,","And the glory of the  Lord will appear,  "
N jǔʼ tsɔ̌ ngyè gɔɔn ngie:,"A voice was saying, “Cry out! ”"
"Azẅìge Cʉ̀apʉ̀a vɔg tà ńcʉa na legǐ,","The grass withers, the flowers fade"
"Legǐ jǔm tôtǒ kwoe, ḿbʉle ssé,","The grass withers, the flowers fade,  "
Gù Siyoŋ gẅie ɔ̀ lɔgɔ,"Zion, herald of good news,"
"Cʉ̀apʉ̀a Ssé, awɔɔn.","See, the Lord God comes with strength,"
À gÿo páʼ mpfèle menɔ̀ɔn:,He protects his flock like a shepherd;  
"Awɔ̌ lǎ lɔgɔ pwó,",Who has measured the waters in the hollow of his hand
Awɔ̌ fʉʼʉ zẅìge Cʉ̀apʉ̀a?,"Who has directed   the Spirit of the  Lord,"
E Ssé lǎ píge wɔ̌ nò tá ńgÿo?,Who did he consult?
"Áa mvfò Cʉ̀apʉ̀a,","Look, the nations are like a drop in a bucket;"
"Ngwɔ́ menɔ̀ɔn Limbaŋ ntsèm,","Lebanon’s cedars are not enough for fuel,"
"Áa mbwó Cʉ̀apʉ̀a,",All the nations are as nothing before him;
Pi faʼa lélʉŋte Ssé na wɔ̌?,With whom will you compare God?
Á tútú lá?,An idol? #— #something that a smelter casts
Nyìŋ gẅie à pǔ ńgwɔ́ mbóŋ,A poor person contributes wood for a pedestal
Pi te yɔɔn nò zsé ka?,Do you not know?  
"Alʉŋe lefùɔ Cʉ̀apʉ̀a áa táa tÿǒ lepwó,",God is enthroned above the circle of the earth;
À pyág mefùɔ pie ée tsɛ̀ɛ njÿó;,He reduces princes to nothing  
"Mé gwaa gɔɔn ngie mé tsɔ́ʼɔ wɔ́b tà ńtÿɔ́gɔ twómvfò,","They are barely planted, barely sown,"
E Ssé gie ee ndʉalʉ̌a ne ńzɛ́te ngie:,"“To whom will you compare me,  "
"Pi pʉʼʉ twó gí, ńdíe lefaŋ ńgyá;",Look up and see!
"Pi pʉ̀a Ésàlayɛ, pi pʉ̀a Yakwɔ̂b,","Jacob, why do you say,"
Pi te yɔɔn nò zsé ka?,Do you not know?
"À ná metʉ̀ né nyìŋ gẅie à te gẅiin,",He gives strength to the faint
"Metʉ̀ púɔ ngwàshùm mág, pɔ́ kʉ́a;","Youths may become faint and weary,"
"Táʼ, Cʉ̀apʉ̀a gǐŋ ńná metʉ̀ mbwó pʉ̀a pie é sáŋa nò ńtÿɔ́g pɔ́ na yé;",but those who trust in the  Lord
