ngiemboon,en
"Á la cʉa púʼu, epʉ̀a Amoŋ é gʉa ńkẅéte pʉ̀a Mowab, pâ pɔ̌ gʉa ńdÿɔ́ʼɔ Yosafad. ","After this, the Moabites and Ammonites, together with some of the Meunites,  ,# 20:1 2Ch 26:7 came to fight against Jehoshaphat. "
"Mé la tó éshwóŋo fùɔ Yosafad ngie: «Anùɔ palÿɔ́ʼncù tà ńgyɔ́ɔn ne ńtóo lélÿɔ́ʼɔ gú. Pɔ́ fǒ na yetsɔ̌ nzǐŋ ye paŋ máŋʉ́, á tsɛ̀ɛ ngwòŋ Éndɔ̀m, pɔ́ gʉ̌a tà ńkúu Hasasoŋ-Tamaa, mé gɔɔn Eyiŋ-Ngendi.» ","People came and told Jehoshaphat, “A vast number from beyond the Dead Sea and from Edom   has come to fight against you; they are already in Hazazon-tamar”  # 20:2 Gn 14:7 (that is, En-gedi). "
"Yosafad la pú ḿbɔ́g tɛʼ, à la gʉa ésẅíŋte Cʉ̀apʉ̀a, ńdeen ńké ńzáb ngie mé pú ńkwoŋ kwoŋ ńnéŋe nzyè tsɛ̀ɛ láʼa Yúndà ntsèm. ","Jehoshaphat was afraid, and he resolved   to seek the Lord. Then he proclaimed a fast  # 20:3 1Sm 7:6; Ezr 8:21 for all Judah, "
"Epʉ̀a Yúndà la pú fó tsɛ̀ɛ metÿǒsoŋ ntsèm mie ée tsɛ̀ɛ ngwòŋ, ńtó lésẅíŋte Cʉ̀apʉ̀a. ",who gathered to seek the Lord. They even came from all the cities of Judah to seek him.
"Yosafad la tyé tsetsɛ̀ɛ patsẅé Yelúzálèm, mbɔɔ petsɔ́ pʉ̀a Yúndà, à laa tsɛ̀ɛ ndá Cʉ̀apʉ̀a, á ncwò tetʉ́a yesẅé. ",Then Jehoshaphat stood in the assembly of Judah and Jerusalem in the Lord’s temple before the new courtyard. 
"À la ne ńgɔɔn ngie: «Cʉ̀apʉ̀a Ssé pamángʉanjʉʼ pég, gù gẅie ɔɔ tÿǒ lepwó, gù gẅie ɔ̀ sáʼa mefùɔ ndùmo ssé tsetsáʼ ntsèm, metʉ̀ ntsèm gwɔ́ pɔ́ mú, gù zɔ̌ piŋ ńgẅiin ngʉ̀ʼ. Ngwɔ́ nyìŋ le sáʼ tʉ̀ á mvfò gù wɔ́. ",He said:
"Gù zɔɔ Ssé yeg, gù zɔ la jwoŋ pʉ̀a láʼ pɔɔn á fʉ̀ʼ gie epʉ̀a Ésàlayɛ pie ée pʉ̀a pú la tó. Ɔ̀ la ná wɔɔn ngwòŋ á mbwó ngẅɛ̀ ndá shǔ gù Ábalaham. ",Are you not our God who drove out the inhabitants of this land before your people Israel   and who gave it forever to the descendants of Abraham  # 20:7 Is 41:8 your friend? 
"Pɔ́ la tó ńnéŋe wó, ḿbiŋ ńkwɛ́ ndá, ńná né gù, ńgɔɔn ngie: ","They have lived in the land and have built you a sanctuary in it for your name and have said, "
"Ngɔ́ʼ lɔɔn ńdáʼ ńkúu wég, kà mé lÿɔ́ʼɔ wég pɔ́ né ncù wɔ́ɔ, kà gwáʼa wɔ́ɔ, kà nzyè wɔ́ɔ, mbà peg ge tyé ncwò ndá yɔɔn mbɔɔ mvfò gù, mélàʼmie lezíŋ shú ée tsɛ̀ɛ yɔɔn ndá. Mbà peg ge gwɔ́ tsɛ̀ɛ cʉanò púʼu, é gaʼte mvfò gù, ɔ̀ júʼ ngyè yeg, ńkẅéte wég. ","“If disaster comes on us #— #sword or judgment, pestilence or famine    #— #we will stand before this temple and before you, for your name is in this temple.  # 20:9 2Ch 6:20 We will cry out to you because of our distress, and you will hear and deliver.”"
"Líe tá ńgyá páʼ áa fʉ̀ʼɔɔn, epʉ̀a Amoŋ, mbɔɔ pʉ̀a Mowab lâ pʉ̀a Éndɔ̀m ne ńtága wég. Á laa fʉ̀ʼ gie pamángʉanjʉʼ pég la ne fóo Egíbtò ńkẅɛɛ, ɔ̀ te zẅíŋ ngie pɔ́ cʉa tsɛ̀ɛ mepàga láʼ pʉ̀a pɛ̂ wɔ́. Pamángʉanjʉʼ pég la pfó na mánzsè we ndyɛ̀ʼɛ, pɔ́ té wɔ́b pyág. ","Now here are the Ammonites, Moabites, and the inhabitants of Mount Seir.   You did not let Israel invade them when Israel came out of the land of Egypt, but Israel turned away from them and did not destroy them.  # 20:10 Nm 20:14–21; Dt 2:4–9 "
