ngiemboon,en
"Aláʼ, pi tó ńjúʼ!","You nations, come here and listen;"
"Cʉ̀apʉ̀a ne ńgyáŋa lóŋ,","The Lord is angry with all the nations,"
Mepfó mɔ́b pǔ seŋe ndùmo ssé tsetsáʼ,"Their slain will be thrown out,"
"Akɔ̀ɔkɔ́ɔ wɔ́ɔ gie áa lefaŋ tà ńnáa kyɛ̀ʼ,","All   the stars in the sky  # 34:4 2Kg 17:16; 21:3,5; 23:4–5 will dissolve."
"Ńtí nue nně ncù Cʉ̀apʉ̀a ee lefaŋ,","When my sword has drunk its fill  ,# 34:5 Dt 32:41–43; Jr 46:10; Ezk 21:3–5 in the heavens,"
"Nně ncù Cʉ̀apʉ̀a gwɔ̌ pɔ́ metse metse,",The Lord’s sword is covered with blood.
Melúm mefòŋ pâ mezwě,"The wild oxen will be struck    down with them,"
Áa lyɛ̌ʼ gie Cʉ̀apʉ̀a,"For the Lord has a day of vengeance,  "
Metàʼ ntse Éndɔ̀m ge gÿo,"Edom’s streams will be turned into pitch,"
"éshÿó letsẅɛ́ʼ pɔ́ zsǒ,",It will never go out #— #day or night.
Sòŋoncwò pɔ́ nzàba,"Eagle owls   and herons  # 34:11 Or hedgehogs will possess it,"
 Mekěm té láʼ gíŋe gwɔ́ wó,"No nobles will be left to proclaim a king,"
Metsẅɛʼɛ́ legǐ menzóŋ ge gÿo pú jÿó,Her palaces will be overgrown with thorns;
"Mevɛ̀ pâ melàkùb ge gÿo pumte wó,","The desert creatures will meet hyenas,"
"Áa jʉʼ gie mbɔ̀ɔn ge gÿo gÿo lelaʼá sé wó,",Sand partridges   will make their nests there;
"Pi faʼ lepuʼú ŋwàʼne Cʉ̀apʉ̀a, ńtóŋ!",Search and read the scroll of the  Lord:  
"Cʉ̀apʉ̀a zɔ ka maʼa tyèente,",He has cast the lot for them;
