ngiemboon,en
"É gwɔ́ ngùʼ tá páʼ mbʉ̀ŋ kaa gíŋe ńdú wɔ́, Cʉ̀apʉ̀a gɔɔn né Elîɛ ngie: «Gʉa nyɛ mbùm jù mbwó fùɔ Ashÿab, á nue n cʉ́ʼʉ ńgee pɔ́ sẅíʼi mbʉ̀ŋ ndùmo ssé tsetsáʼ.» ","After a long time, the word of the Lord    came to Elijah in the third year:  # 18:1 1Kg 17:1; Jms 5:17 “Go and present yourself to Ahab.  # 18:1 1Kg 16:29–33 I will send rain on the surface of the land.” "
"Elîɛ leen ńké ńgʉa ńgyá fùɔ Ashÿab, á gwɔ́ fʉʼó ŋwɛ́, gwáŋa pú ńgwɔ́ tsɛ̀ɛ ngwòŋ Samalîɛ. ",So Elijah went to present himself to Ahab.
"Afùɔ Ashÿab túm, mé gʉa ńtóŋo Abendǐasè gẅie à líe shúm nɔʼ, ńgwɔ́ nyìŋ, ḿbɔ́gɔ Cʉ̀apʉ̀a ","Ahab called for Obadiah, who was in charge of the palace.   Obadiah was a man who greatly feared the Lord   # 18:3 Neh 7:2; Pr 3:5–6 "
"Á laa fʉ̀ʼ gie Yezambɛ̂ɛ la gÿo mé zẅéte pantsẅìnkʉ̀ Cʉ̀apʉ̀a, Abendǐasè lɔg petsɔ́ pantsẅìnkʉ̀ ŋwɛ́ ńgʉa tà é kuʼ nkÿo, ńdeʼe wɔ́b móm tʉ̂a móm tʉ̂a, á tsɛ̀ɛ memvwɔ̀ʼ mémbʉ́a, ńná shúm léjÿó né pɔ́b, ńná ntse. ","and took a hundred prophets and hid them, fifty men to a cave, and provided them with food and water when Jezebel   slaughtered the Lord’s prophets.  # 18:4 1Kg 18:13 "
"Ashÿab gɔɔn né Abendǐasè ngie: «Gʉa mengʉ̀ŋe mesáʼa ntse, mbɔɔ mengʉ̀ŋe memétàʼntse tsɛ̀ɛ ngwòŋ, éfaʼa legǐ. Ngwɔ́ tsɔ́ pɔ̀gɔ gyá mmó gie ngwɔ́ melÿóon pâ menzìkalÿóon pɔ́gɔ̀ é pfɛ́. Pɔ̀gɔ lɔɔn te gÿo púʼu wɔ́, mbà pɔ̀gɔ gẅiin lézẅéte tsɔ́ menɔ̀ɔn.» ","Ahab said to Obadiah, “Go throughout the land to every spring and to every wadi. Perhaps we’ll find grass so we can keep the horses and mules alive and not have to destroy any cattle.”   "
"Ashÿab la gɔɔn púʼu, pɔ́ gabte mepàg láʼ mie pɔ́ ge gʉa wó. Ashÿab gwaa lɔg wetsɔ́ shÿó, Ombandia lɔg wetsɔ́. ","They divided the land between them in order to cover it. Ahab went one way by himself, and Obadiah went the other way by himself."
"Abendǐasè la cʉ́me mánzsè, ńgwaa gyá ḿbumte Elîɛ, ńdiŋe yé, ńŋwɔ́ʼ nnɛ́ mvfò yé, ńzɛ́te yé ngie: Tà aa kwaʼ gù ndè wɔ̀ɔn Elîɛ? ","While Obadiah was walking along the road, Elijah suddenly met him.   When Obadiah recognized him, he fell facedown and said, “Is it you, my lord Elijah? ”"
"Á tsɔ́ʼɔ mbwó yé ngie: Aa kwaʼ mèŋ, gʉa ńgɔɔn mbwó ndè gù ngie: «Ɔ̀ gyǎ Elîɛ!» ","“It is I,” he replied. “Go tell your lord, ‘Elijah is here! ’ ”  "
"«Abendǐasè zɛ́te yé ngie: Ammó gie mèŋ ngàŋafàʼ gù e fʉ̌a, áa kɔ́, tá ɔ̀ cʉ́me wɔ́ɔn mbwó Ashÿab ngie à gÿo mé zẅé wɔ́ɔn? ","But Obadiah said, “What sin have I committed,   that you are handing your servant over to Ahab to put me to death? "
"N tyě páʼɔɔn á mvfò Cʉ̀apʉ̀a gẅie aa ntʉ̀ntʉ̀, ńgwɔ́ Ssé jú, ńgɔɔn ngie, afùɔ ne ḿmaʼa nkʉ̀ lélɔg faʼa gú jʉʼ ntsèm. À tǔm pʉ̀a ngie pɔ́ gʉa tsɛ̀ɛ mengwòŋ, mbɔɔ tsɛ̀ɛ mepàga láʼ ntsèm. Pɔ́ gwɔ́ tà ńgɔɔn ngie ɔ̀ te láʼ pɔ́b wɔ́, afùɔ gÿo pɔ́ kʉa ngie ammó gie pɔ́ gɔɔn, áa nò nénʉ́. ","As the Lord your God lives, there is no nation or kingdom where my lord has not sent someone to search for you. When they said, ‘He is not here,’ he made that kingdom or nation swear they had not found you."
"Tà á piŋ ńgwɔ́ fʉ̀ʼɔɔn, ɔ̀ ne ńgɔɔn né mèŋ ngie: “Gʉa shwóŋo ndè gù ngie: N gyǎ Elîɛ lá!” ","“Now you say, ‘Go tell your lord, “Elijah is here! ” ’ "
"Táʼ, pɔ̀gɔ ge fege fʉ̀ʼʉ kɔ́ wɔ́ɔ, azẅìge Cʉ̀apʉ̀a kaa gú, kà á ge lɔgɔ gú é gʉa né nzɔ̌ wɔ́ɔ, mbà n kaa zsé. N ge gʉa shwóŋo Ashÿab, à faʼa gú, á le gú gyá, ńzẅé wɔ́ɔn; tá mbà n gee ńké ńdɔgɔ pɔ́ pyennɛ́ ńguʼte Cʉ̀apʉ̀a, tà fó páʼ n daa múɔshùm. ","But when I leave you, the Spirit of the Lord may carry you off   to some place I don’t know. Then when I go report to Ahab and he doesn’t find you, he will kill me. But I, your servant, have feared the Lord from my youth. "
