ngiemboon,en
"Penkʉ́ pɔ́ɔn, n ŋweʼe mɔɔn menò légwɔ́ gie pi ge gẅiin shÿó tà pi le gÿo nò tepòŋ wɔ́. Tá ńgwɔ́ gie nyìŋ gÿo nò tepòŋ, mbà pege gẅiin wege nyìŋ lejʉ́ŋ Tá, á gwɔ́ Yěsô Keleto, á yé gẅie aa ndʉŋndʉŋ mvfò Ssé. ","My little children, I am writing you these things so that you may not sin. But if anyone does sin, we have an advocate   with the Father #— #Jesus Christ the righteous one. "
"À la zɔɔn ńdɔgɔ twó yé, ńnuŋe pwɔʼ páʼ à lɔɔn ńgwɔ́ e Ssé lege menò tepòŋ mégè. Páʼ à lɔɔn ńgwɔ́ á le lege pɔ́ ndàʼ mégè wɔ́, páʼ ńgwɔ́ á gíŋe ńdege me pʉ̀a mesoŋ ntsèm tsɛ̀ɛ njÿó. ","He himself is the atoning sacrifice  ,# 2:2 Rm 3:25; 2Co 5:21; Heb 2:17; 1Jn 4:10 for our sins, and not only for ours, but also for those of the whole world.  # 2:2 Mt 26:13; 28:19–20; Mk 14:9; Rm 1:8"
"Pege lɔɔn ńgÿo mmó gie Ssé ne ńtsẅii né pege, mbà wɛ̌ légwɔ́ ge nyɛɛ wégè ngie pege zsé Ssé ",This is how we know   that we know him: if we keep his commands.  # 2:3 Jn 14:15; 15:10 
"Nyìŋ gẅie à gɔɔn ngie: «N zsé yé» Tá ńké te mbʉ̌ mé kúʼte, mbà ngàŋ aa ngàŋa cÿɔ̌nò, anò nénʉ́ gie á fó mbwó Ssé lɔgɔ těen ńgwɔ́ tsɛ̀ɛ ntʉ́m ngàŋ wɔ́. ","The one who says, “I have come to know him,” and yet doesn’t keep his commands, is a liar, and the truth is not in him. "
"Tá nyìŋ gẅie à kúʼte shwóŋè Ssé, aa nyìŋ gẅie à kwaʼ ńkwoŋ Ssé tà shwóŋo nò. Wɔɔn aa páʼ pege lɔg ńzsé ngie peg lâ Ssé léen ńtemte. ","But whoever keeps his word,   truly in him the love of God is made complete. This is how we know we are in him:  # 2:5 Jn 6:56; 14:20; 15:1–7; Rm 8:1; 2Co 5:17; Eph 2:10; Php 1:1 "
"Nyìŋ lɔɔn ńgɔɔn ngie: Peg Ssé léen ńtemte, á zɛ́te ngie ngÿǒ menò mé gwɔ́ páʼ me Yěsô Keleto laa púʼu.",The one who says he remains in him   should walk just as he walked.
"Meshǔ pɔ́ɔn petʉ̀nzẅìŋ, sɔɔn té gwɔ́ pɔ́ lepʉ̌ se sẅé sie n ŋweʼe fʉ̀ʼɔɔn ńnáa né pi wɔ́, à gwɔ̌ pɔ́ nzẅìŋe lepʉ̌ gẅie pi ne ńzsé tà fó nzyeté, wɛ̌ nzẅìŋe lepʉ̌ à gwɔ̌ pɔ́ shwóŋè gie pi la júʼ. ","Dear friends, I am not writing you a new command   but an old command that you have had from the beginning. The old command is the word  # 2:7 Lk 6:47; Jn 1:1 you have heard. "
"Tà mbɔɔ púʼu, lepʉ̌ sie n ŋweʼe ńnáa né pi, ée páʼɔɔn, ńké ńgwɔ́ se sẅé, ée se sẅé ńcʉa na mmó gie mé ne ńgyá na Keleto mbɔɔ na pi gí. Pi zɔɔn ńgyá páʼ nzěm ne ḿmaga, tà mbà kwàʼ kyɛ̀ʼ zyě lékyɛʼ jʉʼ. ","Yet I am writing you a new command, which is true in him and in you, because the darkness is passing away   and the true light  # 2:8 Jn 1:9; 3:19–21; 8:12; 12:46 is already shining.  # 2:8 Jn 1:5; 12:35–36; Rv 22:5 "
"Nyìŋ gẅie à gɔɔn ngie ngÿǒ menò mé ée me jʉʼʉ fɔ̌g, ḿbiŋe ne ḿbʉa fɛ̌ we, angàŋ lɔgɔ ńnyé ńgwɔ́ pɔ́ tsɛ̀ɛ nzěm. ",The one who says he is in the light but hates his brother or sister   is in the darkness until now. 
"Nyìŋ gẅie à kwoŋo fɛ̌ we, aa nyìŋ gẅie ngÿǒ menò mé ée me jʉʼʉ fɔ̌g. À lɔɔn ngwɔ́ á le kwɔɔnte na tsɔ́ mmó ńgwe ssé wɔ́. ","The one who loves his brother or sister   remains in the light, and there is no cause for stumbling in him.  # 2:10 Or it "
"Tá nyìŋ gẅie à pʉa fɛ̌ we, aa nyìŋ gẅie ngÿǒ menò ée me tsɛ̀ɛ nzěm, á giŋe tsɛ̀ɛ nzěm, ńké te ne ńzsé jʉʼ gie à gee né wó wɔ́, mélàʼmie nzěm léen ńgÿo á fʉ̀. ","But the one who hates his brother or sister   is in the darkness, walks in the darkness,  # 2:11 1Jn 1:6 and doesn’t know where he’s going,  # 2:11 Jn 14:6 because the darkness has blinded his eyes."
"Penkʉ́ pɔ́ɔn, n gee tsɛ̀ɛ yɔɔn ŋwàʼne, ńne shwóŋo gẅí ngie e Ssé cʉa na mmó gie Yěsô Keleto la gÿo, ńdege menò tepòŋ mí ńná né pi. ","I am writing to you, little children,"
