ngiemboon,en
 Ndòon ee twó gù gẅie ɔ̀ tága jʉʼ,"Woe, you destroyer never destroyed,"
" Cʉ̀apʉ̀a, tsɔ́ɔn mezìŋe még."," Lord, be gracious to us! We wait for you.  "
"Epʉ̀a meláʼa meláʼ júʼ ngyè ɔ̀, ńkÿo.",The peoples flee at the thunderous noise;  
"Pɔ́ pʉle na shúm,",Your spoil will be gathered as locusts are gathered;
"Cʉ̀apʉ̀a pǔ fáŋ ńcʉa kɔ̀ɔkɔ́ɔ,","The Lord is exalted, for he dwells on high;"
"Ńgʉa na pi pie pi ee pʉ̀a Cʉ̀apʉ̀a,",There will be times of security for you —
"Epʉ̀a Aliyɛ, é pɔɔn mánzsè",Listen! Their warriors cry loudly in the streets;
"Melǎŋ pǔ fɔ́g,",The highways are deserted;
"Ngwòŋ ntsèm ée tsɛ̀ɛ legwé,",The land mourns and withers;  
"Cʉ̀apʉ̀a gɔɔn ngie: «Afʉ̀ʼɔɔn la, n ge gɔɔn nò,","“Now I will rise up,”   says the  Lord."
"Legǐ njǔm gẅie pi ka sǎŋ ngie pi ge gÿo gẅiin,",You will conceive chaff;  
"Ńgʉa na metsɔ́ meláʼ,","The peoples will be burned to ashes,"
"Pi pie pi ee ngʉ̀a shʉ̀shʉ̀a,","You who are far off, hear what I have done;"
"Áa tÿǒsoŋo Siyoŋ, megàŋ mefʉa ne ńcÿɔʼɔ;",The sinners in Zion are afraid;
"Aa nyìŋ gẅie à giŋe tsɛ̀ɛ nò nénʉ́,",The one who lives righteously
À ge gÿo tsẅé jʉʼʉ lelyěen á ndùm mekwɔʼɔ́;,he will dwell on the heights;
Ɔ̀ ge gÿo gyá,Your eyes will see the King in his beauty;  
Ɔ̀ ge gÿo sáŋa nò,Your mind will meditate on the past terror:
Ɔ̀ těen ńdáʼa ńgíŋe ńgyá,"You will no longer see the barbarians,"
"Ɔ̀ ge gÿo gwɔ́ tà líe tÿǒsoŋo Yelúzálèm,","Look at Zion, the city of our festival times."
Áa jʉʼ gie Cʉ̀apʉ̀a ge gÿo nyɛɛ,"For the majestic one, our  Lord, will be there,  "
"Cʉ̀apʉ̀a aa nyìŋ gẅie à sáʼa wég,","For the Lord is our Judge,"
"Menkÿo mepáŋ megàŋmbù pégè, é libé,",Your ropes are slack;
"Atsɔ́ lagá nyìŋ gẅie à tsẅé Yelúzálèm,","and none there will say, “I am sick.”"
