ngiemboon,en
"Mbowaze la gʉa ncwò nkáʼ lékúu tÿǒsoŋ, á jʉʼ gie mé táŋte menò wó, ńnéŋe ssé, afɛ̌ Elimelɛg gẅie Mbowaze ka laʼte yé mbwó Lẅid la, gwóon ńne ńcʉa, Mbowaze tóŋo yé ngie à tó ńnéŋe ssé, á júʼ, ńtó ńnéŋe ssé. ","Boaz went to the gate of the town   and sat down there. Soon the family redeemer Boaz had spoken about came by. Boaz said, “Come over here  # 4:1 Or said, “Come here Mr. So-and-so and sit down.” So he went over and sat down. "
"Mbowaze gʉa tsetsɛ̀ɛ melÿò pie ée tÿǒsoŋ, ńtsɔ́ʼ pʉ̀a legém pâ pɔ̌ néŋe ssé. ","Then Boaz took ten men of the town’s elders   and said, “Sit here.” And they sat down. "
Á gɔɔn né fɛ̌ Elimelɛg wa ngie: «Ɔ̀ ne ńzsé ngie Nawomi kéen fó ngwòŋ Mowab ńkwɔ́ʼ. À piŋ ne sẅiŋe nkáʼ mpfó ndúm we Elimelɛg gẅie à laa fɛ̌ wɔ̀gɔ. ,"He said to the redeemer, “Naomi, who has returned from the territory of Moab, is selling the portion of the field that belonged to our brother Elimelech.   "
"N ka gyá ngie n ge gwaa shwóŋo gú, melÿò pâ pʉ̀a pie ɔ̀ ne ńgyá wɔ́b lɔɔn, e gwɔ́ ssé. Á lɔɔn ńgwɔ́ gie ɔ̀ ge cuʼ nkáʼ, ɔ̀ cuʼ, ńké ńgwɔ́ gie ɔ̀ te cuʼ wɔ́, ɔ̀ shwóŋo wɔ́ɔn, ńtí nue anò lécuʼ nkáʼ zɔɔn ḿvɔgɔ ńdíe pɔ́ gú, tà n tóo yɔ́ɔn pɔ́ nzèm.» Andÿò ŋwɛ́ gɔɔn ngie: «N ge cuʼ nkáʼ.» ","I thought I should inform you: Buy it back in the presence of those seated here and in the presence of the elders of my people. If you want to redeem it, do it. But if you do   not want to redeem it, tell me so that I will know, because there isn’t anyone other than you to redeem it, and I am next after you.”"
"Mbowaze gíŋ ńgɔɔn né yé ngie: Ɔ̀ lɔɔn ńjú nkáʼ mbwó Nawomi, mbà ɔ̀ gẅiin lézɔ́ʼɔ Lẅid, á múɔ Mowab. Púʼu ńzsé ngie nkáʼ ŋwɛ́ ge zso pwó tsìŋendá ndúm we gẅie à la kwé. ","Then Boaz said, “On the day you buy the field from Naomi, you will acquire   Ruth the Moabitess, the wife of the deceased man, to perpetuate the man’s name on his property.”  # 4:5 Alt Hb tradition reads Naomi, I will have already acquired from Ruth the Moabitess, the wife of the dead man, the privilege of raising up the name of the dead man on his property,# 4:5 Gn 38:6–11; Lv 25:23–34; Dt 25:5–10"
"Andÿò ŋwɛ́ tsɔ́ʼ ngie: «Á lɔɔn ńgwɔ́ pɛ́ʼɛ̀, mbà n te mǒ wɔ́, ḿbɔ́gɔ páʼ ngwɔ́ mé tó ńjÿó tsɔ́ gwǒŋ na metsetsáʼ mɔ́ɔn. Gù zɔ cʉ́ʼ ńcuʼu na yɔ́ɔn twó, mélàʼmie à lɔɔn ngwɔ́ kwàʼ mèŋ ń de mǒ kuʼ.» ","The redeemer replied, “I can’t redeem it myself, or I will ruin my own inheritance. Take my right of redemption, because I can’t redeem it.”"
"Á laa tsɔ́ fʉ̀ʼ, á tsɛ̀ɛ ngwòŋ Ésàlayɛ, epʉ̀a gẅiin mmó sẅiŋ sẅiŋ kà ye nkube kubé wɔ́ɔ, ńgwɔ́ gie nyìŋ lɔɔn sẅɛɛ kwò melɔ́ɔn yé ńná né wetsɔ̌, mbà á lɔgɔ ńnyɛɛ ngie pɔ́ taŋté nò sɔ̌ɔn tà á giŋ. ","At an earlier period in Israel, a man removed his sandal   and gave it to the other party in order to make any matter legally binding concerning the right of redemption or the exchange of property. This was the method of legally binding a transaction in Israel."
"Áa púʼu tá andÿò ŋwɛ́ gwɔ́ nyɛ ngie à te nyé na nò nkáʼ wɔ́, é sẅɛɛ kwò melɔ́ɔn yé. ","So the redeemer removed his sandal and said to Boaz, “Buy back the property yourself.”"
"Mbowaze leen ńké ńgɔɔn mbwó melÿò mbɔɔ mbwó láʼ ngie: Pi kě ńgwɔ́ pɛ́ʼɛ̀ ńgwɔ́ pɔ́ɔn pajÿòngyá lyɛ̌ʼɔɔn ngie n jǔ shúm mbwó Nawomi sie é laa se Elimelɛg pâ se gubé yé, á Kilyoŋ pɔ́ Maloŋ. ","Boaz said to the elders and all the people, “You are witnesses today that I am buying from Naomi everything that belonged to Elimelech, Chilion, and Mahlon. "
"N gíŋ ńdɔgɔ Lẅid ńgÿo nzwě wɔ̀ɔn, á yé gẅie à laa nzwě Maloŋ, ńgwɔ́ múɔ Mowab, legwɔ́ gie nkáʼ mpfó ge gÿo zso pɔ́ mbwó tsìŋendá. À ge gÿo gẅiin penkʉ́. À gwɔ́ púʼu, lezíŋ sé láʼa ńgwɔ́ pɔ́ wó, á tsetsɛ̀ɛ mefɛ̌ pé, afʉ̀ʼ gie mé ne ńtáŋte menò tsɛ̀ɛ láʼ pɔ́b, ayé tsìŋendá gÿo ńgwɔ́ yé ssé. Pi ee lyɛ̌ʼɔɔn pɛ́ʼɛ̀ ńgwɔ́ pajÿòngyá na yɛ̌ nò. ","I have also acquired Ruth the Moabitess, Mahlon’s widow, as my wife, to perpetuate the deceased man’s name on his property, so that his name will not disappear among his relatives or from the gate of his hometown. You are witnesses today.”"
"Mekěm pâ láʼ gie á laa jʉʼó pú ńgɔɔn ngie: Oon, peg ée pajÿòngyá. Á poŋ ngie Cʉ̀apʉ̀a néŋ mbʉ́lè na manzwě gẅie à kúu ndá gù lɛ̂. Á poŋ ngie à gwɔ́ páʼ Lǎshÿɛ̂ pɔ́ Léyà pie é la shʉ́a ngẅɛ̀ pa Ésàlayɛ. Á poŋ ngie ɔ̀ kẅiʼi ńgwɔ́ ngàŋa mmó, á na nkenkÿo ndá Efalata, mé pú ńzsé gú tsɛ̀ɛ tÿǒsoŋo Mbɛ́tèlehɛm. ","All the people who were at the city gate, including the elders, said, “We are witnesses. May the Lord make the woman who is entering your house like Rachel and Leah,   who together built the house of Israel. May you be powerful in Ephrathah and your name well known in Bethlehem. "
"Á poŋ gie Cʉ̀apʉ̀a cʉate na manzwě wɛ̂ ńná penkʉ́ né gù e gyɔ́ɔn, à cʉa púʼu, atsìŋendá jú gwɔ́ páʼ ye Pɛlɛ́sè míŋ Yúndà pɔ́ Tamaa.","May your house become like the house of Perez, the son Tamar bore to Judah,   because of the offspring the Lord will give you by this young woman.”"
"Mbowaze la kẅé Lẅid ńnéŋe ndá, ńdɔgɔ yé ńgÿo nzwě we, pɔ́ yé nuŋe. Cʉ̀apʉ̀a cÿɔʼɔ yé, á gÿo ńgwɔ́ shwòŋ, ńzyé tàʼ múɔ mbàŋa. ","Boaz took Ruth and she became his wife. He slept with her, and the Lord granted conception to her, and she gave birth to a son. "
"Anzwě we Mbɛ́tèlehɛm gɔɔn né Nawomi ngie: Pege síe Cʉ̀apʉ̀a gẅie aa na lyɛ̌ʼɔɔn, mbà à nǎa nyìŋ gẅie à ge ne líe gú. Á poŋ ngie míŋ míŋ gù wɔ̀ɔn ŋwɛ́ gÿo ńgwɔ́ nyìŋ ndÿò á tsɛ̀ɛ láʼa Ésàlayɛ wɔɔn. ","The women said to Naomi, “Blessed be the Lord, who has not left you without a family redeemer today. May his name become well known in Israel. "
"À ge gÿo mbùm jù gíŋ ḿbiŋe mbwó gù, à gíŋ ńgÿo ńtóonte gú, á fʉ̀ʼ gie ɔ̀ pǔ ńzẅiŋ. À nzwě míŋ gù kwaʼ ńkwoŋo gú tɛʼ, à ka zyé wɔɔn múɔ mbàŋa ńnáa mbwó gù, aa mbwó gù, ńgwɔ́ tʉ̀nzẅìŋ ńcʉa púɔ mbàŋa sɔɔnmbʉ́a. ","He will renew your life and sustain you in your old age. Indeed, your daughter-in-law, who loves you and is better to you than seven sons,   has given birth to him.” "
"Nawomi kẅé múɔ, ńgẅiin yé kʉ́kʉ́b yé, ḿbiŋ ńkwéʼte yé. ","Naomi took the child, placed him on her lap, and became a mother to him. "
"Panzwě pie ée menkwɔʼɔ́ mbʉ̀a yé, é kɔ́ʼ lesoŋ, ńgɔɔn ngie: «Nawomi zyě múɔ mbàŋa!» Ńtsẅi lezíŋ múɔ lê Ombɛd. Ombɛd ŋwɛ́ zɔ la táa ńgwɔ́ tá pà Yesêe gẅie à tá pà fùɔ Ndavîd.","The neighbor women said, “A son has been born to Naomi,” and they named him Obed. He was the father of Jesse, the father of David."
"Mezíŋ pamángʉanjʉʼ fùɔ Ndavîd, léfó na Pɛlɛ́sè, é mɔɔn: Pɛlɛ́sè laa tá pà Eseloŋ, ",Now these are the family records of Perez:
"Eseloŋ gwɔ́ tá pà Lâm, Lâm gwɔ́ tá pà Aminandab, ","Hezron fathered Ram,  "
"Aminandab gwɔ́ tá pà Nashÿoŋ, Nashÿoŋ gwɔ́ tá pà Salema, ","Amminadab fathered Nahshon,"
"Salema gwɔ́ tá pà Mbowaze, Mbowaze gwɔ́ tá pà Ombɛd, ","Salmon fathered Boaz,"
"Ombɛb gwɔ́ tá pà Yesêe, Yesêe gwɔ́ tá pà fùɔ Ndavîd.","Obed fathered Jesse,"
