ngiemboon,en
"N gyá sɔɔn shúm tà ńtsẅé jʉʼ, ńjúʼ tsɔ̌ ngyè tetʉ̂ é gwɔ́ pɔ́ páʼ ngyè máamáa nùɔ láʼ la, é gwɔ́ tÿǒ lepwó ńne ńgɔɔn ngie: «Alelúyà, letsẅɛ́ ńgÿo legúʼ mbɔɔ ngʉ̀ʼ ée mbwó Ssé yege, ","After this I heard something like the loud voice of a vast multitude   in heaven, saying,"
"á nue awe létsɔ́ʼte ntsaŋ aa nénʉ́ ḿbiŋ ńgwɔ́ ndʉŋndʉŋ. À kéen ńtsɔ́ʼte ntsaŋ máamáa káatÿǒ manzwě gẅie à kɔ̌ɔn ńdɔgɔ nò mpfwɔ̀ʼ yé, ńtága jʉʼ ndùmo ssé tsetsáʼ. À tsɔʼɔ́ piŋé nò metse megàŋafàʼ pé pie ngàŋmpfwɔ̀ʼ ŋwɛ́ la pfɛte. À tsɔ̌ʼ pɔ́ kwàʼ na yé.» ","because his judgments are true   and righteous,  # 19:2 Jn 8:16; 19:35; Rv 15:3; 16:7"
"Anùɔ láʼ gíŋ ńgɔɔn ngie: «Alelúyà! Ndyé gẅie é fóo na tÿǒsoŋ gie á shÿǒ, é ge láʼa kwɔ́ʼɔ kwɔ̌ʼ na ngùʼ nkɔ́ɔn né nkɔ́ɔn!» ","A second time they said,"
"Melÿò pa ntsɔ̀b lekùɔ lé móm mbʉ́a, mbɔɔ menɔ̀ɔn pa lekùɔ kẅíʼte ssé, ńguʼte Ssé gie e néŋe na lʉŋe lefùɔ, ńne ńguʼte yé, ńgɔɔn ngie: «Amɛn! Alelúyà!»","Then the twenty-four elders and the four living creatures fell down and worshiped God,   who is seated on the throne, saying,"
"Etsɔ̌ ngyè nyìŋ leen ńké fó jʉʼʉ lʉŋe lefùɔ ńgɔɔn ngie: «Pi guʼte Ssé yege, pi megàŋafàʼ pé tà ḿmaga gẅí, pi penkʉ́ mbɔɔ melÿò pie pi pɔ́gɔ yé!» ","A voice came from the throne, saying,"
"N júʼ ngyè nùɔ láʼ zẅɛ páʼ lepí sie é zyɛ́ʼɛ la, ḿbiŋ ńgwɔ́ páʼ ntʉ̀ lefaŋ sie é vɛ́te la, ńne ńgɔɔn ngie: «Alelúyà. Á nue Cʉ̀apʉ̀a Ssé yege, ńgwɔ́ Ngàŋa Tʉ̀ Ntsèm, á nuŋé lefùɔ sé. ","Then I heard something like the voice of a vast multitude, like the sound of cascading waters,   and like the rumbling of loud thunder, saying,"
"Pege kág, ńnáa guugẅî, ńnáa legúʼ mbwó yé. Á nue eshúm léjÿó línɔ̀ɔn lɔ́ɔnndá múɔ Njʉ̀njÿò é sɔɔn. Anzwěngʉ̀ we, kẅǐŋ mbùm ye tà ne ńzẅíʼte. ","Let us be glad, rejoice, and give him glory,  "
Mé ka gÿo na ntí gie à ge maʼ mefɔ́gɔ nzsǒ mie é ŋwʉŋe ńgwɔ́ té lɔ̌ʼ.» Á nue mefɔ́gɔ nzsǒ lɔgɔ ńgwɔ́ mefàʼ pʉ̀a Ssé mie é tyé ndʉŋndʉŋ. ,"She was given fine linen to wear, bright and pure.  "
Atsɔ̌ Cÿɔ́ʼ Ssé gɔɔn né mèŋ ngie: «Ŋweʼe tsɛ̀ɛ ŋwàʼne ngie pashÿó mbòŋo ée pʉ̀a pie mé toŋó wɔ́b á jʉʼʉ línɔ̀ɔn lɔ́ɔnndá múɔ Njʉ̀njÿò.» Ńgíŋ ńgɔɔn né mèŋ ngie: «Áa shwóŋè gie á kẅɛ̌ɛ kwàʼ ncwò Ssé.» ,"Then he   said to me,  # 19:9 Rv 17:1; 22:8–9 “Write: Blessed are those invited to the marriage feast  # 19:9 Is 25:6–8; Lk 13:29 of the Lamb! ” He also said to me, “These words of God are true.”  # 19:9 Rv 21:5; 22:6 "
"N júʼ púʼu, ńnuŋe mekwò yé léguʼte yé. Táʼ, á gɔɔn né mèŋ ngie: «Te gÿo pɛ́ʼɛ̀. N gǐŋ ńgwɔ́ yɔ́ɔn pɔ́ tsɔ̌ nyìŋ na kwò fàʼ gí, lâ petsɔ́ mefɛ̌ pú pie, pi lâ pɔ̌ kúʼte mmó gie Yěsô Keleto ka gÿo mé zsé. Legÿo púʼu, áa mmó gie á tsóte pantsẅìnkʉ̀ Ssé, pɔ́ tsẅii nkʉ̀ gẅie é fóo mbwó Ssé. Púʼu la, gùʼte pɔ́ Ssé.»","Then I fell at his feet to worship him, but he said to me, “Don’t do that!   I am a fellow servant with you and your brothers and sisters who hold firmly to the testimony of Jesus.  # 19:10 Rv 1:2,9; 12:17; 20:4 Worship God, because the testimony of Jesus is the spirit  # 19:10 Or the Spirit of prophecy.”"
"M biŋ ńgyá ncwò lepwó nyɛ́ʼɛ ńtyé, fɔ́gɔ lÿóon kẅɛ ńtyé. Nyìŋ gẅie à néŋe na wɛ̌ lÿóon, mé tóŋo yé lê «te kubé shwóŋè,» mbɔɔ lê «nyìŋ gẅie à gÿo pɔ́ mmó gie áa ndʉŋndʉŋ.» À tsɔ́ʼte ntsaŋ pɔ́ ndʉŋndʉŋ, ńdÿɔ́ʼ pɔ́ ncù gẅie ée ndʉŋndʉŋ. ","Then I saw heaven opened,   and there was a white horse. Its rider is called Faithful and True,  # 19:11 Rv 3:14 and with justice he judges and makes war.  # 19:11 Ps 9:8; 96:13; Rv 16:7; 19:2 "
