ngiemboon,en
"Á laa na mbɔ́ɔntè lyɛ̌ʼ lekùɔ na saŋ lepfwɔʼɔ́ gẅie mé gíŋ ńtóŋ lê saŋ kisele, á na ngùʼ mbɔ́ɔntè lekùɔ páʼ Ndalẅísè la néŋe na lʉŋe lefùɔ, Cʉ̀apʉ̀a gɔɔn nò né Sakalîɛ. ","In the fourth year of King Darius,   the word of the Lord came to Zechariah on the fourth day of the ninth month, which is Chislev. "
"Patsẅé Mbetɛɛ la túmo Salesɛɛ pɔ́ Lengɛm-Melɛg pâ pé pʉ̀a, légwɔ́ gie pɔ́ gʉa ḿbúʼ mbwó, á mbwó Cʉ̀apʉ̀a. ","Now the people of Bethel had sent Sharezer, Regem-melech, and their men to plead for the Lord’s favor   "
"Ḿbiŋ ńzɛ́te mbwó Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ pâ pantsẅìnkʉ̀ pé ngie: «Áa páʼɔɔn ńne ńzɛ́te ngie peg gʉa na saŋ mbɔ́ɔntè yétʉ̂a, ńdʉa ḿbiŋ ńgíŋe ńgwoonte membùm mégè, páʼ pege ee ńzɔɔn ńgÿo tà fó mengùʼu mengùʼ keen?» ","by asking the priests who were at the house of the Lord of Armies as well as the prophets, “Should we mourn and fast in the fifth month as we have done these many years? ”"
"Á cʉa púʼu, Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ gɔɔn né mèŋ ngie: ",Then the word of the Lord of Armies came to me: 
Gɔɔn mbwó pʉ̀a metsèm tsɛ̀ɛ láʼ lâ mbwó panuŋepwɔʼ ngie:,"“Ask all the people of the land and the priests: When you fasted and lamented in the fifth and in the seventh months for these seventy years, did you really fast for me?   "
"Áa fʉ̀ʼ gie pi ne ḿpfɛ́ɛ, ńne ńnúu,","When you eat and drink, don’t you eat and drink simply for yourselves?   "
"Á laa tsɔ́ fʉ̀ʼ, Cʉ̀apʉ̀a cʉate na pantsẅìnkʉ̀ pé, ńtẅí tuŋó sɔ́b. Á laa fʉʼó ŋwɛ́, patsẅé Yelúzálèm lâ patsẅé tsɛ̀ɛ metÿǒsoŋ mie ée menkwɔʼɔ́ Yelúzálèm, é néŋe né mbʉ́lè. Epʉ̀a piŋe ńgíŋe ńtsẅé Nengɛb, tà mbɔɔ Shÿefela. ","Aren’t these the words that the Lord proclaimed through the earlier prophets when Jerusalem was inhabited and secure,   along with its surrounding cities, and when the southern region and the Judean foothills were inhabited? ”"
Cʉ̀apʉ̀a gɔɔn nò né Sakalîɛ ngie: ,The word of the Lord came to Zechariah: 
Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ ne ńgɔɔn ngie:,“The Lord of Armies says this: ‘Make fair decisions.   Show faithful love and compassion  # 7:9 Jr 7:5–7; Hs 10:12; Mc 6:8 to one another. 
"Tà pi sẅɛ́ɛ mpfɔ̌g manzwě kà pɔ́ méntsě wɔ́ɔ,","Do not oppress the widow or the fatherless, the resident alien or the poor,   and do not plot evil in your hearts against one another.’  # 7:10 Mt 22:39; Jms 3:5–6 "
"Táʼ, pɔ́ la lʉʼʉ lézẅíʼte mentÿɔgɔ́ ŋwɛ́, ḿbiŋ ńziŋe metuŋó mɔ́b légwɔ́ gie pɔ́ té júʼu nò gie mé gɔɔn wɔ́. ",But they refused to pay attention   and turned a stubborn shoulder; they closed their ears so they could not hear.  # 7:11 Is 6:10 
"Pɔ́ la gÿo, atʉ́m yɔ́b tʉ páʼ tóon la, légwɔ́ gie pɔ́ te júʼ lepʉ̌ lâ shwóŋè gie Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ la lɔgɔ zẅìge yé ńtúm, ńcʉate na pantsẅìnkʉ̀ Ssé pe fʉ̀ʼʉmvfò wɔ́. Yɛ̌ zɔ̌ la gÿo tá lóŋ Cʉ̀apʉ̀a gẅie à piʼi kɔ̀ɔkɔ́ɔ pú ffó. ",They made their hearts like a rock so as not to obey the law or the words that the Lord of Armies had sent by his Spirit through the earlier prophets.   Therefore intense anger came from the Lord of Armies. 
"Á cʉa púʼu, á gɔɔn ngie:","Just as he had called, and they would not listen, so when they called, I would not listen, says the Lord of Armies. "
"N ka gÿo pɔ́ syeente,","I scattered them with a windstorm over all the nations that had not known them, and the land was left desolate behind them, with no one coming or going. They turned a pleasant land into a desolation.”"
