ngiemboon,en
"Mé ne ńzẅéte pʉ̀a pie é júʼu ncwò Ssé,","The righteous person perishes,"
"Táʼ, mbʉ́lè ge gÿo gwɔ́ ssé,",He will enter into peace —
"Pi penkʉ́ manzwě gẅie aa ntsɔ̀ʼngɔ̌ɔn, pi tó,","But come here,"
pi gẅe wɔ̌?,Who are you mocking?
"Pi ee metsìŋe metÿǒ gʉ́m ńne ńkiɛ,","who burn with lust among the oaks,"
"Ésàlayɛ, metǒon mie é tege tege ée mú;",Your portion is among the smooth stones of the wadi;
"Ɔ̀ tÿɔ́g kǔ gú á lekwɛ́,",You have placed your bed
"Ɔ̀ ka kwɛ́ lekàŋ shú,",You have set up your memorial
"Ɔ̀ ka lɔg mevɛ́ pɔ́ laméndɔ̀ɔn,",You went to the king with oil
"Ɔ̀ ka giŋ giŋ tà ńkʉ́a,","You became weary on your many journeys,"
Awɔ̌ zɔ kɔ̌ɔn ńgÿo,"Who was it you dreaded and feared,"
"Táʼ, n ge shʉashʉa","I will announce your righteousness,"
Ɔ̀ ge gÿo gwɔ́ tà gaʼte,"When you cry out,"
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,"He said,"
"E Ssé gie ee ndʉalʉ̌a,","For the High and Exalted One,"
"Táʼ, n te laʼa gẅí ndàʼndàʼ wɔ́.","For I will not accuse you forever,"
Epʉ̀a Ésàlayɛ ka lɔg páʼ,"Because of his sinful greed I was angry,  "
"N ne ńzsé tsẅé yɔ́b táʼ,","I have seen his ways, but I will heal him;"
mbà n ge gÿo,"creating words of praise.”  ,# 57:19 Is 6:7; 51:16; 59:21; Heb 13:15"
"Táʼ, pafʉʼ menò,","But the wicked are like the storm-tossed sea,  "
E Ssé yɔ̀ɔn ne ńgɔɔn ngie:,"There is no peace for the wicked,”"
