ngiemboon,en
"Pi pʉ̀a Ésàlayɛ, pi júʼ nkʉ̀ gẅie Cʉ̀apʉ̀a ne tsẅii mbwó pi. ","Hear the word that the Lord has spoken to   you, house of Israel. "
Anò gie à ne ńtsẅii ayɔɔn:,This is what the Lord says:
Mélàʼmie mà gẅie,for the customs of the peoples are worthless.
"Ńkwóon púʼu, ńdɔgɔ tʉ̌ ngɔ̂ɔ kà pɔ́ ye nkáb wɔ́ɔ, ńzɔ́ʼ.",He decorates it with silver and gold.  
Messé ŋwɛ́ gwɔ́ pɔ́ páʼ tsétsáʼpfòŋ gẅie,"Like scarecrows in a cucumber patch,"
"Cʉ̀apʉ̀a, atsɔ̌ nyìŋ páʼ gù te wó wɔ́."," Lord, there is no one like you.  "
Epʉ̀a metsèm gẅiin lépɔ́gɔ gú!,"Who should not fear you,"
Epʉ̀a apɛ̌ pú ńgwɔ́ pɔ́ megʉ̀gʉ̀ ntsèm.,"They are both stupid and foolish,"
"Angàŋlevfò kwǒon,",Beaten silver is brought from Tarshish  
"Táʼ, cʉ̀apʉ̀a zɔɔ kwaʼ Ssé nénʉ́,",But the Lord is the true God;  
"Pi ge shwóŋo wɔ́b ngie mé ge fó ndùmo ssé tsetsáʼ, é jwoŋ messé mie é la te nyɛte lefaŋ pɔ́ tsetsáʼ wɔ́, pɔ́ pú fó ndùmo ssé tsetsáʼ ńgʉa tà mé le láʼ ńgíŋe ńgyá wɔ́b wó wɔ́.",You are to say this to them: “The gods that did not make the heavens   and the earth will perish from the earth  # 10:11 Is 2:18 and from under these heavens.”  # 10:11 This is the only Aramaic v. in Jr.
"Cʉ̀apʉ̀a la nyɛte tsetsáʼ,","He made the earth by his power,"
"Ngyè Cʉ̀apʉ̀a kwɔ̌ʼ,","When he thunders,  "
"Táʼ, epʉ̀a mesoŋ zága zsénò lélɔg ńjúʼ,",Everyone is stupid and ignorant.
"Pɔ́ té kuʼu na tsɔ́ mmó wɔ́,","They are worthless, a work to be mocked."
"Táʼ, e Ssé gie aa fùʼu Ésàlayɛ,",Jacob’s Portion   is not like these
"Gù Yelúzálèm, gù gẅie mé ne ńtíʼi gú,","Gather up your belongings   from the ground,  # 10:17 Ezk 12:3"
Ńtí nue Cʉ̀apʉ̀a ne ńgɔɔn ngie:,For this is what the Lord says:
"Epʉ̀a Yelúzálèm, pi gaʼte ńgɔɔn ngie:",Woe to me because of my brokenness —
"Táʼ, mé kéen ńtág mentàb még,",My tent is destroyed;  
Patsyeen zɔ̌ ka gÿo tá mɔɔn menò kúu wég;,For the shepherds are stupid:
Pi júʼ ngyè gie e zẅɛɛ ńtóo!,Listen! A noise #— #it is coming —
Yelemî sẅíŋte Ssé ńgɔɔn ngie:,"I know,  Lord,"
"Cʉ̀apʉ̀a, kaga wég!","Discipline me, Lord, but with justice —"
Gyáŋa lóŋ pɔ́ mbwó mengwòŋ mie é té zsé gú wɔ́!,Pour out your wrath on the nations
