ngiemboon,en
" Cʉ̀apʉ̀a la gɔɔn né mèŋ ngie: Mǒonsê pɔ́ Samîɛ lɔɔn ńzɔɔn ńtó ńgyá wɔ́ɔn, ńtí pʉ̀a apɛ̌, mbà tsɔ́ mmó gie ngwɔ́ n gÿo na pɔ́b, á té wó wɔ́. Á ne ńzɛ́te ngie pɔ́ gʉa! Pi fó lejʉ́ŋ mèŋ ńjwoŋo wɔ́b, ńnáa ngʉ̀a shʉ̀shʉ̀a. ","Then the Lord said to me, “Even if Moses and Samuel   should stand before me,  # 15:1 Jr 15:19; 35:19 my compassions would not reach out to these people. Send them from my presence, and let them go.  # 15:1 Ex 6:1; 8:2; 9:2; 10:27; Jr 50:33 "
Pɔ́ lɔɔn ńzɛ́te gẅí ngie: «Peg ge gʉa né nzɔ̌ wɔ́?» Pi tsɔ́ʼ ngie: Cʉ̀apʉ̀a gɔ̌ɔn ngie:,"If they ask you, ‘Where will we go? ’ tell them: This is what the Lord says:"
"Cʉ̀apʉ̀a gíŋe ńgɔɔn ngie: N ge gÿo tɔ́ɔn menò mentí lekùɔ na pɔ́b: Nně ncù ge gÿo zẅéte wɔ́b, ngwé shwoŋ mepfó mɔ́b, ńdɔg ńgʉa ńnuŋte ngʉ̀a shʉ̀shʉ̀a, megúm lâ ngwètsẅɛ pfɛ́ɛ wɔ́b tà pɔ́ pú ḿmag. ","“I will ordain four kinds   of judgment for them” #— #this is the Lord’s declaration #— #“the sword to kill, the dogs to drag away,  # 15:3 Jr 22:19; 49:20–50:45 and the birds of the sky and the wild animals of the land  # 15:3 Is 18:6; Jr 7:33; 19:7 to devour and destroy. "
"N ge gÿo púʼu, mengwòŋ ntsèm mie ée ndùmo ssé tsetsáʼ, e gyá, ńcÿɔʼ. À lɔgɔ ńgwɔ́ piŋé menò tepòŋ mie Manase, míŋ Ezekiyásè wembàŋa gẅie aa fùɔ pà Yúndà, à la fʉʼʉ Yelúzálèm.","I will make them a horror to all the kingdoms of the earth because of Manasseh   son of Hezekiah, the king of Judah, for what he did in Jerusalem."
Cʉ̀apʉ̀a gɔɔn ngie:,"Who will have pity on you, Jerusalem?  "
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,You have left me.”  
"Á gʉa na metÿǒsoŋ mie ée tsɛ̀ɛ ngwòŋ ntsèm,",I scattered them with a winnowing fork
N ka gÿo mepfɔ̌g gyɔ́ɔn láʼ pɔ́b,I made their widows more numerous
"Manzwě gẅie à ka zyé penkʉ́ sɔɔnmbʉ́a,",The mother of seven grew faint;  
Yelemî gɔɔn ngie:,"Woe is me, my mother,"
Tá mbà Cʉ̀apʉ̀a la gɔɔn né mèŋ ngie:,The Lord said:
"Tà à lɔɔn ńgwɔ́ mé záʼa tʉ̌,","Can anyone smash iron,"
Cʉ̀apʉ̀a gɔɔn ngie:,I will give up your wealth
"N ge gÿo gÿo pi cʉ́ʼ menkwɔɔn megàŋmbù pí,",Then I will make you serve your enemies  
"Táʼ, Yelemî gɔɔn ngie:","You know,   Lord;"
"N kɔ̌ɔn ńjúʼu meshwóŋè mú, é mii,","Your words were found, and I ate them.  "
N da te cʉ́me nùɔ pagẅe pʉ̀a,"I never sat with the band of revelers,"
Mélàʼakɔ́ ngɔ́ʼ yɔ̀ɔn,"Why has my pain become unending,"
Cʉ̀apʉ̀a gɔɔn ngie:,"Therefore, this is what the Lord says:"
Cʉ̀apʉ̀a gɔɔn ngie:,Then I will make you a fortified wall of bronze
N ge gÿo fó mbwó pʉ̀a tepòŋ é kẅile gú;,I will rescue you from the power of evil people
