ngiemboon,en
"Zsé ngie, á ge láʼ gwɔ́ na melyɛʼɛ́ láʼ nzsònzèm, ejʉʼ tʉ tɛʼ. ",But know this: Hard times will come in the last days.   
"Epʉ̀a mesoŋ gwɔ́ mekìm, ńkwoŋ pɔ́ nkáb, ńzẅíŋe móm tɛʼ, é gwɔ́ ngàŋa ŋáʼtè, é ne ńzoonte Ssé zoonte, é tʉʉ twó mbwó metá pɔ́b, é gwɔ́ pajÿò ńjÿɔg ncwò, pɔ́ le gíŋe ńdɔgɔ mmó gie áa ye Ssé ńdɔg ńtóŋo tsɔ́ mmó wɔ́. ","For people will be lovers of self,   lovers of money,  # 3:2 Lk 16:14; 1Tm 3:3; 6:10 boastful, proud,  # 3:2 Pr 16:18; Lk 1:51; Rm 1:30 demeaning, disobedient to parents, ungrateful, unholy,  # 3:2 1Tm 1:9 "
"Letʉ́m sɔ́b tʉ páʼ tóon la, pɔ́ gwɔ́ patetsɔ̌ɔn mezìŋe, éshwóŋe té poŋ na pʉ̀a, ayɔ́b nò gwɔ́ pɔ́ lémaʼa tág. Pɔ́ gwɔ́ pɔ́ mefÿɛ́, é gwɔ́ ngàŋmbù nò mbòŋo, ","unloving, irreconcilable, slanderers,   without self-control, brutal, without love for what is good,  # 3:3 Ti 1:8 "
"é gwɔ́ pajÿó menáŋ, é gÿo nò pɔ́ ḿvege vege, é gwɔ́ ngàŋ ŋáʼtè tɛʼ, é kwoŋo mmó gie á poŋo wɔ́b, pɔ́ le Ssé kwoŋ, ","traitors,   reckless,  # 3:4 Ac 19:36 conceited,  # 3:4 1Tm 3:6; 6:4 lovers of pleasure  # 3:4 Php 3:19 rather than lovers of God, "
"é gwɔ́ pʉ̀a Ssé pɔ́ nzème pǐ, é moŋe metʉ̀ Ssé mie é kɔʼɔ́ lɔgɔ wɔ́b gÿo pʉ̀a Ssé. Timotê lÿɔ́ʼte ntí pʉ̀a apɛ̌!",holding to the form of godliness but denying its power.   Avoid these people.  # 3:5 Mt 7:15; 2Th 3:6
"Etsɔ́ pʉ̀a púʼu, gwá shú ńkú mendá pʉ̀a, ńdÿɔgte panzwě pie é zeŋe zeŋe, é pie é gÿo menò tepòŋ tɛʼ, ńnéŋe ńtsɔ́ɔn shúm ntí ntí. ","For among them are those who worm their way into households and deceive gullible women overwhelmed by sins and led astray by a variety of passions,   "
"Wɛ̌ nyìŋ wɔ́ɔ tǒ, ńzíʼi yɛ̌ ntí panzwě nò, pɔ́ zẅíʼte zẅiʼté táʼ, ńké te kuʼu lézsé nò gie áa nénʉ́ wɔ́. ",always learning and never able to come to a knowledge of the truth.   
"Epʉ̀a pie é zíʼi wɔ́b zɔɔn ne ńdʉʼʉ nò gie áa nénʉ́. Ndʉŋndʉŋ páʼ á laa tsɔ́ fʉ̀ʼ, Yanɛ́sè pɔ́ Yambelɛ́sè lʉʼʉ nò gie Mǒonsê gɔɔn la, pɛ̌ pʉ̀a gíŋe ne ńdʉʼʉ nò gie áa nénʉ́, ée pʉ̀a pie legye sɔ́b té tyé, pɔ́ piŋ ńké te záb ntʉ́m na Ssé tà shwóŋo nò wɔ́. ","Just as Jannes and Jambres   resisted Moses,  # 3:8 Ps 77:20; Mt 8:4; Heb 3:2 so these also resist the truth. They are men who are corrupt in mind  # 3:8 1Co 14:14; Php 4:7 and worthless  # 3:8 2Co 13:5–7 in regard to the faith. "
"Táʼ, à lɔɔn ńgwɔ́ pɔ́ le lɔg yɛ̌ ntí ńkẅiʼi ńgʉa tà ngʉ̀a sag wɔ́, á nue pʉ̀a metsèm ge gyá ngie pɔ́ té tsɔ́ nò zsé, anò yɔ́b gíŋe ńgwɔ́ pɔ́ páʼ nò Yanɛ́sè pɔ́ Yambelɛ́sè.","But they will not make further progress, for their foolishness will be clear to all, as was the foolishness of Jannes and Jambres."
"Á gʉa na gù, mbà pɔ̀gɔ lǎ zye ńnéŋe. Ɔ̀ ne ńzsé mmó gie n zíʼi pʉ̀a, ɔ̀ ne ńzsé yɔ́ɔn tsẅé, ńne ńzsé mmó gie n gwaa faʼ ńne ńtsɔ́ɔn yɛ̌, ńne ńzsé páʼ n záb ntʉ́m wɔ́ɔn na Ssé, ńzsé páʼ n gẅiin kwɔ̀gɔnnɛ́ púʼu, páʼ n kwoŋ pʉ̀a mesoŋ púʼu, ḿbiŋ ńzsé páʼ n kag tʉ̀ té kʉ́a púʼu. ","But you have followed my teaching, conduct, purpose,   faith, patience, love,  # 3:10 1Co 13:1; 1Jn 4:16 and endurance, "
