ngiemboon,en
"Pi pie pi ée ngʉ̀a shʉ̀shʉ̀a,","Coasts and islands,   listen to me;"
"À la gÿo ashwóŋè yɔ́ɔn,",He made my words like a sharp sword;  
"Cʉ̀apʉ̀a la gɔɔn né mèŋ ngie: «Ésàlayɛ, Ɔɔ ngàŋafàʼ wɔ̀ɔn.","He said to me, “You are my servant,  "
"Táʼ, n ka ne ńkwaŋa pɔ́ ngie","But I myself said: I have labored in vain,"
"Afʉ̀ʼɔɔn la, Cʉ̀apʉ̀a ne ńgɔɔn ngie","And now, says the  Lord,"
À ka gɔɔn né mèŋ ngie:,"he says,"
"Cʉ̀apʉ̀a gẅie aa Nzàʼnkÿo,","This is what the  Lord,"
Cʉ̀apʉ̀a gɔ̌ɔn ngie:,This is what the  Lord  says:
"N gɔ̌ɔn mbwó megàŋatsǎŋ,","saying to the prisoners, “Come out,”  "
"Nzyè te gÿo gíŋe gyáŋa wɔ́b wɔ́,","They will not hunger or thirst,"
N ge gÿo kwɔg menzsè mie,"I will make all my mountains into a road,"
Ayɔɔn gie epʉ̀a Ésàlayɛ ne fóo ngʉ̀a shʉ̀shʉ̀a ńtóo lɔɔn.,"See, these will come from far away,"
"Gù lefaŋ, maʼ ngyè lekág!","Shout for joy, you heavens!  "
Epʉ̀a Siyoŋ la ne ńgɔɔn ngie:,"Zion says, “The Lord has abandoned me;"
Cʉ̀apʉ̀a tsɔ́ʼ ngie:,"“Can a woman forget her nursing child,"
"Gyá páʼ n da ŋweʼe lezíŋ shú,","Look, I have inscribed you on the palms of my hands;  "
"Gù tÿǒsoŋo Yelúzálèm, epʉ̀a pie é la tága tÿǒsoŋo jú ge pú gʉate.",Your builders   hurry;
"Fó jʉʼ gie ɔ̀ tyé wó lɛ,","Look up, and look around."
"Oon, ɔ̀ tsẅé tsɛ̀ɛ mekèm ndá;",For your waste and desolate places
Ɔ̀ la gwɔ́ pɔ́ páʼ manzwě gẅie,"Yet as you listen, the children"
Ɔ̀ ge táa néŋe tà gɔɔn ngie:,"Then you will say within yourself,"
"Ammó gie Cʉ̀apʉ̀a Ssé gɔɔn, á yɔɔn:",This is what the Lord God says:
"Mefùɔ ge láʼ kwéʼte penkʉ́ pú,",Kings will be your guardians
Tà ngwɔ́ mé fó mbwó ndÿɔ̀ʼncù,"Can the prey be taken from a mighty man,"
"Cʉ̀apʉ̀a tsɔ́ʼ ngie: «Oon, ngwɔ́ á gwɔ́ púʼu.",For this is what the  Lord  says:
"N ge gÿo gÿo, epʉ̀a pie é nẅɛʼɛ gú,","I will make your oppressors eat their own flesh,  "
