ngiemboon,en
"Púʼu la, pi vɔg ńkag tʉ̀ ńgÿo tàʼa mmó, à gwɔ́ lékwoŋo nyìŋ mesoŋ, pi piŋ ńtsɔ́ɔn shúm ntí ntí sie Zẅìge Ndʉalʉ̌a lɔg ńcÿó gʉm pʉ̀a, ńtʉʉ lelÿò ńtsɔ́ɔn létsẅi nkʉ̀ gẅie é fóo mbwó Ssé, ","Pursue love and desire spiritual gifts, and especially that you may prophesy. "
"á nue nyìŋ lɔɔn ńdɔg meshwóŋè mie mé té ne ńzsé wɔ́ ńgɔɔn nò, mbà à těen ńgɔɔn nò mbwó pʉ̀a mesoŋ wɔ́. À gɔɔn pɔ́ mbwó Ssé, á nue tsɔ̌ nyìŋ mesoŋ te ne ńjúʼu nò gie à gɔɔn wɔ́, angàŋ ne ńdɔgɔ metʉ̀ Zẅìge Ndʉalʉ̌a ńgɔɔn nò na shúm sie ée lelyěen. ","For the person who speaks in a tongue  ,# 14:2 1Co 12:10 is not speaking to people but to God, since no one understands him; he speaks mysteries in the Spirit.  # 14:2 Or in spirit, or in his spirit "
"Tá á gʉa na nyìŋ gẅie à tsẅii nkʉ̀ gẅie é fóo mbwó Ssé, á gɔɔn nò mbwó pʉ̀a mesoŋ, ńdɔg ńkẅéte wɔ́b, pɔ́ kẅiʼi ńzáb ntʉ́m na Ssé, ńdɔg ńkẅiŋte wɔ́b mbɔɔ lélɔg ńnéŋ ntʉ́m wɔ́b. ","On the other hand, the person who prophesies speaks to people for their strengthening,   encouragement, and consolation. "
"Nyìŋ gẅie à ne shwóŋo meshwóŋè mie mé té zsé, à fó púʼu, ńkẅéte pɔ́ twó mbùm yé lékẅiʼi ńzáb ntʉ́m na Ssé. Tá á gʉa na nyìŋ gẅie à tsẅii nkʉ̀ gẅie é fóo mbwó Ssé, à lɔg púʼu, ńkẅéte cúʼtè pʉ̀a Keleto ntsèm lékẅiʼi ńzáb ntʉ́m na Ssé.","The person who speaks in a tongue builds himself up, but the one who prophesies builds up the church. "
"N gyá yɔ́ɔn ngie áa mbòŋ ngie pi metsèm shwóŋo meshwóŋè mie pi laa zíʼi, táʼ, n tʉʉ lelÿò ńkwoŋ pɔ́ ngie pi tsẅi pɔ́ nkʉ̀ gẅie é fóo mbwó Ssé. Letsẅi nkʉ̀ gẅie é fóo mbwó Ssé aa mbòŋ ńcʉa léshwóŋo meshwóŋè mie mé té ne ńzsé wɔ́, tà ńdíndàʼ páʼ nyìŋ gwaa shwóŋo, wetsɔ̌ nyìŋ gwɔ́ ssé ńne ńkyagte shwóŋo cúʼtè tá á leen ńké ńkẅéte pʉ̀a lékẅiʼi ńzáb ntʉ́m na Ssé. ","I wish all of you spoke in tongues,   but even more that you prophesied. The person who prophesies is greater than the person who speaks in tongues, unless he interprets so that the church may be built up."
"Mefɛ̌ pɔ́ɔn, pege gɔɔn ngie ngwɔ́ n tó tà ńkúu tsetsɛ̀ɛ pi, ńcʉ́ʼʉ légɔɔn nò né pi, ńdɔgɔ shwóŋè gie pi te ne ńzsé wɔ́, mbà á ge kẅéte gẅí lêkɔ́? Mèŋ lékẅéte gẅí, aa pi léfó na mmó gie n gɔɔn, ńzsé mmó gie e Ssé nyɛ̌ɛ wɔ́ɔn á gwɔ́ lelyěen, n gÿo pi zsé nò nénʉ́ na tsɔ́ nò. Pi gíŋ ńzẅɛ́ʼɛ wɔ́ɔn, ńjúʼ tsɔ́ nkʉ̀ gẅie é fóo mbwó Ssé. E fó na nò gie n gɔ̌ɔn ńzíʼi gẅí tsɔ́ nò.","So now, brothers and sisters, if I come to you speaking in tongues, how will I benefit you unless I speak to you with a revelation   or knowledge or prophecy or teaching? "
"Á gíŋ ńgwɔ́ ndʉŋndʉŋ na mándèle pɔ́ kèkÿɛ̀, é shúm sie mé lɔgɔ ḿbúʼu leluŋó. Á la gwéʼe péʼe mengyè mie é fóo na sɛ̌ shúm pú ńgwɔ́ pɔ́ tàʼa mmó, mbà ngwɔ́ mé gwaa zsé leluŋó sie mé lɔgɔ mándèle ḿbúʼu ńgÿo lêkɔ́, ńgwaa zsé se kèkÿɛ̀ ńgÿo lêkɔ́? ","Even lifeless instruments that produce sounds #— #whether flute or harp    #— #if they don’t make a distinction in the notes, how will what is played on the flute or harp be recognized? "
"Ńgwɔ́ gie ngyè ntaŋ lɔɔn te kẅɛ mboŋó wɔ́, mbà ngwɔ́ awɔ̌ nyɛte mbùm ye légʉa ḿmaʼ ncù? ","In fact, if the bugle makes an unclear sound, who will prepare for battle?   "
"Áa mbwó pi ńgíŋ ńgwɔ́ pɔ́ púʼu, pi lɔɔn shwóŋo meshwóŋè mie mé té ne ńjúʼu wɔ́, mbà mé ge gǎa tá júʼu nò gie pi gɔɔn yɛ̌? Mbà pi zẅɛɛ zẅɛɛ páʼ fèfà la. ","In the same way, unless you use your tongue for intelligible speech, how will what is spoken be known? For you will be speaking into the air. "
"Meshwóŋè ée ndùmo ssé tsetsáʼ mentí tà ńgyɔ́ɔn, táʼ, mé lɔgɔ yɛ̌ wɔ́ɔ ńgɔɔn pɔ́ nò. ","There are doubtless many different kinds of languages in the world, none is without meaning. "
