ngiemboon,en
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,"If you return,   Israel —"
"Pi lɔɔn ńtyé á mvfò Cʉ̀apʉ̀a gẅie aa ntʉ̀ntʉ̀, ńgwɔ́ ndʉŋndʉŋ, ńgwɔ́ nénʉ́, ńkʉa;","then you can swear, “As the  Lord  lives,”  "
Ammó gie Cʉ̀apʉ̀a ne ńgɔɔn,For this is what the Lord says to the men of Judah and Jerusalem:
"Pi sɔg ntʉ́m gẅí,",Circumcise yourselves to the  Lord;
"Pi gʉa tsɛ̀ɛ ngwòŋ pà Yúndà,","Declare in Judah, proclaim in Jerusalem, and say,"
"Pi gʉa shÿó Siyoŋ, ńtÿɔ́gɔ liŋé.",Lift up a signal flag toward Zion.  
"Púʼntʉ̀ fǒ lelyěen yé ńkẅɛ,",A lion has gone up from his thicket;  
"Púʼu la, pi tʉ́me pɔ̀ɔn zẅɛ̌ʼ pi,","Because of this, put on sackcloth;"
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,"“On that day” #— #this is the Lord’s declaration #— #“the king and the officials will lose their courage. The priests will tremble in fear, and the prophets will be scared speechless.”"
Tà ńgɔɔn ngie:,"I said, “Oh no, Lord God, you have certainly deceived   this people and Jerusalem, by announcing, ‘You will have peace,’  # 4:10 Jr 6:14; 23:17 while a sword is at  # 4:10 Lit sword touches our throats.”"
"Á ge láʼ gwɔ́ fʉʼó ŋwɛ́, Cʉ̀apʉ̀a gɔɔn","“At that time it will be said to this people and to Jerusalem, ‘A searing wind   blows from the barren heights in the wilderness on the way to my dear  # 4:11 Lit to the daughter of my people. It comes not to winnow or to sift; "
"Aa fèfà gẅie à gẅiin shʉ́shÿɔ́g,",a wind too strong for this comes at my call.   Now I will also pronounce judgments against them.’ ”  # 4:12 Jr 1:16; Ezk 5:8
«Megàŋmbù é pɔɔn: pɔ́ ne ńtsóte nnɛ́ ńtóo,"Look, he advances like clouds;  "
"«Pi pʉ̀a Yelúzálèm, pi lɔɔn ne ńtsɔ́ɔn létsẅɛ́,","Wash the evil from your heart,    Jerusalem,"
Pi zẅíʼte ngyè gie,"For a voice announces from Dan,"
"Pi kága tuŋó pʉ̀a metsèm,",Warn the nations: Look!
Pɔ́ ne ńkéle Yelúzálèm,They have her surrounded  
"Pi pʉ̀a Yelúzálèm, menò mie é kúu gẅí lɛ̂,",Your way and your actions
"Áaye, lepfòm sɔ́ɔn mé! Áaye, lepfòm sɔ́ɔn mé!","My anguish, my anguish!   I writhe in agony!"
"Mé ne ńdaʼte mentʉ̀ menò mie é ne ńkẅɛte, ésele ńkẅɛte,",Disaster after disaster   is reported
N ge láʼ gwá gyá meliŋé ncù gyǎ tà kú pɔ́ síŋe?,How long must I see the signal flag
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,“For my people are fools;
"N díe ndùmo ssé tsetsáʼ,","I looked at the earth,"
Ńdíe mekwɛ́,"I looked at the mountains,"
"N dǐe: n te nyìŋ mesoŋ gyá,","I looked, and there was no human being,  "
N ne ńdíe ńgyá mbà ngwòŋ gẅie eshúm kɔ́ɔn,"I looked, and the fertile field   was a wilderness.  # 4:26 Ps 107:34"
Cʉ̀apʉ̀a ne ńgɔɔn ngie:,For this is what the Lord says:
"Áa mmó gie á gÿǒ,","Because of this, the earth will mourn;  "
"Ashwǒŋ gie pakwɔ́ʼ melÿóon lâ pamaʼa kyɛ́d ne ńkwéʼe,",Every city flees  
"Táʼ, ńgʉa na pi, pi pʉ̀a Yelúzálèm,","And you, devastated one, what are you doing  "
"Oon, n ne ńjúʼu ngyè","I hear a cry like a woman in labor,  "
