ngiemboon,en
Jÿɔ̂b gɔɔn ngie:,Then Job answered:
Áa kwàʼ nénʉ́ ngie pi gẅiin zsénò pʉ̀a mesoŋ!,"No doubt you are the people,"
"N zɔɔn ńgíŋ ńzsé yɔ́ɔn nò pɔ́ páʼ pi,",But I also have a mind like you;
Meshǔ pɔ́ɔn gẅe wɔ́ɔn,"I am a laughingstock to my    friends,"
«Epʉ̀a pie é ne ńjúʼu mboŋó nẅɛte mengàŋ ngɔ́ʼ.»,The one who is at ease   holds calamity in contempt
"Metsǒŋ té néŋe ndá pɔ́b ḿbɔ́gɔ tsɔ́ mmó wɔ́,","The tents of robbers are safe,  "
"Píge nò mbwó menɔ̀ɔn, pɔ́ ge zíʼi gú mmó;","But ask the animals, and they will instruct you;"
"Gɔɔn nò né tsetsáʼ, á ge zíʼi gú mmó;","Or speak to the earth, and it will instruct you;"
"Áa tsetsɛ̀ɛ pɔ́b metsèm,",Which of all these does not know
"Akɔ̀ɔkɔ́ɔ gie áa ntʉ̀ntʉ̀ zébe na lɔ̌ɔn pwó Ssé,","The life of every living thing is in his hand,"
"«Metuŋó kwoŋo léjúʼ jʉʼ,",Doesn’t the ear test words
"Mezẅìŋe pʉ̀a gẅiin zsénò,","Wisdom is found with the elderly,"
"Azsénò pɔ́ ngʉ̀ʼ gwɔ́ pɔ́ mbwó Ssé,",Wisdom and strength belong to God;
"À lɔɔn ńkem, mé le gíŋe ńkwɛ́ wɔ́;",Whatever he tears down cannot be rebuilt;
"E Ssé lɔɔn ńkíle mbʉ̀ŋ, ejʉʼ pú ńjúm;","When he withholds water, everything dries up,"
"À gẅiin zsénò, ḿbiŋ ńgẅiin metʉ̀.",True wisdom and power belong to him.
À gÿo metá ngwòŋ giŋ té jÿɔ́g melɔ̌ɔn;,He leads counselors away barefoot
À fó mbwó mefùɔ ńkẅé lefùɔ sɔ́b;,He releases the bonds   put on by kings  # 12:18 Jb 12:21; Is 45:1
"À gÿo panuŋepwɔʼ giŋ té shÿɔ́g melɔ̌ɔn,",He leads priests away barefoot
À zaʼa shwóŋè ncwò pʉ̀a pie é kwáŋ ngie pɔ́ zsé léshwóŋe;,He deprives trusted advisers of speech
À cʉŋ nzẅìŋ ngàŋ mekùʼ tsɛ̀ɛ njÿó,He pours out contempt on nobles
"À gÿo mé gyá mmó gie áa tsɛ̀ɛ mwòonnzěm,",He reveals mysteries from the darkness
"À kwéʼe mengwòŋ ńnáa tÿǒ, yé zɔ̌ gíŋe ńgÿo é pyé;","He makes nations great, then destroys them;"
"À fó mbwó mefùɔ ndùmo ssé tsetsáʼ ńkẅé legye,","He deprives the world’s leaders of reason,"
"Ńgÿo pɔ́ mwoonte jʉʼ tsɛ̀ɛ mwòonnzěm té kyɛ̀ʼ,",They grope around in darkness without light;
