ngiemboon,en
Nkʉ̀ gẅie é líe Ndamásè.,A pronouncement   concerning Damascus:  # 17:1 Gn 14:15; 15:2; 2Kg 16:9; Jr 49:23; Am 1:3–5; Zch 9:1; Ac 9:2
Mé ge gÿo pú gwáʼ metÿǒsoŋ mie é tswéʼe na yé pɔ́ ndàʼndàʼ.,The cities of Aroer are abandoned;
"Metʉ̂ankáʼ mie mé la lɔg ńtíʼi tÿǒsoŋo Efalayîm, é té gíŋe gwɔ́ wó wɔ́.","The fortress disappears from Ephraim,  "
"Á ge láʼ gwɔ́ lyɛʼó ŋwɛ́, nzẅìŋ pʉ̀a Ésàlayɛ sẅɛ́ʼ,",On that day
Ngwòŋ Ésàlayɛ ge láʼ cʉ́ʼ gwɔ́ pɔ́ páʼ jʉʼ gie mé lǎg ngesáŋ ntsíŋ gie e nyě ńtyéte tyéte wó la.,It will be as if a reaper had gathered standing grain —
Ésàlayɛ te gíŋe gÿo gẅiin mbòŋo mmó wɔ́.,"Only gleanings will be left in Israel,  "
"Á ge láʼ gwɔ́ lyɛ̌ʼ ŋwɛ́, epʉ̀a mesoŋ sele ńdíe nyìŋ gẅie à la pwóon wɔ́b. É pʉʼʉ nÿɔ́g mɔ́b, lɔg líe Ssé Ésàlayɛ gie ee Ndʉalʉ̌a. ",On that day people will look to their Maker and will turn their eyes to the Holy One of Israel.   
Pɔ́ le gíŋe ńdíe mejʉʼʉ lenuŋé pwɔʼ mie pɔ́ zɔ lɔ̌g mbwó mɔ́b ńnyɛte wɔ́. É ké le gíŋe ńdíe mentóon mie pɔ́ guʼte kà pɔ́ shúm lɔg ńtuɔ laméndɔ̀ɔn sie pɔ́ ka lɔg mbwó mɔ́b ńnyɛte wɔ́.,"They will not look to the altars   they made with their hands or to the Asherahs and shrines  # 17:8 Or incense altars,# 17:8 Ex 34:13; Dt 7:5; Mc 5:14 they made with their fingers."
"Á ge láʼ gwɔ́ lyɛʼó ŋwɛ́, mé pú ńtág metÿǒsoŋ ntsèm mie mé la pú ńkwɛ́ metʉ̂ankáʼ ńdɔg ńkéle tsɛ̀ɛ ngwòŋ Ésàlayɛ, e cʉ́ʼ ńgwɔ́ pɔ́ kwòŋo. Ńtí nue mé ge gÿo pú gwáʼa wɔ́b páʼ mé la gwáʼ metÿǒsoŋ pʉ̀a Hevid, lâ metÿǒsoŋ pʉ̀a Amɔɔ, mie pʉ̀a Ésàlayɛ la tó tsɔ́ fʉ̀ʼ, mé pú ńgwáʼ né pɔ̌b ńkÿo.",On that day their strong cities will be
"Ésàlayɛ, ɔ̀ ka lege Ssé gie e náa gú letsẅɛ́.","For you have forgotten the God of your salvation,"
"Alyɛ̌ʼ gie ɔ̀ la pye,","On the day that you plant,"
Yɔɔn ee yɛ̌ ntí ndòon!,Ah! The roar of many peoples —
"Aláʼ ne ńgaʼte, ngyè yɔ́b zẅɛɛ",The nations rage like the rumble of a huge torrent.  
"Ncwònzém gwɔ̌ tà ńkuʼ,",In the evening #— #sudden terror!
