ngiemboon,en
Jÿɔ̂b tsɔ́ʼ ngie:,Then Job answered:
"N jǔʼ menò tà ńgyɔ́ɔn,",I have heard many things like these.
«Tà menò pazie tÿǒ mie pi shwóŋo lɛ̂ ge láʼ ḿmag?»,"Is there no end to your empty  ,# 16:3 Jb 15:2  words?"
"Pi kaa péʼe ńtyé na jʉʼ yɔ́ɔn,",If you were in my place I could also talk like you.
"N ge gÿo lɔg ncwò wɔ́ɔn e kẅiŋte gẅí,","Instead, I would encourage you with my mouth,"
"N dɔɔn ńgɔɔn nò, mbà ngɔ́ʼ ŋwɛ́ te tsẅɛ́te wɔ́,","If I speak, my suffering is not relieved,"
"Áa na fʉ̀ʼɔɔn, mbà Ssé gÿǒ ńkʉ́a,",Surely he   has now exhausted me.
"À gÿo shÿó wɔ́ɔn ŋúʼte, ńgÿo m bú ńjúm.",You have shriveled me up    #— #it has become a witness;
"Agyáŋalóŋ Ssé gÿǒ á gwaa wɔ́ɔn,","His anger tears at me, and he harasses    me."
"Epʉ̀a pǔ soŋte mencwò mɔ́b ńtÿɔ́gɔ na mèŋ, é faʼa lémii wɔ́ɔn,",They open their mouths against me
"E Ssé sẅíŋe wɔ́ɔn mbwó múɔ mémúɔ,",God hands me over to the unjust;  
"N ka pʉ́le ńnéŋe, á piŋ ńtó ńnʉʼte wɔ́ɔn.","I was at ease, but he shattered me;"
mekwoŋ mé ne fóo meshÿó meshÿó ńtémte wɔ́ɔn.,his archers   surround me.
"À ka néŋ mefʉ̌ŋ na mèŋ melǎg melág,",He breaks through my defenses again and again;  
"N kaa pɔ̀ɔn, éshu, ńdɔg ńdúŋ,",I have sewn sackcloth over my skin;
"N dʉ̌a tà nÿɔ́g mɔ́ɔn paŋ,","My face has grown red with weeping,"
"N dɔg pɔ́ ntʉ́m ndʉalʉ̌a ńgÿo sẅíŋte yɔ́ɔn,",although my hands are free from violence  
"Tsetsáʼ, tsetsɔ́ʼ te pwóon metse mɔ́ɔn;","Earth, do not cover my blood;"
"Tà fó fʉ̀ʼɔɔn, n gẅiin tàʼ njÿòngyá á tÿǒ lepwó,","Even now my witness is in heaven,"
Meshǔ pɔ́ɔn cʉ́ʼʉ ńgẅe wɔ́ɔn gẅe,My friends scoff at me
"Á ne ńzɛ́te ngie awɔ̀ɔn njÿòngyá, à gwɔ́ jʉʼʉ lelyěen á tsetsɛ̀ɛ peg Ssé",I wish that someone might argue for a man with God  
"Á nue mengùʼu láʼ mɔ́ɔn cʉ́ʼʉ ḿmaga mag,",For only a few years will pass
