ngiemboon,en
 Cʉ̀apʉ̀a gɔɔn né Mǒonsê ngie: ,"The Lord spoke to Moses, "
«Tsẅi né pà Ésàlayɛ né mèŋ ngie pɔ́ tÿɔ́gɔ kwò na fʉ̀ʼ gie mé la záb páʼ pɔ́ ge ne náa shúm sie ée sɔ́ɔn. É shúm pwɔʼ sie mé tuɔ tà é pú shÿó; agyě yɛ̌ kwɔ́ʼ ḿboŋo wɔ́ɔn.» ,"“Command the Israelites and say to them: Be sure to present to me at its appointed time my offering and my food   as my food offering, a pleasing aroma to me.  # 28:2 Ex 29:18; Lv 1:9; 2:2; 3:5; 8:21; 23:13; Nm 15:3; 18:17; 29:6; Am 5:25 "
"Á ge gwɔ́ na yɛ̌ lyɛ̌ʼ wɔ́ɔ, pí lɔg púɔ njʉ̀njÿò mémbʉ́a, é pie é gẅiin tàʼ ngùʼ, ńgwɔ́ te lɔ̌ʼ, ńtó náa mbwó mèŋ, é pie mé ge pú tuɔ pɔ́ ntsèm ntsèm. Ée pwɔʼ gẅie mé tuɔ nɔ̀ɔn tà á pú shÿó pɔ́ ntsèm, é gẅie mé té ge láʼ nyé tsɔ́ lyɛ̌ʼ té nuŋe wɔ́. ",And say to them: This is the food offering you are to present to the Lord:  
"Ndùŋmvfò njʉ̀njÿò ge gwɔ́ gie mé ge ná mbaʼámbaʼ, mbɔ́ɔntè yépʉ́a gwɔ́ gie mé ge ná ncwònzém ","Offer one lamb in the morning and the other lamb at twilight, "
"é temte wɔ́b lâ pfɔ́b mekílò méntá gie mé lɔg mevɛ́ mbòŋo tàʼ lítà né tsěm, ńtáb. ","along with two quarts   of fine flour for a grain offering mixed with a quart  # 28:5 Lit a fourth of a hin, also in v. 7 of olive oil from crushed olives.  # 28:5 Ex 27:20; Lv 2:1; 24:2; Nm 15:4 "
"Wɔ̀ɔn pwɔʼ ée gẅie mé ge ná lyɛ̌ʼ ntsèm, e gwɔ́ kwàʼ páʼ gẅie mé la lɔg ńtóo mvfò mèŋ, á ndùm lekwɛ́ Sinayi, ńdɔg ńnuŋe pwɔʼ gẅie mé tuɔ nɔ̀ɔn tà á pú shÿó pɔ́ ntsèm, agyě poŋo wɔ́ɔn. ","It is a regular burnt offering established at Mount Sinai for a pleasing aroma, a food offering to the Lord. "
"Mé ge gÿo péle tàʼ lítà melùʼ né tsěm, na njʉ̀njÿò gie mé ge náa mbwó mèŋ mbaʼámbaʼ, á tsɛ̀ɛ jʉʼʉ ndʉalʉ̌a. ",The drink offering is to be a quart with each lamb. Pour out the offering of beer to the Lord in the sanctuary area. 
"Njʉ̀njÿò mbɔ́ɔntè yépʉ́a gie mé ge ná ncwònzém, mé ge gÿo gíŋe péle shúm pwɔʼ mǒ pɔ́ páʼ se mbaʼámbaʼ, é ge gwɔ́ pwɔʼ gẅie mé tuɔ tà é pú shÿó, agyě kwɔ́ʼ ḿboŋo wɔ́ɔn.","Offer the second lamb at twilight, along with the same kind of grain offering and drink offering as in the morning. It is a food offering, a pleasing aroma to the Lord."
"«Á ge gwɔ́ lyɛʼɛ́ nzse, mé ná menjʉ̀njÿò mémbʉ́a mie é gẅiin tàʼ ngùʼ ńgwɔ́ telɔ̌ʼ, é temte na pfɔ́b mekílò ntɔgɔ́ gie mé lɔ̌g mevɛ́ ńnuʼ, ńgÿo melùʼ lɔg ńnuŋe pwɔʼ. ","“On the Sabbath day present two unblemished year-old male lambs, four quarts   of fine flour mixed with oil as a grain offering, and its drink offering. "
"Wɔɔn pwɔʼ gẅie mé tuɔ nɔ̀ɔn tà á pú shÿó pɔ́ ntsèm, ewe lyɛʼɛ́ nzse; é ge gÿo kẅiʼi na pwɔʼ gẅie é líe yɛ̌ yɛ̌ lyɛʼɛ́ láʼ wɔ́ɔ, mbɔɔ na melùʼ lɔg ńnuŋe pwɔʼ mie é péle mǒ.»","It is the burnt offering for every Sabbath, in addition to the regular burnt offering and its drink offering.  "
"«Á ge gʉa na ndùŋmvfò lyɛ̌ʼ na wɛ̌ saŋ wɔ́ɔ, pi lɔg melúm fòŋ mémbʉ́a né tàʼ kùkwòon, ńgÿo menjʉ̀njÿò sɔɔnmbʉ́a pɔ́ pú ńgẅiin pɔ́ patàʼ ngùʼ, ńgwɔ́ pate lɔ̌ʼ, ńtó ńnáa mbwó mèŋ ntí pwɔʼ gẅie mé tuɔ nɔ̀ɔn tà á pú shÿó pɔ́ ntsèm. ","“At the beginning of each of your months   present a burnt offering to the Lord: two young bulls, one ram, seven male lambs a year old #— #all unblemished #— # "
"Mé ge gwaa lɔgɔ wɛ̌ nɔ̀ɔn wɔ́ɔ, é tó, é péle pfɔbɔ́ ngesáŋ ntsíŋ lɔg ńnuŋe pwɔʼ, á gie mé lɔg mevɛ́ ńnuʼ. À gʉa na wɛ̌ ndúm fòŋ wɔ́ɔ, mé péle pfɔbɔ́ ngesáŋ ntsíŋ kílò lepfwɔʼɔ́ mǒ, ńgʉa na kùkwòon, mé péle pfɔbɔ́ ngesáŋ ntsíŋ mekílò ntɔgɔ́; ","with six quarts   of fine flour mixed with oil as a grain offering for each bull, four quarts of fine flour mixed with oil as a grain offering for the ram, "
"á ge gʉa na yɛ̌ njʉ̀njÿò wɔ́ɔ, à gwɔ́ pfɔbɔ́ ngesáŋ ntsíŋ mekílò méntá gie mé lɔg mevɛ́ ńnuʼ. Wɛ̌ pwɔʼ e gẅie mé tuɔ nɔ̀ɔn tà á pú shÿó pɔ́ ntsèm, agyě kwɔ́ʼ ḿboŋo wɔ́ɔn. ","and two quarts   of fine flour mixed with oil as a grain offering for each lamb. It is a burnt offering, a pleasing aroma, a food offering to the Lord. "
"Melùʼ mie mé ge lɔg nuŋe pwɔʼ, é ge gwɔ́ melítà méntá na tàʼ ndúm fòŋ, é gwɔ́ melítà mémbʉ́a na tàʼ kùkwòon, é gwɔ́ tàʼ lítà né tsěm na yɛ̌ yɛ̌ njʉ̀njÿò wɔ́ɔ. Sɛ̂ lɔg ńgwɔ́ shúm pwɔʼ sie mé ge láʼa ńnáa, é sie mé tuɔ nɔ̀ɔn tà á pú shÿó pɔ́ ntsèm, á na nzyète wɛ̌ wɛ̌ saŋ wɔ́ɔ, á na ngùʼu láʼ. ","Their drink offerings are to be two quarts   of wine with each bull, one and a third quarts  # 28:14 Lit bull, a third hin with the ram, and one quart  # 28:14 Lit a fourth hin with each male lamb. This is the monthly burnt offering for all the months of the year. "
"Pi ge gÿo ná mbɔɔ tàʼ mêmbwɔ́b, á mbwó mèŋ, é lɔg nuŋe pwɔʼ lélɔg ńdúɔ nò lélege mefʉa, é kẅiʼi na pwɔʼ gẅie mé tuɔ nɔ̀ɔn tà á pú shÿó pɔ́ ntsèm, é gẅie mé náa na lyɛʼɛ́ láʼ pɔ́ melùʼ lɔg ńnuŋe pwɔʼ.»","And one male goat is to be offered as a sin offering to the Lord, in addition to the regular burnt offering with its drink offering."
