ngiemboon,en
"Mǒonsê tsɔ́ʼ ngie: «Pɔ́ té gÿo zẅíŋe wɔ́ɔn mɔ́, é ké le júʼ ncwò wɔ́ɔn mɔ́. Pɔ́ ge gÿo gɔɔn né mèŋ ngie: Cʉ̀apʉ̀a ka zɔɔn te mvfò gù kẅɛ!» ","Moses answered, “What if they won’t believe me and will not obey me but say, ‘The Lord did not appear   to you’? ”"
Cʉ̀apʉ̀a zɛ́te yé ngie: Ɔ̀ kúʼte kɔ́ mbwó gù pɛ́ʼɛ̀? Á tsɔ́ʼ ngie: «Áa tsemé tÿǒ.» ,"The Lord asked him, “What is that in your hand? ”"
"Á gɔɔn ngie: «Maʼa tsemé tÿǒ ŋwɛ́ ssé.» Á maʼa ssé, atsemé tÿǒ ŋwɛ́ sele, ńcʉ́ʼ nnú, Mǒonsê fó lejʉ́ŋ yé ńkÿo. ","“Throw it on the ground,” he said. So Moses threw it on the ground, it became a snake, and he ran from it. "
"Cʉ̀apʉ̀a gɔɔn né Mǒonsê ngie: «Náa pwó jú ńdɔg ńgwoon nnú ŋwɛ́ na nkú wé.» Á náa pwó yé, ńdɔg ńgwoon, é leen ńgíŋe sele ńcʉ́ʼʉ tsemé tÿǒ, á pwó yé. ","The Lord told Moses, “Stretch out your hand and grab it by the tail.” So he stretched out his hand and caught it, and it became a staff in his hand. "
"Cʉ̀apʉ̀a gɔɔn né yé ngie: «Yɛ̂ áa mmó gie á ge gÿo tá pɔ́ zẅíŋ ngie mèŋ Cʉ̀apʉ̀a, é Ssé metá pɔ́b, é Ssé Ábalaham, é Ssé Ésàg, ńgíŋe ńgwɔ́ Ssé Yakwɔ̂b zɔ ka kẅɛɛ mvfò gù.» ","“This will take place,” he continued, “so that they will believe that the Lord, the God of their ancestors, the God of Abraham, the God of Isaac, and the God of Jacob, has appeared to you.”  "
"Cʉ̀apʉ̀a gíŋe ńgɔɔn né yé ngie: «Zába pwó jú kʉ́kʉ́b gù.» Á zába pwó yé kʉ́kʉ́b yé, ḿbiŋ ńgwaa kẅile, ńgyá mbà nkàʼ pǎb gwǒon pwó yé, á fɔ́gɔ lê ntɔ́d páʼ megẅi la. ","In addition the Lord said to him, “Put your hand inside your cloak.” So he put his hand inside his cloak, and when he took it out, his hand was diseased, resembling snow.  ,# 4:6 Lv 13:3–4; Nm 12:10; 2Kg 5:27 "
"Á gíŋe ńgɔɔn né yé ngie: «Gíŋe ḿbiŋe pwó jú ńzába kʉ́kʉ́b gù.» Á gíŋe ḿbiŋe, ńzába pwó yé na kʉ́kʉ́b we, ḿbiŋ fó kʉ́kʉ́b yé ńkẅile, ńgyá á ké ńgwɔ́ pɔ́ páʼ metsɔ́ mejʉʼ mbùm mé. ","“Put your hand back inside your cloak,” he said. So he put his hand back inside his cloak, and when he took it out, it had again become like the rest of his skin.   "
"Cʉ̀apʉ̀a gɔɔn né yé ngie: Pɔ́ lɔɔn te zẅíŋe nò gie ɔ̀ gɔɔn wɔ́; ḿbiŋ te lɔgɔ ndùŋmvfò liŋé ńtóŋo tsɔ́ mmó wɔ́, mbà pɔ́ ge gÿo zẅíŋe mbɔ́ɔntè. ","“If they will not believe you and will not respond to the evidence of the first sign, they may believe the evidence of the second sign. "
"Pɔ́ lɔɔn fó na mɔɔn meliŋé mémbʉ́a, pɔ́ té zẅíŋ, ḿbiŋ ńké te ncwò gú júʼ, ɔ̀ gʉa tsɛ̀ɛ mí gẅie mé tóŋo lê Nílè, ńtúʼ ntse ńdɔg ńtó ḿpfɛte na jʉʼʉ njube jubé. Wɛ̌ ntse gẅie ɔ̀ tuʼú tsɛ̀ɛ mí ge sele cʉ́ʼ metse na yɛ̌ jʉʼʉ njube jubé.","And if they don’t believe even these two signs or listen to what you say, take some water from the Nile and pour it on the dry ground. The water you take from the Nile will become blood on the ground.”  "
"Mǒonsê gɔɔn mbwó Cʉ̀apʉ̀a ngie: «Tsétsɔ́ʼ Cʉ̀apʉ̀a, n te nyìŋ gẅie shwóŋè yé zeŋe wɔ́. Á té gwɔ́ pɔ́ nò lyɛ̌ʼɔɔn wɔ́, ńké te nò jǔɔ wɔ́, á ka te fó pɔ́ fʉ̀ʼ gie ɔ̀ ka zye légɔɔn nò mbwó mèŋ ngàŋafàʼ gù wɔ́: ncwò wɔ́ɔn pɔ́ lʉ́m yɔ́ɔn zɛ tɛʼ.» ","But Moses replied to the Lord, “Please, Lord, I have never been eloquent #— #either in the past or recently or since you have been speaking to your servant #— #because my mouth and my tongue are sluggish.”  ,# 4:10 Ex 6:12; Jr 1:6"
