ngiemboon,en
Azsénò té ne ńkwéʼe ngyè ńtóŋo pʉ̀a wɔ́ ka?,Doesn’t wisdom   call out?
Á tyé ndùm mekwɔʼɔ́ mie ée ngʉ̀ŋe mánzsè;,"At the heights overlooking the road,"
"Á tyé na mencwò nkáʼ lékúu tÿǒsoŋ,","Beside the gates   leading into the city,"
"«Pi pʉ̀a mesoŋ, n gee páʼɔɔn ńne ńtóŋo gẅí;","“People, I call out to you;"
"Pi pie esí legye gebe gebe, pi zíʼi légẅiin zsénò;","Learn to be shrewd, you who are inexperienced;"
"Pi júʼ, anò gie n gee ngɔ̌ɔn áa nò gie á kẅéte tɛʼ,","Listen, for I speak of noble things,"
"N gɔɔn pɔ́ nò gie áa nénʉ́,","For my mouth tells the truth,  "
"Anò gie á kẅɛɛ ncwò mèŋ gwɔ́ pɔ́ ndʉŋndʉŋ,",All the words from my mouth are righteous;
"Áa mbwó nyìŋ gẅie à gẅiin legye, anò gie n gɔɔn gwɔ́ nénʉ́;","All of them are clear to the perceptive,  "
"Pi kwoŋo mmó gie n zíʼi, ńcʉa nkáb,","Accept my instruction instead of silver,"
"Á nue zsénò á gẅiin wé nzẅìŋ, é cʉa we tʉ̀nzẅìŋ tàʼshúm;","For wisdom is better than jewels,  "
"«Mèŋ zsénò, peg lesaŋá nò mboŋó tem ndá ńnéŋe;","I, wisdom, share a home with shrewdness"
Papɔ́gɔ Cʉ̀apʉ̀a metsèm pú te nò tepòŋ kwoŋ;,To fear the Lord is to hate evil.  
Mentÿɔgɔ́ lâ nkwaŋá wembòŋo fóo pɔ́ mbwó mèŋ;,I possess good advice and sound wisdom;  
"Mèŋ zɔ kẅéte mefùɔ lésáʼa láʼ,",It is by me that kings reign  
"Mèŋ zɔ kẅéte patsyeen pʉ̀a, lâ mekěm láʼ,","by me, princes lead,"
"N kwoŋ pʉ̀a pie é kwoŋo wɔ́ɔn,","I love those who love me,  "
"N gẅiin shúm fùʼ, mbɔɔ mekùʼ mie n náa,","With me are riches and honor,  "
"Ammó gie n nǎ, á pú ḿboŋ ńcʉa tʉ̌ ngɔ̂ɔ,","My fruit is better than solid gold,"
"N giŋ pɔ́ na mánzsè we nò nénʉ́,","I walk in the ways of righteousness,"
"N ná tÿɔgɔ́ we pʉ̀a pie é kwoŋo wɔ́ɔn,","giving wealth as an inheritance to those who love me,"
"Cʉ̀apʉ̀a la gÿo n gwɔ́ wó, tà ntyě sǎg,",“The Lord acquired    me
Cʉ̀apʉ̀a la gÿo n gwɔ́ pɔ́ wó; tá nzyète kɔ̀ɔkɔ́ɔ láʼ ńgwɔ́ wó;,"I was formed   before ancient times,"
"Cʉ̀apʉ̀a la gwaa gÿo n gwɔ́ wó,",I was born
"À la vɔg ńgÿo n gwɔ́ wó, tá á gÿo ńgÿo mekwɛ́,","Before the mountains were established,"
Tá ńdáʼ ńgÿo tsetsáʼ lâ meláʼ;,"before he made the land, the fields,"
"À la gwaa tÿɔ́g lepwó, na jʉʼ gie ée wó;","I was there when he established the heavens,  "
À la záb melɔ́ɔn páʼ é ge tyé lefaŋ;,"when he placed the skies above,"
À la záb lepàa mbwó memáŋʉ́;,when he set a limit for the sea
"N gwɔ́ lejʉ́ŋ yé ńgwɔ́ páʼ ngàŋlevfò, n dɔ̌ɔn ńgÿo á gẅiin lekág lyɛ̌ʼ ntsèm,",I was a skilled craftsman   beside him.  # 8:30 Jb 28:20–27; 38–39; Pr 3:19–20; Jr 10:12; 51:15; Zch 13:7; Jn 1:2–3
"N ne ńgÿo megʉa jʉʼ ntsèm na tsetsáʼ yé,","I was rejoicing in his inhabited world,  "
"«Púʼu la, egubé yɔ́ɔn, pi júʼ ncwò wɔ́ɔn;","“And now, sons, listen to me;"
"Pi zẅíʼte mmó gie n zíʼi gẅí,",Listen to instruction and be wise;  
"Ashÿó mbòŋo aa nyìŋ gẅie à júʼ ncwò wɔ́ɔn,","Anyone who listens to me is happy,  "
"Nyìŋ lɔɔn faʼa wɔ́ɔn tà ńgyá, mbà à ge gẅiin legwɔ́ wembòŋo,",For the one who finds me finds life  
"Nyìŋ gẅie à te faʼa wɔ́ɔn mboŋó wɔ́, à sele ńgÿo nò tepòŋ pɔ́ na twó mbum yé;",but the one who misses me   harms himself;  # 8:36 Pr 15:32
