ngiemboon,en
"Ammó gie pege gẅiin légÿo áa ngie pʉ̀a pie é lɔgɔ nò Ssé ńzsé mmó gie pɔ́ ge gÿo, gẅiin lélɔg ntʉ́m mbòŋo ńkẅéte pʉ̀a pie é té ne ńzsé páʼ pɔ́b wɔ́. Nyìŋ te gẅiin légÿo mmó gie á poŋ pɔ́ yé wɔ́. ","Now we who are strong have an obligation to bear the weaknesses of those without strength,   and not to please ourselves. "
"Á zɛ́te ngie wɔ̌wɔ́ɔ tsetsɛ̀ɛ pege faʼ páʼ à ge gÿo mmó gie á poŋ petsɔ́ pʉ̀a, púʼu ńdɔgɔ ńtsɔ́ɔn nò mbòŋo na pɔ́b, é lɔg kẅéte wɔ́b, pɔ́ kẅiʼi ńzáb ntʉ́m na Ssé. ","Each one of us is to please his neighbor for his good, to build him up.   "
"Keleto la zɔɔn te faʼ pɔ́ mmó gie á poŋ pɔ́ ndàʼ yé wɔ́. Tà ńcʉ́ʼ púʼu, mbà à la zẅíŋe mmó gie mé gɔɔn tsɛ̀ɛ Ŋwàʼne Ssé ngie: «Nzòon pazoonte gú la gwe twó mèŋ.» ","For even Christ did not please himself.   On the contrary, as it is written, The insults of those who insult you have fallen on me.   # 15:3 Ps 69:9,# 15:3 Ps 69:9 "
"Á zɔɔn ńgwaa gwɔ́, mbà kɔ̀ɔkɔ́ɔ gie mé la láʼ ńtʉ́ njÿó ńŋweʼe tsɛ̀ɛ Ŋwàʼne Ssé, mé lɔ́ɔn ńŋweʼe pɔ́ lélɔg ńnéŋe ńzíʼi wégè mmó, légwɔ́ gie á ge lɔg páʼ á ne ńkẅiŋte wégè, ḿbiŋ ńne ńgÿo ngie tà pege kʉ́a, pege zsé ngie pege gẅiin mmó gie e Ssé la kaʼa mbwó pege. ","For whatever was written in the past was written for our instruction,   so that we may have hope through endurance and through the encouragement from the Scriptures. "
"N ne ńdúɔ mbwó Ssé ngie yé gẅie à kẅiŋte wégè, ńgÿo ngie tà pege kʉ́a, à gÿo pi gẅiin tàʼ nkwaŋá tsetsɛ̀ɛ pi, á lɔgɔ púʼu, ńgwɔ́ mmó gie Yěsô Keleto la zíʼi gẅí. ","Now may the God who gives   endurance and encouragement  # 15:5 2Co 1:3 grant you to live in harmony with one another,  # 15:5 Rm 12:16 according to Christ Jesus, "
"À cʉa púʼu, pi lɔgɔ tàʼ ncwò, ńdɔgɔ tàʼ ngyè ńguʼte Ssé Tá pà Cʉ̀apʉ̀a wege Yěsô Keleto.",so that you may glorify the God and Father of our Lord Jesus Christ   with one mind and one voice.
"Púʼu la, wɔ̌wɔ́ɔ tsetsɛ̀ɛ pi wɔ́ɔ à zẅíŋ petsɔ́ pʉ̀a lejʉ́ŋ yé, ndʉŋndʉŋ páʼ Keleto la zẅíŋe gẅí lejʉ́ŋ yé, pi gÿo púʼu, epʉ̀a gyá ńguʼte Ssé. ","Therefore welcome one another,   just as  # 15:7 Or because Christ also welcomed you, to the glory of God. "
"Áa mmó gie á la gÿo Keleto tó faʼa mbwó pà Yúndà, légÿo menò mie e Ssé la kaʼa mbwó pamángʉanjʉʼ pɔ́b pumte. Ndʉŋndʉŋ páʼ kɔ̀ɔkɔ́ɔ gie e Ssé gɔɔn wɔ́ɔ ké ḿbumte pumte. ","For I say that Christ became a servant of the circumcised   on behalf of God’s truth,  # 15:8 Mt 15:24; Ac 3:26 to confirm the promises to the fathers,  # 15:8 Rm 4:16; 2Co 1:20 "
"Keleto lɔ̌ɔn ńgíŋe ńtóo légwɔ́ gie epʉ̀a pie é té pà Yúndà wɔ́ ge guʼte Ssé, é tíi pòŋontʉ́m yé na pɔ́b. Á zɔɔn ńgwaa gwɔ́, aŋwàʼne Ssé gɔɔn ngie:","and so that Gentiles   may glorify God for his mercy.  # 15:9 Mt 9:8 As it is written,"
Aŋwàʼne Ssé gíŋe ńgɔɔn ngie:,"Again it says, Rejoice, you Gentiles, with his people!   ,# 15:10 Dt 32:43 "
Á gíŋe ńgɔɔn ngie:,"And again,"
 Ntsẅìnkʉ̀ Ssé Esáyà la ŋweʼe yé ngie:,"And again, Isaiah says,"
"Púʼu la, n ne ńtsɔ́ɔn ngie e Ssé gie yé zɔ gÿo tá mé néŋe ńne ńzẅíʼte mmó, à cʉa na páʼ pi záb ntʉ́m na yé, ńgÿo lekág pɔ́ sẅétè à pú ńjÿó ntʉ́m gẅí, ńzsé ngie Zẅìge Ndʉalʉ̌a ge lɔg metʉ̀ mé, é gÿo pi gwɔ́ kwàʼ panéŋe ńzẅíʼte mmó gie Ssé la kaʼ.",Now may the God of hope fill you with all joy and peace as you believe   so that you may overflow with hope by the power of the Holy Spirit.  # 15:13 1Co 2:4; 1Th 1:5
"Mefɛ̌ pɔ́ɔn, kwàʼ mèŋ n ne ńzsé ngie pi gẅiin pòŋontʉ́m tɛʼ, ńne ńnyɛte ńzsé mmó gie á zɛ́te ngie mé zsé, ḿbiŋ ńkuʼu létÿɔ́gte mennɛ́ mí pi né pi. ","My brothers and sisters, I myself am convinced about you that you also are full of goodness,   filled with all knowledge,  # 15:14 1Co 1:5; 8:1,7,10; 12:8; 13:2 and able to instruct one another. "
"N ne zsé púʼu táʼ, n gʉ̌a na tsɔ́ mejʉʼ tsɛ̀ɛ yɔɔn ŋwàʼne, ńgyá ngie n ge nyɛte gɔɔn tsɔ́ menò, lélɔg ńkímte gẅí menò mie mé la zíʼi gẅí. N gɔɔn púʼu, ńcʉa na páʼ e Ssé la cÿó gʉm yɔ́ɔn, ","Nevertheless, I have written to remind you more boldly on some points   because of the grace given me by God  # 15:15 Rm 12:3 "
"ńdɔgɔ wɔ́ɔn ńgÿo nyìŋ gẅie à ge ne faʼa fàʼ Yěsô Keleto á nùɔ pʉ̀a pie é té pà Yúndà wɔ́. À la tsɔ́ʼɔ wɔ́ɔn légwɔ́ gie n ge cʉ́ʼʉ tsẅii pɔ́ nkʉ̀ mbòŋo mbwó pɔ́b, Zẅìge Ndʉalʉ̌a lɔgɔ wɔ́b ńgÿo pʉ̀a Ssé, n náa wɔ́b mbwó Ssé, pɔ́ gwɔ́ páʼ shúm pwɔʼ sie é poŋ Ssé. ","to be a minister of Christ Jesus to the Gentiles,   serving as a priest of the gospel of God.  # 15:16 Rm 1:1 God’s purpose is that the Gentiles may be an acceptable offering,  # 15:16 Rm 12:1; Eph 5:2; Php 2:17 sanctified by the Holy Spirit. "
"N dɔg páʼ n da nnɛ́ na Yěsô Keleto, ńkuʼu lélɔgɔ faʼa Ssé gie n ne faʼa ńkaʼte. ",Therefore I have reason to boast in Christ Jesus   regarding what pertains to God.  # 15:17 Heb 2:17; 5:1 
