ngiemboon,en
Mencwò mencwò aa péʼe fóo nzɔ̌ tsetsɛ̀ɛ pi? Melàʼ fóo nzɔ̌ tsetsɛ̀ɛ pi? Né ńgɔɔn ngie é fóo na gi ntí letsɔ̌ɔn shúm gie ee tsɛ̀ɛ ntʉ́m gẅí ńtsóte gẅí. ,What is the source of wars and fights among you? Don’t they come from your passions   that wage war within you?  # 4:1 Or war in your members 
"Pi tsɔ́ɔn shúm tɛʼ táʼ ńké te kuʼu légẅiin wɔ́, ńdeen ńké ńcʉ́ʼ ńtyé pɔ́ lézẅé nyìŋ. Pi gyá mmó, ńtÿɔ́g ntʉ́m gẅí mǒ, tá tsɔ́ légẅiin, à te wó wɔ́. Pi gebe tsetsɛ̀ɛ ńgwɔ́ mencwò mencwò, ńtág melàʼ. Pi těen ńgẅiin mmó gie pi ne ńkwoŋo wɔ́, á nue pi te lúɔ mbwó Ssé wɔ́. ",You desire and do not have. You murder and covet and cannot obtain. You fight and wage war.   You do not have because you do not ask. 
"Pi zɔɔn ńdúɔ, e Ssé te ná, mbà áa mélàʼmie pi te zsé lélúɔ wɔ́. Pi zɔɔn ńdúɔ pɔ́ lélɔg ńgʉa ńgÿo mmó gie á ne ḿboŋo pɔ́ gẅí. ","You ask and don’t receive because you ask with wrong motives, so that you may spend it on your pleasures.  "
"Pi ee palaŋ nzèm pʉ́a. Pi te ne ńzsé ngie nyìŋ gẅie aa shǔ shúm njÿó, cʉ̌ʼ ńgwɔ́ pɔ́ ngàŋmbù Ssé wɔ́ ka? Nyìŋ gẅie à kwoŋ shúm njÿó cʉ̌ʼ ńgwɔ́ pɔ́ ngàŋmbù Ssé. ",You adulterous people!   Don’t you know that friendship with the world is hostility toward God? So whoever wants to be the friend of the world becomes the enemy of God.  # 4:4 Jn 15:19; Jms 1:27; 1Jn 2:15 
"Pi kwǎŋ ngie Ŋwàʼne Ssé gɔɔn ngie: «E Ssé pǔ te zẅíŋ ngie pege nyé tsɔ̌ nyìŋ á jÿó jʉʼʉ Zẅìge gie à la néŋe na pege wɔ́ péʼe, ḿmeen meen ńgɔɔn keen?» ","Or do you think it’s without reason that the Scripture says: The spirit he made to dwell in us envies intensely?  ,# 4:5 1Co 6:19; 2Co 6:16"
"Táʼ, e Ssé ké ńne ńcÿó gʉm yégè, apòŋontʉ́m yé nzèm pege fáŋ ńcʉa kɔ̀ɔkɔ́ɔ. Aŋwàʼne Ssé zɔɔn ńgɔɔn ngie: «E Ssé lʉʼ paŋáʼte nnɛ́ lʉʼ, ńké ńdɔgɔ pòŋontʉ́m, ńdíe pʉ̀a pie é sẅíʼi mbùm yɔb ńnáa ssé.»",But he gives greater grace. Therefore he says:
"Púʼu la, pi júʼ ncwò Ssé, ńdʉʼʉ Sátà, à fó lejʉ́ŋ pi ńkÿo. ","Therefore, submit to God. Resist the devil, and he will flee from you.   "
"Pi sẅɛʼte nnɛ́ né lejʉ́ŋ Ssé, à sẅɛʼte yé nnɛ́ né lejʉ́ŋ pi. Pi megàŋ mefʉa, pi sɔg mbwó mí, pankwòŋ menÿɔ́g, pi kẅile ncÿǒ tsɛ̀ɛ mentʉ́m mí. ","Draw near to God, and he will draw near to you. Cleanse your hands, sinners, and purify your hearts, you double-minded.   "
"Pi zsé ngie pi ee megàŋngɔ́ʼ, ńdúŋ legwé ńdʉa. Á ne ńzɛ́te ngie gẅi légẅe sele ńcʉ́ʼʉ lélʉa, agẅi lekág sele ńcʉ́ʼʉ lémÿɔg. ",Be miserable and mourn and weep. Let your laughter be turned to mourning and your joy to gloom.   
"Pi sẅíʼi mbùm gí ńnáa ssé mvfò Cʉ̀apʉ̀a, à pʉʼʉ gẅí.","Humble yourselves before the Lord, and he will exalt you."
