ngiemboon,en
" Cʉ̀apʉ̀a gɔɔn ngie: «Gù tÿǒsoŋo Mbambilonia fó na lʉŋe lefùɔ jú ésẅɛ́ʼ, ńnéŋe na pfepfɔ́b.","“Go down and sit in the dust,  "
"Kaa lùŋo, ńdɔg ńgwɔʼ ngesáŋ ntsíŋ",Take millstones and grind flour;  
Epʉ̀a ge gyá páʼ ɔ̀ tyě te maʼ nzsǒ.,"Your nakedness will be uncovered,"
" Nzàʼnkÿo weg,",The Holy One of Israel is our Redeemer;  
"Atÿǒsoŋo pʉ̀a Mbambilonia,","“Daughter Chaldea,"
N da gyáŋa lóŋ ńtí pʉ̀a pɔ́ɔn.,I was angry with my people;
Ɔ̀ kɔ̌ɔn ńkwaŋa ngie ɔ̀ ge láʼa tsẅé gwɔ́ pɔ́ wó.,"You said, ‘I will be the queen forever.’"
"Afʉ̀ʼɔɔn la, gù gẅie ɔ̀ kwoŋo lépoŋ, júʼu yɔɔn,","“So now hear this, lover of luxury,"
"Tàʼ, ké ńzsé ngie mɔɔn menò tepòŋ mémbʉ́a,",These two things will happen to you
"Ɔ̀ la pú ḿmaʼ mbùm ɔ̀,",You were secure in your wickedness;
"Anò tepòŋ ge kúu ɔ́,",But disaster will happen to you;
"Kẅiʼi ńgwá ńgúɔ pasáʼ lekàŋ pú, lâ pasáʼa ffo pú.",So take your stand with your spells
"Ɔ̀ kéen ńgwá ńgúɔ pʉ̀a pie ée lefaŋ ńgɔɔn nò, tà ńkʉ́a;",You are worn out with your many consultations.
"Pɔ́ ge gÿo cʉ́ʼ gwɔ́ pɔ́ páʼ pǐŋ,","Look, they are like stubble;  "
Yɔɔn áa mmó gie á ge láʼ kú pasáʼlekàŋ pú pie ɔ̀ kéen ńkÿo nzèm pɔ́b tà ńkʉ́a.,This is what they are to you —
