ngiemboon,en
" Ntsẅìnkʉ̀ Ssé Ajÿee pɔ́ ntsẅìnkʉ̀ Ssé Sakalîɛ míŋ Endo, la lɔg lezíŋ Ssé pʉ̀a Ésàlayɛ ńgɔɔn nò mbwó pʉ̀a Yúndà pie é laa tsɛ̀ɛ pàga láʼa Yúndà mbɔɔ Yelúzálèm. ","But when the prophets Haggai and Zechariah son of Iddo   prophesied to the Jews who were in Judah and Jerusalem, in the name of the God of Israel who was over them, "
"Afʉ̀ʼɔɔn la, Zolobabɛ̂ɛ míŋ Shÿaletiɛ, ńgÿo Yǒonshûa míŋ Yotsandag zye légíŋ ńkwɛ́ ndá Ssé á Yelúzálèm, á laa púʼu pantsẅìnkʉ̀ Ssé ne ńtóonte wɔ́b.","Zerubbabel son of Shealtiel and Jeshua son of Jozadak   began to rebuild God’s house in Jerusalem. The prophets of God  # 5:2 Ezr 6:14 were with them, helping them."
"Á fʉʼó ŋwɛ́, Tandnayii gẅie à laa ngúmnɔ̀ɔn pàga láʼ gie áa shÿó mbyěnèm mí Efalad, pɔ́ Shÿetaa-Mbɔzenayii mbɔɔ pʉ̀a pie pâ pɔ̌ faʼa, é tó ńzɛ́te wɔ́b ngie: Awɔ̌ nyìŋ tsẅǐ ngie pi gíŋ ńkwɛ́ yɔɔn ndá, ḿbiŋ ńnyɛte yɔɔn twó ndá? ","At that time Tattenai the governor of the region west of the Euphrates River, Shethar-bozenai, and their colleagues   came to the Jews and asked, “Who gave you the order to rebuild this temple and finish this structure? ”  # 5:3 Or finish its furnishings, also in v. 9,# 5:3 Ezr 1:1–4; 5:9,13; 6:3 "
Peg ne ńkwoŋo lézsé mezíŋ pʉ̀a pie é faʼa yɔɔn fàʼ.,"They also asked them, “What are the names of the workers   who are constructing this building? ” "
"Pɔ́ la ŋweʼe ŋwàʼne lélɔg ḿbíte éshwóŋo Ndalẅísè, ḿbiŋe ne ńzẅíʼte ngie à tsɔ́ʼɔ pilé yɛ̌. Táʼ, e Ssé ké ne ńkábte melÿò pie ée tsɛ̀ɛ ngwòŋ pà Yúndà kabté. Á cʉa púʼu, atsɔ̌ nyìŋ te tsóte wɔ́b lézáʼa fàʼ na yɛ̌ fʉ̀ʼ ŋwɛ́ wɔ́.","But God was watching   over  # 5:5 Ezr 7:6,9,28; 8:18,22,31 the Jewish elders. These men wouldn’t stop them until a report was sent to Darius, so that they could receive written instructions about this matter."
"Aŋwàʼne gie Tadnayii gẅie aa ngúmnɔ̀ɔn shÿó mbyěnèm mí Efalad, pɔ́ Shÿetaa-Mbozenayii, mbɔɔ yetsɔ́ kwò yɔ́b gie á fóo Afaasag, á shÿó mbyěnèm mí Efalad la ŋweʼe ńtúm ńnáa mbwó fùɔ Ndalẅísè. ","This is the text of the letter that Tattenai the governor of the region west of the Euphrates River, Shethar-bozenai, and their colleagues, the officials in the region, sent to King Darius. "
"«Peg ŋweʼe yɔɔn ŋwàʼne páʼɔɔn, ńnáa mbwó gù fùɔ Ndalẅísè ngie: mbʉ́lè gwɔ́ né gù!","They sent him a report, written as follows:"
"Á poŋ ngie fùɔ zsé ngie peg ka gʉa tà ńkúu tsɛ̀ɛ pàga láʼa Yúndà, á tsɛ̀ɛ ndá Ssé gie é fǎŋ. Mbà mé ka cʉ́ʼʉ lékwɛ́, ńdɔg metóon mie shÿó ée mǒ ńkwɛ́, ḿbiŋ ńzábte metÿǒ tsɛ̀ɛ menkàŋ ndá; pɔ́ ne ńdɔgɔ levfò faʼa fàʼ ŋwɛ́, á piŋ ne ńdwo ńtsóte. ","Let it be known to the king that we went to the house of the great God in the province of Judah. It is being built with cut   stones, and its beams are being set in the walls. This work is being done diligently and succeeding through the people’s efforts.  # 5:8 Ezr 6:3–4 "
Peg ka zɛ́te nò mbwó melÿò. Peg ka zɛ́te wɔ́b ngie: Awɔ̌ tsẅǐ ngie pi pwóon yɔɔn ndá tà ńgíŋe ńkwɛ́ nkàŋnkáʼ ńdɔg ńkéle? ,"So we questioned the elders and asked, “Who gave you the order to rebuild this temple and finish this structure? ” "
"Peg ka gíŋ ńzɛ́te wɔ́b mezíŋ mɔ́b. Púʼu leŋweʼe mezíŋ pʉ̀a pie é tyé twómvfò na mefàʼ, ńná né gù. ","We also asked them for their names, so that we could write down the names of their leaders for your information."
Pɔ́ la tsɔ́ʼ né peg ngie: Peg ée megàŋafàʼ Ssé gie e la nyɛte lefaŋ pɔ́ tsetsáʼ; peg giŋé ne ńkwɛ́ɛ ndá gie mé la láʼ ńkwɛ́ tà ntyě sǎg. Atsɔ̌ máamáa fùɔ gẅie à laa fùɔ ngwòŋ Ésàlayɛ la kwɛ́ tà ḿbú ḿmag mefàʼ mǒ. ,This is the reply they gave us:
