ngiemboon,en
"Á gwɔ́ fʉ̀ʼ ayɛ̌, Elônde gẅie à lɔ̌ɔn sáʼa pàga ngwòŋ Ngalílîa júʼ páʼ mé ne ńgɔɔn menò mie Yěsô ne ńgÿo, ",At that time   Herod the tetrarch  # 14:1 Mk 8:15; Lk 3:19; 13:31; 23:7; Ac 4:27; 12:1; 13:1 heard the report about Jesus. 
"ńdeen ńké ńgɔɔn mbwó mentsìndá pé ngie: «Nyìŋ ŋwɛ́ ge gǎa wɔ́, é gwɔ́ Jÿâŋ Mbabtísè, mbà à zǐm! Áa mmó gie á gÿo tá á kuʼu légÿo menò mɔɔnmɔɔn.» ","“This is John the Baptist,” he told his servants. “He has been raised from the dead, and that’s why miraculous powers are at work in him.”  "
"Elônde gɔɔn púʼu, mélàʼmie à la gÿo mé gwoon Jÿâŋ, ńkwɛ́ɛ yé ńnéŋe tsǎŋ, mélàʼ Elondiyad gẅie à laa nzwě Filib, fɛ̌ Elônde ŋwɛ́. ","For Herod had arrested John, chained   him, and put him in prison on account of Herodias, his brother Philip’s wife,  # 14:3 Mt 4:12; 11:2; Jn 3:24 "
"Á gwaa gwɔ́, mbà Jÿâŋ ka ne ńgwá ńkaga yé ngie: «Lepʉ̌ té ne ńzẅíŋe ngie à zɔ́ʼɔ Elondiyad wɔ́.» ","since John had been telling him, “It’s not lawful   for you to have her.” "
"Elônde júʼ, ńzye léfaʼ shÿó lézẅé Jÿâŋ, tá nně ḿbɔ́gɔ nÿɔ́g pà Yúndà. Á nue pɔ́b metsèm la ne ńzsé ngie Jÿâŋ aa ntsẅìnkʉ̀ Ssé. ","Though Herod wanted to kill John, he feared the crowd since they regarded John as a prophet.  "
"Á gÿo ńgwɔ́ lyɛʼɛ́ línɔ̀ɔn, lélɔg ńkímte lyɛ̌ʼ gie mé la zyé fùɔ Elônde. Míŋ Elondiyad wemanzwě zíŋe mvfò láʼ. Anò pú ḿboŋo Elônde, ","When Herod’s birthday celebration came, Herodias’s daughter danced before them   and pleased Herod. "
"tà á gɔɔn tà ńkʉa ngie: À lɔɔn ńdúɔ pɔ́ kɔ́ mbwó yé wɔ́, mbà à ge ná. ",So he promised with an oath to give her whatever she asked. 
"Má pà múɔ manzwě tsóte múɔ manzwě ŋwɛ́, ngie à gʉa ńgɔɔn ngie à ne ńkwoŋo twó Jÿâŋ Mbabtísè á tsɛ̀ɛ káŋ pɔ́ fʉ̀ʼɔɔn. ","Prompted by her mother, she answered, “Give me John the Baptist’s head here on a platter.” "
"Afùɔ júʼ ḿbú ḿmÿɔg tɛʼ. Tá le gwɔ́ gie à ně ńgɔɔn mvfò megʉ̀ pé tà ńkʉa gÿo á tsẅi ngie mé náa twó Jÿâŋ mbwó múɔ manzwě ŋwɛ́, ","Although the king regretted it, he commanded that it be granted because of his oaths and his guests. "
"ńdeen ńké ńtúmo nyìŋ, á gʉa ndátsǎŋ, ńzáʼa twó Jÿâŋ, ",So he sent orders and had John beheaded in the prison. 
"ńnéŋe tsɛ̀ɛ káŋ, ńdɔg ńtó, ńnáa mbwó múɔ manzwě ŋwɛ́, á kẅé, ńgʉa ńnáa mbwó má we. ","His head was brought on a platter and given to the girl, who carried it to her mother. "
"Engàŋakwò Jÿâŋ tó, ńkaa pfó yé, ńdɔg ńgʉa ńtúŋ. Tà á kuʼ, pɔ́ gʉa shwóŋo Yěsô nò gie á cʉ̌a.","Then his disciples came, removed the corpse,   buried it, and went and reported to Jesus."
"Yěsô júʼu yɔɔn nò, ńkúu tsɛ̀ɛ kanúʼ ne ńgee né jʉʼ gie nyìŋ te wó wɔ́. Aláʼ zsé, éfó tsɛ̀ɛ metÿǒsoŋ ńkẅɛ, ńgiŋe kʉ̀ŋ ntse ḿvɔg ńzáʼa yé. ","When Jesus heard about it,   he withdrew from there by boat to a remote place to be alone. When the crowds heard this, they followed him on foot from the towns. "
"Á kúu jʉʼó, éfó tsɛ̀ɛ kanúʼ ńkẅɛ, ńgyá nùɔ láʼ, mezìŋe mɔ́b kúu yé. Á zye légÿo megàŋa guɔ pie ée tsetsɛ̀ɛ pɔ́b zeŋe. ","When he went ashore,   he saw a large crowd, had compassion on them, and healed their sick.  # 14:14 Mt 4:23; 9:36"
"Á gÿo ńgwɔ́ ncwò nzém, ngàŋakwò Yěsô tóo lejʉ́ŋ yé, ńgɔɔn ngie: «Pege ee jʉʼɔɔn kwòŋotsẅɛ, mbà zàʼ pǐŋ ńcʉa. Tsẅi né pʉ̀a, pɔ́ gʉa jʉʼ gie membʉ̀a ée wó, éfaʼ shúm léjÿó ńjú.» ","When evening came, the disciples   approached him and said, “This place is deserted, and it is already late.  # 14:15 Lit and the time (for the evening meal) has already passed Send the crowds away so that they can go into the villages and buy food for themselves.”"
Yěsô tsɔ́ʼɔ mbwó pɔ́b ngie: «Á té gwɔ́ pɔ́ ngie pɔ́ ge gʉa tsɔ́ jʉʼ wɔ́. Pi zɔ ge náa mmó pɔ́ pfɛ́.» ," “They don’t need to go away,” Jesus told them. “You give them something to eat.”"
"Pɔ́ tsɔ́ʼɔ mbwó yé ngie: «Peg gẅiin pɔ́ ndàʼ mbelég mbuʼú ntʉ̂a jʉʼɔɔn, ńgÿo ssó mbaŋ pʉ́a.» ","“But we only have five loaves and two fish here,” they said to him."
