ngiemboon,en
"Mbɔɔ pi gí panzwě, pi sẅíʼi mbùm gi ńnáa ssé mvfò melúm pí, à cʉa púʼu, ńgwɔ́ gie tsɔ́ pʉ̀a tsetsɛ̀ɛ pɔ́b ne ńdʉʼʉ lézáb ntʉ́m na shwóŋè Ssé, pɔ́ cʉ́me nzèm pi té gwɔ́ gie pi gɔ̌ɔn nò, éfó na tsẅé gí. ","In the same way, wives,   submit yourselves to your own husbands so that, even if some disobey the word,  # 3:1 1Co 7:16; 1Pt 1:24–25 they may be won over  # 3:1 1Co 9:19–22; Php 3:8 without a word by the way their wives live  # 3:1 2Pt 3:11 "
"Mbà pɔ́ gyǎ kwò legìŋ gí gie lɔ̌ʼ té mǒ wɔ́, á piŋ ńgẅiin mekùʼ. ","when they observe your pure, reverent lives.   "
"Pi pɔ́ɔn lékẅiŋ mbùm gi pɔ́ nzème pǐ, páʼ lenyɛ̀te ḿbáʼa twó gí, ńjÿɔ́g mekwáŋ mie mé lɔgɔ ngɔ̂ɔ ńnyɛte, ḿmaʼa menzsǒ mbòŋo. ","Don’t let your beauty consist of outward things like elaborate hairstyles and wearing gold jewelry or fine clothes,   "
Á poŋ ngie à gí kẅìŋennɛ́ fó pɔ́ tsɛ̀ɛ ntʉ́m gẅí. Lepʉlé pʉ́le té faʼ ntsaŋ áa kẅìŋennɛ́ gie á téen ńdáʼa ńcʉŋte wɔ́. Áa mbwó Ssé nzẅìŋ wé gwɔ́ wó tɛʼ. ,"but rather what is inside the heart  ,# 3:4 Rm 2:29; 7:22  #— #the imperishable quality of a gentle  # 3:4 Mt 5:5 and quiet  # 3:4 1Tm 2:2 spirit, which is of great worth in God’s sight. "
"Yɛ̌ zɔɔ ńtí gie panzwě pe fʉ̀ʼʉmvfò pie é lɔ́ɔn ḿbɔ́gɔ Ssé, ńnéŋe ne ńzẅíʼte mmó gie Ssé la kaʼ, lɔ́ɔn ńkẅiŋe mbùm yɔb púʼu, ńne sẅíʼi mbùm yɔb ńnáa ssé á mvfò melúm pɔ́b, ","For in the past, the holy   women who put their hope  # 3:5 1Tm 5:5; 1Pt 1:3 in God also adorned themselves in this way, submitting to their own husbands, "
"páʼ Sǎlà gẅie à lɔ̌ɔn ńjúʼu ncwò ndúm we Ábalaham, ńtóŋo yé lê «Ndè wɔ̀ɔn.» Pi ee fʉ̀ʼɔɔn pɛ́ʼɛ̀ ńgwɔ́ gie pi lɔɔn ńgÿo nò mbòŋo té pɔ́gɔ tsɔ́ mmó, mbà pi ge cʉ́ʼ púɔ pé pepanzwě.","just as Sarah   obeyed Abraham, calling him lord. You have become her children when you do what is good and do not fear any intimidation.  # 3:6 Pr 3:25"
"Mbɔɔ pi gí mbàŋa pi gẅiin panzwě pi mboŋó, ńkímte páʼ panzwě gwɔ́ pɔ́ pʉ̀a nzɔbte zɔbté. Pi ná mekùʼ mɔ́b, á nue e Ssé la pú ńcÿó gʉm gí lâ pɔ̌ metsèm, ńgÿo páʼ pi ge láʼ gẅiin kwàʼ legwɔ́. Pi gÿo púʼu, ńne sẅíŋte Ssé, atsɔ́ mmó le gẅí táte.","Husbands,   in the same way, live with your wives in an understanding way, as with a weaker partner,  # 3:7 1Th 4:4 showing them honor as coheirs of the grace of life, so that your prayers will not be hindered."
"N ge gwaa cʉ́me, é gɔɔn fʉ̀ʼɔɔn mbwó mânyìŋ ntsèm ngie, pi gẅiin tàʼ ncwò, nyìŋ gẅi gyá nò nyìŋ páʼ yé, ńgwɔ́ ngàŋa tsɔ́ɔn mezìŋe, ńgẅiin nkwòŋe mefɛ̌ mefɛ̌, ńná nnɛ́ ssé. ","Finally, all of you be like-minded and sympathetic, love one another,   and be compassionate  # 3:8 Eph 4:32 and humble,  # 3:8 Other mss read courteous "
"Tà pi lɔgɔ nò tepòŋ ńtsɔ́ʼɔ nò tepòŋ. Tà mé zoonte gẅí pi pʉŋe. Tà ńcʉ́ʼ púʼu, pi gɔɔn ngie e Ssé gwɔ́ né ngàŋ, e Ssé la tsɔ́ʼɔ gẅí pɔ́ páʼ à ge gwɔ́ né pi. ","not paying back evil for evil   or insult for insult but, on the contrary, giving a blessing,  # 3:9 Lk 6:28; Rm 12:14; 1Co 4:12 since you were called for this, so that you may inherit a blessing."
Mé la zɔɔn ńŋweʼe tsɛ̀ɛ Ŋwàʼne Ssé ngie:,For the    one who wants to love life
