ngiemboon,en
"Mèŋ n da gíŋ ńgyá tsɔ́ ngʉ̀ngʉ̀ gie ee ndùmo ssé tsetsáʼ, é gwɔ́ ngʉ̀ngʉ̀ gie e pǔ ńjÿó nyìŋ mesoŋ ntsèm. ","Here is a tragedy I have observed under the sun,   and it weighs heavily on humanity:  # 6:1 Or it is common among men "
"Mé gyá tsɔ̌ nyìŋ gwɔ́ ndùmo Ssé tsetsáʼ ńgwɔ́ gẅie Ssé la gÿo á gwɔ́ ngàŋa mmó, ńgẅiin shúm fùʼ, mé piŋ ńgÿo mekùʼ mé. À te zága tsɔ́ mmó na shúm sie à tsɔ̌ɔn wɔ́, tá Ssé te nyé yé á zẅɛ́ʼɛ fùʼ yé wɔ́. Atsɔ̌ nyìŋ ndyɛ̀ʼɛ zɔ̌ zẅɛ́ʼ. Yɛ̌ gwɔ́ pɔ́ fÿɔ́g sẅɛ̀ɛ, ńgwɔ́ máa ngʉ̀ngʉ̀ gie e kúu nyìŋ. ","God gives a person riches, wealth, and honor   so that he lacks nothing of all he desires for himself,  # 6:2 Ps 17:14; 73:7 but God does not allow him to enjoy them. Instead, a stranger will enjoy them. This is futile and a sickening tragedy. "
"Nyìŋ zɔɔn ńgwɔ́ péʼe ńzyé púɔ mbàŋa tà é gwɔ́ nkÿo, ḿbiŋ ńnéŋe tsɛ̀ɛ njÿó na mengùʼ tà é gyɔ́ɔn, melyɛʼɛ́ láʼ mé pú ńgyɔ́ɔn pɔ́ lêkɔ́ wɔ́ɔ, á piŋ te néŋe tsɛ̀ɛ lepòŋ tà ńzẅɛ́ wɔ́, ńkwé, à te lesyè gẅiin, mbà n dɔgɔ ńgyá yɔ́ɔn ngie atsege múɔ cʉa yé. ","A man may father a hundred children and live many years. No matter how long he lives,   if he is not satisfied by good things and does not even have a proper burial,  # 6:3 Is 14:20; Jr 8:2; 22:19 I say that a stillborn child is better off than he.  # 6:3 Jb 3:16; Ec 4:3 "
"Á zɔɔn ńgwɔ́ ngie múɔ ŋwɛ́ ka tó yé tsɛ̀ɛ njÿó pɔ́ páʼ fèfà gẅie á cʉ̌a, à piŋ ńgee tsɛ̀ɛ nzěm, nzěm ne ńtóo ḿvéle lezíŋ sé. ","For he comes in futility and he goes in darkness, and his name is shrouded in darkness. "
"À la te gyá tsɔ́ lyɛ̌ʼ njÿó wɔ́, ńké te zsé mmó gie lyɛʼɛ́ láʼ áa yɛ̌ wɔ́. À gẅiin sẅétè ńcʉa nyìŋ gẅie à kà néŋe tsɛ̀ɛ njÿó tɛʼ. ","Though a stillborn child does not see the sun and is not conscious, it has more rest than he. "
"Wɔɔn nyìŋ ŋwɛ́ lɔɔn ńzɔɔn ńnéŋe pɔ́ ngùʼ ntsáʼ pʉ̀a, ńké te gẅiin lepòŋ wɔ́, mbà á ge kẅéte yé na kɔ́, á nue kɔ̀ɔkɔ́ɔ wɔ́ɔ zsote pɔ́ tsɛ̀ɛ legwé. ","And if a person lives a thousand years twice, but does not experience happiness, do not both go to the same place?"
"Nyìŋ mesoŋ faʼ mefàʼ ntsèm pɔ́ lélɔg ńgÿo yé mmó gie à kwoŋ. Táʼ, à kě laa zẅɛ́ɛ tsɔ́ mmó wɔ́. ","All of a person’s labor is for his stomach,  ,# 6:7 Pr 16:26"
"Anzsènò lɔgɔ kɔ́ ńcʉa gʉ̀gʉ̀ nyìŋ? Ambóŋ zíʼi lénéŋe tsetsɛ̀ɛ pʉ̀a mesoŋ mboŋó péʼe, á kẅéte yé na kɔ́? ",What advantage then does the wise person have over the fool?   What advantage is there for the poor person who knows how to conduct himself before others? 
"Áa mbòŋ mbwó nyìŋ lékága na mmó gie à gẅiin, ńcʉa nkwaŋá wé létyé na shúm sie à neŋé ńtsɔ́ɔn, yɛ̌ e gíŋ ńgwɔ́ pɔ́ fÿɔ́g sẅɛ̀ɛ, ńgɔɔn léjwoŋte fèfà.","Better what the eyes see than wandering desire.   This too is futile and a pursuit of the wind.  # 6:9 Or a feeding on wind, or an affliction of spirit,# 6:9 Ec 1:14"
"Akɔ̀ɔkɔ́ɔ wɔ́ɔ gie áa wó, mé la láʼ ńzsé lezíŋ, pege piŋ ńzsé mmó gie nyìŋ mesoŋ aa yɛ̌, à te kuʼu légwɔ́ gie pɔ́ nyìŋ gẅie à tʉ̀ ńcʉa yé, zoŋo tsɔ́ mmó wɔ́. ","Whatever exists was given its name long ago,  ,# 6:10 Gn 2:19; Ec 1:9–10; 3:15 and it is known what mankind is. But he is not able to contend with the one stronger than he.  # 6:10 Jb 9:32; Is 45:9 "
"Nyìŋ lɔɔn shwóŋe tɛʼ, mbà à ge gɔɔn menò tà ńgyɔ́ɔn mie é té tyé, à shwoŋé púʼu, ńjÿó yɛ̌ pì? ","For when there are many words, they increase futility.   What is the advantage for mankind? "
"Awɔ̌ zsé mmó gie á póŋo nyìŋ mesoŋ á tsɛ̀ɛ we legwɔ́ wó, á na mé melyɛ̌ʼ mie é gwɔ́ pɔ́ fÿɔ́g sẅɛ̀ɛ gie é cʉa páʼ majʉ́jʉ́ŋ? Ngwɔ́ wɔ̌ shwóŋo yé mmó gie á ge láʼ cʉa, á fʉ̀ʼ gie à te gíŋ ńgwɔ́ ndùmo ssé tsetsáʼ wɔ́?","For who knows what is good for anyone in life, in the few days of his futile life that he spends like a shadow?   Who can tell anyone what will happen after him under the sun?"
