ngiemboon,en
"Gù nkǐŋ manzwě, gù gẅie ɔ̀ laa zyé,","“Rejoice, childless one, who did not give birth;"
"Kẅiʼi ntàb gú, e fáŋ,","“Enlarge the site of your tent,"
Ńtí nue ɔ̀ ge pú jÿó meshÿó ntsèm.,"For you will spread out to the right and to the left,  "
"Pɔ́ɔn lépɔ́g, eshʉ́ té gíŋe ńkúu gú wɔ́.","“Do not be afraid, for you will not be put to shame;  "
"Áa mmó gie á gÿo,","Indeed, your husband is your Maker    —"
"Ńtí nue Cʉ̀apʉ̀a ne ńtóŋo gú,","For the Lord has called you,"
"N ka zɔɔn ńnáʼa ńgwáʼte mbwó na gù,","“I deserted you for a brief moment,  "
"Anò ka gyáŋa wɔ́ɔn tɛʼ, ńtí gú.",In a surge of anger
N ge gÿo páʼ n da gÿo fʉ̀ʼʉ Nowa.,“For this is like the days   of Noah to me:
"Ngwɔ́ mekwɛ́ ŋele,",Though the mountains move
"Gù ngàŋngɔ́ʼ Yelúzálèm,","“Poor Jerusalem, storm-tossed, and not comforted,"
Mé ge gÿo záb ndùm metʉ̂ankáʼ mú tà pú kéle,"I will make your fortifications   out of rubies,"
N ge gÿo zíʼi penkʉ́ pú mmó;,"Then all your children will be taught by the  Lord,  "
Ɔ̀ ge gÿo lɔgɔ nò nénʉ́,and you will be established
"Nyìŋ lɔɔn ńtó ńtágte gú,","If anyone attacks you,"
"Líe ńgyá, mèŋ zɔ la pwóon tâlɔ̀ɔn.","Look, I have created the craftsman"
Atsɔ́ mmó ncù gie,"No weapon formed against you will succeed,"
