ngiemboon,en
"Ándàm laa tá pà Sɛd, Sɛd gwɔ́ tá pà Enɔ́shÿè, ","Adam,   Seth, Enosh,"
"Enɔ́shÿè gwɔ́ tá pà Kénàŋ, Kénàŋ gwɔ́ tá pà Malalɛɛ, Malalɛɛ gwɔ́ tá pà Yelɛd. ","Kenan, Mahalalel, Jared,"
"Yelɛd gwɔ́ tá pà Énɔ̀g, Énɔ̀g gwɔ́ tá pà Matusalem, Matusalem gwɔ́ tá pà Lemɛg, ","Enoch, Methuselah, Lamech,"
"Lemɛg gwɔ́ tá pà Nowa. Nowa gwɔ́ tá pà Sɛm pɔ́ Shÿâm, ńgÿo Yafɛd. ","Noah, Noah’s sons:  "
"Ńgʉa na penkʉ́ Yafɛd yembàŋa, mbà wɔɔn laa Ngomɛɛ, wɔɔn gwɔ́ Mangɔg, wɔɔn gwɔ́ Mandayi, wɔɔn gwɔ́ Yavaŋ, wɔɔn gwɔ́ Ntumbâa, wɔɔn gwɔ́ Meshÿɛg, ńgÿo Tilásè. ","Japheth’s   sons: Gomer, Magog, Madai, Javan, Tubal, Meshech, and Tiras."
"Ńgʉa na gubé Ngomɛɛ yembàŋa, wɔɔn gwɔ́ Ashÿekenásè pɔ́ Ndifad, ńgÿo Togama. ","Gomer’s sons: Ashkenaz, Riphath,   and Togarmah."
"Ńgʉa na gubé Yavaŋ yembàŋa, wɔɔn gwɔ́ Elishÿa, wɔɔn gwɔ́ Taasísè, wɔɔn gwɔ́ Kitim, ńgÿo Londamim.","Javan’s sons: Elishah, Tarshish, Kittim, and Rodanim.  "
"Ńgʉa na gubé shÿâm yembàŋa, wɔɔn gwɔ́ Kushʉ̀, wɔɔn gwɔ́ Miselayim, wɔɔn gwɔ́ Pud, ńgÿo Kánàhan. ","Ham’s sons: Cush, Mizraim,   Put, and Canaan."
"Ńgʉa na penkʉ́ Kushʉ̀ yembàŋa, wɔɔn gwɔ́ Seba, wɔɔn gwɔ́ Avila, wɔɔn gwɔ́ Sabta, wɔɔn gwɔ́ Lama ńgÿo Sabteka. Penkʉ́ Lama míŋ Kushʉ̀ gwɔ́ Seba pɔ́ Ndendaŋ. ","Cush’s sons: Seba, Havilah, Sabta, Raama, and Sabteca."
Atsɔ̌ míŋ Kushʉ̀ la gíŋe ńgwɔ́ Nemlɔd gẅie à la táa ńgwɔ́ ndùŋmvfò ntʉ̀ nyìŋ ndùmo ssé tsetsáʼ. ,"Cush fathered Nimrod, who was the first to become a great warrior on earth."
"Miselayim laa mángʉanjʉʼ pʉ̀a Lud, ńgwɔ́ we pʉ̀a Anem, ńgwɔ́ we pʉ̀a Lehab, ńgwɔ́ we pʉ̀a Nabtu, ","Mizraim   fathered the people of Lud, Anam, Lehab, Naphtuh, "
"ńgwɔ́ we pʉ̀a Patolɔ́sè, ńgwɔ́ we pʉ̀a Kaselu gẅie pʉ̀a Filisi la fó na ngẅɛ̀ yɔb, ńdeen ńké ńgÿo pʉ̀a Kafetɔɔ. ","Pathrus, Casluh (the Philistines came from them), and Caphtor.  "
"Kánàhan laa tá pà Sindoŋ pɔ́ Hɛ́d, Sindoŋ gwɔ́ múɔ letwó we. ","Canaan fathered Sidon as his firstborn and Heth, "
"Kánàhan gwɔ́ púʼu ńgwɔ́ mángʉanjʉʼ pʉ̀a Yembúsè, ńgwɔ́ we pʉ̀a Amɔɔ, ńgwɔ́ we pʉ̀a Ngilengáshÿè, ","as well as the Jebusites, Amorites, Girgashites, "
"ńgwɔ́ we pʉ̀a Hevid, ńgwɔ́ we pʉ̀a Aleki, ńgwɔ́ we pʉ̀a Sini, ","Hivites, Arkites, Sinites, "
"ńgwɔ́ we pʉ̀a Alevad, ńgwɔ́ we pʉ̀a Tsemaa, ńgwɔ́ we pʉ̀a Hamad.","Arvadites, Zemarites, and Hamathites."
"Ńgʉa na gubé Sɛm yembàŋa, mbà wɔɔn laa Elam, wɔɔn gwɔ́ Asili, wɔɔn gwɔ́ Alepashÿad, wɔɔn gwɔ́ Lud, wɔɔn gwɔ́ Alam, wɔɔn gwɔ́ Úsè, wɔɔn gwɔ́ Ule, wɔɔn gwɔ́ Ngetɛ ńgÿo Mashÿe. ","Shem’s   sons: Elam, Asshur, Arpachshad, Lud, Aram, Uz, Hul, Gether, and Meshech."
"Alepashÿad laa tá pà Shÿélà, Shÿélà gwɔ́ tá pa Ébɛ̀. ","Arpachshad fathered Shelah, and Shelah fathered Eber. "
"Ébɛ̀ la zyé mbàŋa yépʉ́a: lezíŋ mvɔ̀gmvfò laa lê Pelɛg, ńdɔgɔ ńgɔɔn ngie Fàgte, ńtí nue mé la zyé yé fʉ̀ʼ gie pʉ̀a mesoŋ ndùmo ssé tsetsáʼ la fagte, lezíŋ ncʉ̀ʼnzèm we gwɔ́ lê Yɔgtaŋ. ","Two sons were born to Eber. One of them was named Peleg   because the earth was divided during his lifetime, and the name of his brother was Joktan. "
"Ńgʉa na penkʉ́ Yɔgtaŋ yembàŋa, mbà wɔɔn laa Alemondad, wɔɔn gwɔ́ Shÿelɛb, wɔɔn gwɔ́ Asamavɛd, wɔɔn gwɔ́ Yelâa, ","Joktan fathered Almodad, Sheleph, Hazarmaveth, Jerah, "
"wɔɔn gwɔ́ Handolam, wɔɔn gwɔ́ Uzaa, wɔɔn gwɔ́ Ndigla, ","Hadoram, Uzal, Diklah, "
"wɔɔn gwɔ́ Embaa, wɔɔn gwɔ́ Abimayɛɛ, wɔɔn gwɔ́ Samba, ","Ebal, Abimael, Sheba, "
"wɔɔn gwɔ́ Ofîi, wɔɔn gwɔ́ Avila, ńgÿo Yombab. Pɔ́ metsèm la pú ńgwɔ́ penkʉ́ Yɔgtaŋ.","Ophir, Havilah, and Jobab. All of these were Joktan’s sons."
"Sɛm laa tá pà Alepashÿad, Alepashÿa gwɔ́ tá pà Shÿélà, ","Shem,   Arpachshad, Shelah,"
