ngiemboon,en
"Tà áa páʼɔɔn pege ge gɔɔn ngie kɔ́, á na nò Ábalaham gẅie aa mángʉanjʉʼ weg pà Yúndà? À la lɔg metʉ̀ nyìŋ mesoŋ ńgẅiin kɔ́? ","What then will we say that Abraham, our forefather   according to the flesh, has found?  # 4:1 Or What then shall we say? Have we found Abraham to be our forefather according to the flesh?  or What, then, shall we say that Abraham our forefather found according to the flesh? "
"À laa péʼe e Ssé gwɔ́ gɔɔn ngie aa ndʉŋndʉŋ mvfò yé, á fó pɔ́ na mefàʼ mbòŋo mé, mbà à lɔ̌ɔn ńgwɔ́ á lɔg ńŋáʼte, tá tsɔ̌ légwɔ́ gẅie ńgwɔ́ á lɔg ńŋáʼte mvfò Ssé à te wó wɔ́. ","If Abraham was justified   by works,  # 4:2 1Co 1:31 he has something to boast about #— #but not before God. "
"Aŋwàʼne Ssé zɔɔn ńgɔɔn ngie kɔ́? Á gɔɔn ngie: «Ábalaham la záb ntʉ́m wé na Ssé, e Ssé fó mǒ, ńcʉ́ʼ ńdíe yé, á gwɔ́ mvfò yé ńgwɔ́ pɔ́ ndʉŋndʉŋ.» ","For what does the Scripture say? Abraham believed God, and it was credited to him for righteousness.   ,# 4:3 Gn 15:6; Gl 3:6; Jms 2:23 "
"Pege zɔɔn ne ńzsé ngie, nyìŋ faʼa fàʼ, tà mé náa pèen, mbà yɛ̌ mmó á té gwɔ́ pɔ́ tsɔ́ mmó gie mé náa né yé pɔ́ sẅɛ̀ɛ sẅɛ̀ɛ wɔ́, áa gie á zɛ́te ngie mé ná né yé. ","Now to the one who works,   pay is not credited as a gift, but as something owed. "
"Tá ńké ńgʉa na nyìŋ gẅie à kaa lɔg pɔ́ mefàʼ mé wɔ́, ńzáb pɔ́ ndàʼ ntʉ́m wé na Ssé gie e gÿo nyìŋ tepòŋ cʉ́ʼʉ nyìŋ gẅie aa ndʉŋndʉŋ mvfò yé, e Ssé lɔg púʼu, ńcʉ́ʼ ńdíe yé á gwɔ́ pɔ́ ndʉŋndʉŋ mvfò yé. ","But to the one who does not work, but believes on him who justifies the ungodly,   his faith is credited for righteousness."
"Á gíŋe ńgwɔ́ mmó gie fùɔ Ndavîd la gɔɔn. À la gɔɔn nò na nyìŋ gẅie e Ssé cʉ̌ʼ ńdíe yé á gwɔ́ mvfò yé, ńgwɔ́ pɔ́ ndʉŋndʉŋ, á ké te fóo na mefàʼ ngàŋ wɔ́, wɛ̌ nyìŋ aa shÿó mbòŋo. ","Likewise, David also speaks of the blessing of the person to whom God credits righteousness apart from works:"
Afùɔ Ndavîd la gɔɔn ngie:, Blessed are those whose lawless acts are forgiven
Ashÿó mbòŋo aa nyìŋ gẅie Cʉ̀apʉ̀a cʉʼʉ́ ńkímte menò tepòŋ mé wɔ́!» , Blessed is the person
"Tà áa páʼɔɔn, wɔɔn légwɔ́ shÿó mbòŋo, á gwɔ́ pɔ́ we pʉ̀a pie mé la púʼu wɔ́b páʼ pɔ́ ge gwɔ́ pʉ̀a Ssé kà à giŋé ńgwɔ́ mbɔɔ we pʉ̀a pie mé la te wɔ́b púʼ? Pege ee páʼɔɔn ńne ńgɔɔn ngie á la gʉa na Ábalaham, e Ssé lɔg pɔ́ páʼ à zǎb ntʉ́m na yé Ssé, ńcʉ́ʼ ńdíe yé, á gwɔ́ pɔ́ ndʉŋndʉŋ mvfò yé. ","Is this blessing only for the circumcised,   then? Or is it also for the uncircumcised? For we say, Faith was credited to Abraham for righteousness.   # 4:9 Gn 15:6,# 4:9 Gn 15:6 "
"À la gÿo púʼu na yé á fʉ̀ʼʉ kɔ́? Á la gwaa gwɔ́, mbà mé puʼú Ábalaham kà mé la nyé té púʼu yé? Á la te gwaa gwɔ́, mbà mé puʼú yé wɔ́. ","In what way, then, was it credited #— #while he was circumcised, or uncircumcised? It was not while he was circumcised, but uncircumcised. "
"Mé la gwaa púʼu Ábalaham, e Ssé ne ńdíe yé, á gwɔ́ pɔ́ ndʉŋndʉŋ mvfò yé, á nue à la ne ńzába ntʉ́m wé na Ssé. Mé la gÿo tá ńcÿɔʼɔ liŋé nyìŋ gẅie mé púʼu yé na yé. Yɛ̌ liŋé lɔ́ɔn ńdaʼte ngie Ssé fǒ na páʼ yé Ábalaham zǎb ntʉ́m na yé, ńdɔgɔ yé ńgÿo nyìŋ gẅie aa ndʉŋndʉŋ mvfò yé. Á fó púʼu Ábalaham cʉ́ʼʉ tá pà pʉ̀a metsèm pie é ne ńzába ntʉ́m na Ssé, tà mbɔɔ páʼ mé kaa wɔ́b púʼu, e Ssé cʉ́ʼʉ ńdíe wɔ́b pɔ́ gwɔ́ ndʉŋndʉŋ mvfò yé. ","And he received the sign of circumcision   as a seal of the righteousness that he had by faith  # 4:11 Lit righteousness of faith, also in v. 13,# 4:11 Jn 3:33 while still uncircumcised. This was to make him the father  # 4:11 Lk 19:9 of all who believe  # 4:11 Rm 3:22 but are not circumcised, so that righteousness may be credited to them also. "
"Ábalaham gǐŋ ńgwɔ́ tá pà pʉ̀a pie mé la púʼu wɔ́b. N těen ńgɔɔn pʉ̀a pie mé la púʼu wɔ́b á kuʼ púʼu mbwó pɔ́b wɔ́, n gɔɔn pie é gíŋe ne ńzába ntʉ́m na Ssé, páʼ tá wege Ábalaham la záb wé yé tá mé gÿo ḿbúʼu yé.","And he became the father of the circumcised, who are not only circumcised but who also follow in the footsteps of the faith our father Abraham had while he was still uncircumcised."
