ngiemboon,en
"Yěsô gwɔ́ tsɔ́ lyɛ̌ʼ, ńtyé ngʉ̀ŋe letʉŋ Jÿenézalɛd. Anùɔ láʼ tà ńgyɔ́ɔn tóo lejʉ́ŋ yé léjúʼu nò Ssé. ","As the crowd was pressing in on Jesus to hear God’s word,   he was standing by Lake Gennesaret.  # 5:1 Another name for the Sea of Galilee,# 5:1 Nm 34:11; Dt 3:17; Jos 12:3; 13:27; Mt 4:18 "
"Yěsô maʼ nÿɔ́g, ńgyá kanúʼ sépʉ́a ngʉ̀ŋe ntse, mbà pamaʼ ssó ně fó tsoló ńkẅɛ, ńgwɔ́ ntse sɔgɔ mekÿo mɔ́b. ",He saw two boats at the edge of the lake; the fishermen had left them and were washing their nets. 
"Yěsô kúu tsɛ̀ɛ tsɔ́, á gwɔ́ ye Símò, ésẅíŋte yé ngie à náʼa ńdɔgɔ yé ńgʉa né tsɛ̀ɛ ntse. Á zẅíŋ, Yěsô sẅɛ́ʼ ńnéŋe tsɛ̀ɛ kanúʼ, ńzye lélaʼte nò Ssé mbwó láʼ.","He got into one of the boats,   which belonged to Simon, and asked him to put out a little from the land. Then he sat down and was teaching the crowds from the boat."
"Ńgɔɔn nò tà ńtsẅé jʉʼ, ńtsẅi né Símò ngie: «Lɔgɔ kanúʼ, ńgíŋ ńgʉa tà ńkúu na jʉʼʉ ntse gie á meʼe ssé, ḿmaʼ mekÿo mí ntse lélɔg ńgwoon messó.» ","When he had finished speaking, he said to Simon, “Put out into deep water and let down your nets for a catch.”   "
"Símò tsɔ́ʼ ngie: «Andè, peg lǎʼ pɔ́ légyá ngɔ́ʼ, ḿmwoon ntse, ńké te tsɔ́ lagá mmó gwoon. Táʼ, páʼ kwàʼ gù zɔ gɔ̌ɔn ngie mé gíŋ ḿmaʼ mekÿo ntse lɛ̂, n ge maʼ.» ","“Master,”   Simon replied, “we’ve worked hard all night long and caught nothing. But if you say so, I’ll let down the nets.”  # 5:5 Other mss read net (Gk sg)"
"Ńgɔɔn púʼu, pâ pʉ̀a pé gʉa ḿmaʼ mekÿo tsɛ̀ɛ ntse, ńdɔg ńgwoon messó é gyɔ́ɔn gyɔ̌ɔn tà pɔ́ ne shwoŋo, mekÿo mɔ́b zye lézáʼte. ","When they did this, they caught a great number of fish, and their nets   began to tear. "
"Pɔ́ gyá kékáŋ, ḿmaʼte pwó ńdɔg ńtóŋ yetsɔ́ ngàŋa nkwò yɔ́b gie é laa tsɛ̀ɛ yetsɔ́ kanú, ngie pɔ́ tó ńnéŋ mbwó, pɔ́ tó, pâ pɔ̌ pú ńnéŋ messó tsɛ̀ɛ mekanúʼ mémbʉ́a, mekanúʼ ŋwɛ́ lúe tà ńcʉ́ʼʉ ḿmeʼe pɔ́ ntse.",So they signaled to their partners in the other boat to come and help them; they came and filled both boats so full that they began to sink.
"Símò Piɛ gyá yɔɔn nò gyǎ, tà ńgʉa ńnuŋe mekwò Yěsô, ńgɔɔn né yé ngie: «Cʉ̀apʉ̀a, tsetsɔ́ʼ, fó lejʉ́ŋ mèŋ ńgʉa, n gee páʼɔɔn ńgwɔ́ nyìŋ tepòŋ mvfò Ssé.» ","When Simon Peter saw this, he fell at Jesus’s knees and said, “Go away from me, because I’m a sinful man, Lord! ”   "
"À la gwaa gɔɔn púʼu, mbà cÿɔʼ pǔ ńgwoon yé lâ pʉ̀a pie pâ pɔ̌ la gwɔ́, ńtí nzẅìŋ messó mie pɔ́ gwǒon. ","For he and all those with him were amazed   at the catch of fish they had taken, "
"Tà mbɔɔ Jÿâŋ pɔ́ Jÿâg, é gubé Zebende, gie é laa ngàŋa yetsɔ́ kanúʼ la gíŋ ḿbú ḿbɔ́g yɔ́b tɛʼ. Táʼ, Yěsô gɔɔn né Símò ngie: «Te pɔ́g pɔ̌g, tà fó lyɛ̌ʼɔɔn, ɔ̀ ge nyé légwoon messó, é cʉ́ʼʉ cúʼte pɔ́ pʉ̀a mesoŋ.» ","and so were James and John, Zebedee’s sons, who were Simon’s partners."
"Pɔ́ júʼ púʼu, ńdɔg mekanúʼ ḿbiŋ né ngʉ̀ŋe ntse, ńkúu wó, ḿbú ńnyé kɔ̀ɔkɔ́ɔ wɔ́, ńcʉ́me nzèm Yěsô.","Then they brought the boats to land, left everything, and followed him.  "
"Yěsô gwɔ́ lyɛ̌ʼ, ńgwɔ́ tsɛ̀ɛ tsɔ́ tÿǒsoŋ. Atsɔ̌ nyìŋ gwɔ́ wó, mbà nkàʼ pǎb leen ḿbú ńjÿó yé. Á gyá Yěsô, ńdeen ńtó ńnuŋe mekwò yé, ésẅíŋte yé ngie: «Cʉ̀apʉ̀a, n zsě ngie ɔ̀ lɔɔn ńkwoŋ, mbà ɔ̀ kuʼu légÿo n zeŋe.» ","While he was in one of the towns, a man was there who had leprosy   all over him.  # 5:12–14 Mt 8:2–4; Mk 1:40–44 He saw Jesus, fell facedown, and begged him, “Lord, if you are willing, you can make me clean.”"
"Yěsô júʼ, ńtsege pwó, ńkíbe yé, ńgɔɔn ngie: «Mèŋ n kwǒŋ púʼu, zeŋe.» Nkàʼ pǎb gwoon ḿmaga na yé. ","Reaching out his hand, Jesus touched him,   saying, “I am willing; be made clean,” and immediately the leprosy left him. "
"Yěsô tɔʼɔ yé ngie: «Pɔ́ɔn lékím tà shwóŋo nyìŋ, gʉa ńnyɛ pɔ́ mbùm jù mbwó nùŋepwɔʼ, ḿbiŋ ńnáa mmó gie lepʉ̌ Mǒonsê ne ńzɛ́te mbwó nyìŋ gẅie nkàʼ pǎb magá na yé, pʉ̀a metsèm leen ńké ńzsé ngie ɔ̀ zeŋé.» ","Then he ordered him to tell no one:   “But go and show yourself to the priest, and offer what Moses commanded for your cleansing as a testimony to them.”"
"Yěsô la tɔʼɔ yé púʼu, mé ké ne ńkẅiʼi ńkíme yé kǐm, tà láʼ gíŋe ńkẅiʼi ńtóo léjúʼu shwóŋè yé mbɔɔ légwɔ́ gie à ge zeŋe meguɔ mɔ́b. ","But the news   about him spread even more, and large crowds would come together to hear him and to be healed of their sicknesses. "
"Táʼ, Yěsô néŋe tà ńdu ssé ńgee jʉʼ gie nyìŋ te wó wɔ́, ésẅíŋte Ssé.",Yet he often withdrew to deserted places and prayed.  
