ngiemboon,en
"Kwòŋotsẅɛ, tà mbɔɔ tsetsáʼ gie á júbe jubé,",The wilderness and the dry land will be glad;
"Legǐ sẅisẅê gẅie à náa tôtǒ,",It will blossom abundantly
"Pi gÿo, mbwó mie é pÿɛ̌, é gẅiin metʉ̀;","Strengthen the weak hands,"
Pi gɔɔn mbwó pʉ̀a pie é ne ńkʉ́a ngie:,Say to the cowardly:
"Á ge cʉa púʼu, mefʉ̀ gyá jʉʼ,","Then the eyes of the blind will be opened,"
Pakenyíʼikwò kyɛ́te páʼ métsẅè;,"Then the lame will leap like a deer,  "
"Atsetsáʼ gie á tween tween,","the parched ground will become a pool,"
"Tàʼ mánzsè ge gÿo gwɔ́ jʉʼó,",A road will be there and a way;  
Mé té gÿo gyá púʼntʉ̀ mǒ wɔ́;,"There will be no lion there,"
"Púʼu la, epʉ̀a pie Cʉ̀apʉ̀a ka gÿo pɔ́ tsẅɛ́,",and the ransomed of the  Lord will return  
