ngiemboon,en
"N gɔɔn yɔɔn nò fʉ̀ʼɔɔn lélɔg ńtÿɔ́gte pakẅémvfò pie ée tsɛ̀ɛ cúʼtè gí, ńgwɔ́ yɔ́ɔn nkẅèmvfò páʼ pɔ́b, mbà Keleto la gwaa ne gyá ngɔ́ʼ, n tyé jʉʼó. N ge gÿo gẅiin yɔ́ɔn jʉʼ tsɛ̀ɛ legúʼ gẅie e Ssé ge gÿo gÿo à kẅɛ. ","I exhort the elders among you as a fellow elder and witness   to the sufferings of Christ, as well as one who shares in the glory about to be revealed:  # 5:1 Rm 8:18; Col 3:4 "
"N gɔɔn mbwó pi pakẅémvfò ngie pi pféle nùɔ njʉ̀njÿò Ssé gie à la cʉ́me mbwó pi, tà pi pféle pɔ́ páʼ fʉ̀ʼ gie mé gwǒon gẅí gwoon la, pi pféle lé ntʉ́m mbòŋo, páʼ Ssé ne ńkwoŋo. Tà pi gÿo páʼ fʉ̀ʼ gie pi faʼa nkáb la, pi lɔg pɔ́ nkwòŋe. ","Shepherd God’s flock among you,   not overseeing  # 5:2 Other mss omit overseeing out of compulsion but willingly, as God would have you;  # 5:2 Other mss omit as God would have you not out of greed for money but eagerly; "
"Tà pi lɔg metʉ̀ sáʼ pʉ̀a pie Ssé la cʉ́me mbwó pi, pi giŋ pɔ́ na mbú gie pɔ́ ge gʉa nùɔ pi, é pí fʉ̀ʼ na pi. ","not lording it over those entrusted to you, but being examples to the flock. "
"Pi lɔɔn ńgÿo púʼu, mbà á ge láʼa lyɛ̌ʼ gie mbyɛ̀bmvfó welÿò tǒ, à tɔʼ ngǔʼ twó pi, é gie nzẅìŋ wé téen ńdáʼa ḿmaga wɔ́. ","And when the chief Shepherd   appears, you will receive the unfading crown  # 5:4 1Co 9:25; Rv 12:1 of glory. "
"Á gʉa na pi gí púɔshùm, pi ná nnɛ́ ssé mvfò pakẅémvfò tsɛ̀ɛ cúʼtè, ńgʉa na pʉ̀a metsèm, tà pi ne ńgÿo tsɔ́ mmó, nyìŋ gẅi kwaŋ ngie à cʉa wetsɔ̌. Á nue Ŋwàʼne Ssé gɔɔn ngie: «E Ssé lʉʼ paŋáʼte nnɛ́ lʉʼ, ńké ńdɔgɔ pòŋontʉ́m ńdíe pʉ̀a pie é sẅíʼi mbùm yɔb ńnáa ssé.» ","In the same way, you who are younger, be subject to the elders. All of you clothe yourselves with   humility toward one another, because"
"Púʼu la, pi ná nnɛ́ gi ssé á mvfò Ssé gie e gẅiin metʉ̀. À cʉa púʼu, à gÿo ḿbʉʼʉ gẅí na fʉ̀ʼ gie à la záb. ","Humble   yourselves, therefore, under the mighty hand  # 5:6 1Kg 8:42; 2Ch 6:32; Dn 9:15 of God, so that he may exalt you at the proper time, "
"Pi pú ńnéŋe kɔ̀ɔkɔ́ɔ gie á ne ńcʉa gẅí, á na mbwó Ssé, ńtí nue à ne ńdíe gẅí.","casting all your cares on him, because he cares about you.   "
"Tà pi gwáʼa lÿɔ̀g, tà pi lyé. Sátà, á ngàŋmbù gẅi, à ne ńgwá ńzéme, éfaʼa nyìŋ gẅie à ge gwoon yé, páʼ púʼntʉ̀ gẅie à gaʼte, éfaʼa mmó gie à ge pfɛ́ la. ","Be sober-minded,   be alert.  # 5:8 Rv 16:15 Your adversary the devil  # 5:8 Mt 4:1,10; Ac 13:10 is prowling around like a roaring lion, looking for anyone he can devour. "
"Púʼu la, pi záb ntʉ́m gẅí na Ssé, ńkẅiʼi ńtʉte tʉte, ńdʉʼʉ Sátà, ńne ńzsé ngie mefɛ̌ pí pie ée tsɛ̀ɛ njÿó, é ne ńgyá pɔ́ ntí ngɔ́ʼ gie pi gyá. ","Resist him,   firm in the faith, knowing that the same kind of sufferings are being experienced by your fellow believers throughout the world."
"Ngɔ́ʼ gi ge náʼa ńnéŋe pɔ́ méjʉʼ, e Ssé gie akɔ̀ɔkɔ́ɔ nò mbòŋo wɔ́ɔ fóo pɔ́ mbwó yé, yé gẅie à la cʉa na Yěsô Keleto ńtóŋo gẅí páʼ pi ge gwɔ́ gí tsɛ̀ɛ legúʼ we gẅie pàa té wó wɔ́, à ge fó púʼu, é gÿo tsɔ́ mmó le gíŋe ńzága na pi wɔ́; é tsẅiŋ ndù gi, pi tʉte, mé le gíŋe ńkuʼu létsó gẅí tà ḿmaʼa ssé wɔ́. ","The God of all grace, who called you to his eternal glory   in Christ,  # 5:10 Other mss read in Christ Jesus will himself restore, establish, strengthen, and support you after you have suffered a little while.  # 5:10 Or to a small extent "
