ngiemboon,en
"Lefaŋ, tʉ́ŋe tuŋó, n gɔɔn nò,","Pay attention, heavens, and I will speak;"
"Á zɛ́te ngie mentÿɔgɔ́ mɔ́ɔn e kúte,",Let my teaching fall like rain
Ńtí nue n ge gÿo sáʼ lezíŋ Cʉ̀apʉ̀a.,For I will proclaim the Lord’s name.  
Cʉ̀apʉ̀a aa máa tóon gẅie à pɔ́ɔnte wégè.,The Rock    #— #his work is perfect;
"Táʼ, ńgʉa na pi pie pi ée pʉ̀a tepòŋ,",His people have acted corruptly toward him;  
"pi pie pi gÿote páʼ mepʉ̀a, atwó gí te tyé,","Is this how you repay the  Lord,"
Pi kímte tsɔ́ melyɛ̌ʼ mie é la tɔ́g;,Remember the days of old;
"E Ssé gie ee tàa tÿǒ, e la gwɔ́ tà ńgabte mengwòŋ,",When the Most High gave the nations their inheritance  
"Ńtí nue, Cʉ̀apʉ̀a la lɔg pʉ̀a Ésàlayɛ, ńgÿo pʉ̀a pé.","But the  Lord’s portion is his people,"
"Cʉ̀apʉ̀a la gyá láʼ yé, á kwòŋotsẅɛ,","He found him in a desolate land,"
"Cʉ̀apʉ̀a aa mbwó pʉ̀a pé, ńgwɔ́ páʼ gúmndóŋ,",He watches over    his nest like an eagle
"Oon, Cʉ̀apʉ̀a gíle yé kà tsege pʉ̀a pé,","The Lord alone led him,"
À la gÿo pɔ́ néŋe tsɛ̀ɛ pàga láʼa mekwɛ́;,He made him ride on the heights of the land  
Ńgÿo mezwě mefòŋ pâ menjʉ̀njÿò lâ mvfó ne ńnáa wɔ́b mélêg.,"curds from the herd and milk from the flock,"
"Yeshÿelum pfɛ̌ɛ mmó tà ńzẅɛ́, ńnÿɔgɔ Cʉ̀apʉ̀a.","Then   Jeshurun  # 32:15 = Upright One, referring to Israel,# 32:15 Is 44:2 became fat and rebelled —"
"Epʉ̀a Ésàlayɛ lɔgɔ légÿo mentʉ̀ menò tepòŋ,",They provoked his jealousy with different gods;
Ḿbiŋe ńnuŋe pwɔʼ,"They sacrificed to demons, not God,"
"Oon, pi pʉ̀a Ésàlayɛ, pi ka gwágte nò na Ssé gie e pɔ́ɔnte gẅí;",You ignored the Rock who gave you birth;
"Cʉ̀apʉ̀a la gyá páʼ penkʉ́ pé pembàŋa lâ pepanzwě,","When the Lord saw this, he despised them,"
Á gɔɔn ngie:,"He said, “I will hide my face from them;  "
"Pɔ́ guʼte tsɔ́ messé, ńdɔg ńgÿo n kwɔ́ʼɔ lóŋ,",They have provoked my jealousy
Ńtí nue lóŋ wɔ̀ɔn gyǎŋ tà ńgwoon mmɔ̌g;,For fire has been kindled because of my anger
"N ge gÿo menò tepòŋ ntí ntí, e sẅɛ́ʼɛ twó pɔ́b,",“I will pile disasters on them;
"Nzyè ge gÿo lúʼu wɔ́b tà pɔ́ pÿɛ́,","They will be weak from hunger,"
"Mé ge gÿo lɔg ncù, é zẅéte gubé yɔ́b pǐ.","Outside, the sword will take their children,"
N da kwaŋa lépú ḿbyága wɔ́b,“I would have said: I will cut them to pieces  
"Táʼ, ḿbɔ́g ngie megàŋmbù pɔ́b ge gẅe wɔ́ɔn.","if I had not feared provocation from the enemy,"
"Ńgɔɔn púʼu, ńtí nue pʉ̀a Ésàlayɛ, ée pʉ̀a pie é té sáŋa nò mboŋó wɔ́.",Israel is a nation lacking sense
"Pɔ́ laa péʼe ńgwɔ́ pazsénò, mbà pɔ́ lɔ́ɔn ge júʼ,","If only they were wise, they would comprehend this;"
