ngiemboon,en
"Aa mmó gie á gÿo, atʉ́m yɔ́ɔn vɛ,",My heart   pounds at this
"Pi zẅíʼte, pi zẅíʼte ńjúʼ páʼ ngyè Ssé cʉ́me,",Just listen to his thunderous voice
"À fó lefaŋ ńŋwaŋ nně mbʉ̀ŋ ye,",He lets it loose beneath the entire sky;
"Mɔɔn menò la tɔ́g, e Ssé pfo ngyè ye,",Then there comes a roaring sound;
"E Ssé gÿo shúm sie é kʉʼʉ jʉʼ kʉʼʉ cʉ́m,",God thunders wondrously with his voice;
À gɔɔn né megẅi ngie: «Gwe ndùmo ssé tsetsáʼ;»,"For he says to the snow,   “Fall to the earth,”"
"À gÿo púʼu, epʉ̀a mesoŋ té gíŋ ńkuʼu le faʼa tsɔ́ fàʼ wɔ́,","serve as his sign to all mankind,"
"Tà mbɔɔ nɔ̀ɔn mbàʼ gíŋe ńkÿo yé,",The wild animals enter their lairs
"Afóm fó shÿó ntsíŋ ḿbʉ, fèfà fó shÿó kwóŋ ńdɔg fÿɔ́g ńtó.","The windstorm comes from its chamber,"
E Ssé lɔgɔ zẅɛ̌ ncwò yé ńnyɛte megẅi,"Ice is formed by the breath of God,  "
E Ssé sele melɔ́ɔn ńdɔg ńgÿo jʉʼʉ nẅeen nẅeen,He saturates clouds with moisture;  
"Yé zɔ gÿo melɔ́ɔn sa jʉʼ, ńtseen wɔ́b","They swirl about,"
"E Ssé túm melɔ́ɔn páʼ e jÿɔ́gɔ kɔʼɔ́ pʉ̀a mesoŋ ndùmo ssé tsetsáʼ ntsèm,","He causes this to happen for punishment,"
"Jÿɔ̂b, tʉ́ŋe tuŋó jú ńcwoŋo ńjúʼ,","Listen to this, Job."
Tà ɔ̀ zɔɔn ńzsé páʼ Ssé tseen melɔ́ɔn,Do you know how God directs his clouds
Ɔ̀ zɔɔn ńzsé mmó gie á kúʼte melɔ́ɔn tsetsɛ̀ɛ lefaŋ pɔ́ tsetsáʼ?,"Do you understand how the clouds float,"
"Gù gẅie áa fʉ̀ʼ gie fèfà shÿó ntsíŋ te ne ńnʉʼʉ ndùmo ssé tsetsáʼ wɔ́, menzsǒ mú lúm,",You whose clothes get hot
"Tà ɔ̀ kuʼu lesaŋte melɔ́ɔn tépàa,",can you help God spread out the skies
Zíʼi wég mmó gie peg ge gɔɔn mbwó Ssé.,Teach us what we should say to him;  
"N dɔɔn ńzɔɔn ńgɔɔn nò, mbà mé ge gʉa shwóŋo yé la?",Should he be told that I want to speak?
"Áa fʉ̀ʼ gie melɔ́ɔn pwǒon nèm, mé te gíŋe ńgyá jʉʼ mboŋó wɔ́:",Now no one can even look at the sun
"Atsɔ́ kyɛ̀ʼ gie áa ye nkẅiŋ piŋ fó shÿó kwóŋ ńkyɛʼ,","Out of the north he comes, shrouded in a golden glow;"
"Ee Ssé Ngàŋa Tʉ̀ Ntsèm, pege te kuʼu le kíbe yé wɔ́,",The Almighty #— #we cannot reach him —
"Áa mmó gie á gÿo, epʉ̀a mesoŋ ná mekùʼ mé;","therefore, men fear him."
