ngiemboon,en
"Á laa fʉ̀ʼ gie Akaze, míŋ Yotam gẅie à laa míŋ míŋ Oziyásè wembàŋa laa fùɔ pà Yúndà, afùɔ Letsîŋ gẅie aa fùɔ Sili pɔ́ Peka gẅie aa míŋ Lemaliya wembàŋa ńgwɔ́ fùɔ pà Ésàlayɛ pú ńtó ńdÿɔ́ʼ pʉ̀a Yelúzálèm lé ncù. Táʼ, pɔ́ té kuʼu léjÿó ncù wɔ́. ","This took place during the reign of Ahaz, son of Jotham, son of Uzziah king of Judah:   Aram’s King Rezin and Israel’s King Pekah son of Remaliah went to fight against Jerusalem,  # 7:1 2Kg 15:25,37; 16:5 but they were not able to conquer it."
"Mé la gʉa shwóŋo Akaze gẅie à kẅɛɛ na tsìŋendá Ndavîd pâ meŋwǎláʼ pé ngie pʉ̀a Sili kwɛ̌ mentàb mɔ́b na tsetsáʼa pà Efalayîm, nkʉ̀ ŋwɛ́ pú ńgÿo fùɔ pâ láʼ yé pú ḿvɛ páʼ fèfà gÿo meffo tÿǒ cʉʼʉ la.","When it became known to the house of David   that Aram had occupied Ephraim,  # 7:2 Is 8:12; 9:9 the heart of Ahaz  # 7:2 Lit Aram has rested upon Ephraim, his heart and the hearts of his people trembled like trees of a forest shaking in the wind."
"Á cʉa púʼu, Cʉ̀apʉ̀a ńgɔɔn né Esǎyà ngie: «Pi Shÿeya-Yashu gẅie aa míŋ gù wembàŋa gʉa ńgyá Akaze. Aa jʉʼ gie esóŋ tâŋ gẅie aa twó kwóŋ zsote wó, á na mánzsè gẅie à gee né nkáʼa pasɔg menzsǒ. ","The Lord said to Isaiah, “Go out with your son Shear-jashub  ,# 7:3 Is 8:3,18 to meet Ahaz at the end of the conduit of the upper pool,  # 7:3 2Kg 18:17; Is 36:2 by the road to the Launderer’s Field. "
"Ɔ̀ ge gɔɔn né yé ngie: “Pɔɔn lécúɔ nnɛ́! Gwoonte mbùm jù, te pɔ́g, ndyɛ̀ʼ Letsîŋ gẅie aa nyìŋ Sili pɔ́ míŋ Lemaliya wembàŋa lɔgɔ gyáŋalóŋ yɔ́b ńgÿo, ɔ̀ cÿɔʼ! Á zɔɔn ńgwaa gwɔ́ pɔɔn mefùɔ gwɔ́ pɔ́ páʼ metsěm nkẅíŋ mémbʉ́a mie é fuʼu ndyé. ","Say to him: Calm down and be quiet. Don’t be afraid or cowardly   because of these two smoldering sticks, the fierce anger of Rezin and Aram, and the son of Remaliah. "
"N ne ńzsé ngie epʉ̀a Sili pâ pʉ̀a Efalayîm, ńgÿo míŋ Lemaliya wembàŋa ne ńkwaa légÿo nò tepòŋ na gù. Pɔ́ ne ńgɔɔn ngie: ","For Aram, along with Ephraim and the son of Remaliah, has plotted harm against you. They say, "
"Pege gʉa ńdÿɔ́ʼ pà Yúndà, ńgÿo aláʼ gie áa tÿǒsoŋ, à pú ḿvɛ. Pege ge ké lÿɔ́ʼɔ wɔ́b lÿɔ́ʼ, tà láʼ jÿó ncù. É lɔgɔ míŋ Tambɛɛ wembàŋa, é gÿo fùɔ. ","‘Let’s go up against Judah, terrorize it, and conquer it for ourselves. Then we can install Tabeel’s son as king in it.’ ”"
"Táʼ, ammó gie Cʉ̀apʉ̀a Ssé gɔ̌ɔn á yɔɔn:",This is what the Lord God says:
"Ńtí nue Ndamásè aa sẅɛ̂láʼ pʉ̀a Alam,","The chief city of Aram is Damascus,"
"Samalîɛ aa sẅɛ̂láʼ Efalayîm, nyìŋ gẅie à sáʼa Samalîɛ á gwɔ́ míŋ Lemaliya. Akaze, ɔ̀ lɔɔn te zẅíŋentʉ́m gẅiin, mbà ɔ̀ te kuʼu léjÿó wɔ́.”»","the chief city of Ephraim is Samaria,"
Cʉ̀apʉ̀a gíŋe ńgɔɔn né Akaze ngie: ,Then the Lord spoke again to Ahaz: 
"«Lúɔ liŋé gie ngwɔ́ á kẅéte gú, á mbwó Cʉ̀apʉ̀a Ssé jù. À fó láʼ mepfó kà tÿǒ lepwó wɔ́ɔ, ńná né gù.» ",“Ask for a sign   from the Lord your God #— #it can be as deep as Sheol or as high as heaven.”
"Táʼ, Akaze tsɔ́ʼ ńgɔɔn ngie: «Ngǎŋ! N těen ńgee ńdúɔ tsɔ́ mmó wɔ́. N te ne ńkwoŋo létágte Cʉ̀apʉ̀a wɔ́.»","But Ahaz replied, “I will not ask. I will not test the Lord.”"
"Ńgɔɔn púʼu, Esǎyà leen ńké ńgɔɔn ngie: «Pi zẅíʼte. Pi pʉ̀a na tsìŋendá fùɔ Ndavîd, pi ne ńtáte pʉ̀a, pi gÿǒ púʼu, á té kuʼ la, tà pi ge gíŋe táte Ssé yɔ̀ɔn? ","Isaiah   said, “Listen, house of David! Is it not enough for you to try the patience of men? Will you also try the patience of my God?  # 7:13 Is 1:14; 43:24; Jr 15:6; 20:9; Mal 2:17 "
