ngiemboon,en
Manzwě zɔ zyé nyìŋ mesoŋ.,Anyone born of woman
"À gǔʼ, ńgwe ssé páʼ tôtǒ gie á gúʼ, ḿbiŋ ńkeme ḿbʉle ssé la;","He blossoms like a flower, then withers;  "
Ɔ̀ tÿɔ́g lejÿɔ́g shú pɔ́ na yɔɔn ntí nyìŋ!,Do you really take notice of one like this?
Ngwɔ́ wɔ̌ fó tsɛ̀ɛ ncÿǒ ńkẅile mmó gie á lʉ́ate?,Who can produce something pure from what is impure?
"Ɔ̀ lɔɔn ńgwɔ́ gie ɔ̀ la záʼ nzẅìŋ melyɛʼɛ́ láʼ mé,",Since a person’s days are determined
"Tsɔ́ʼ lejÿɔ́g shú na yé, ńnyé yé à zẅɛte,",look away from him and let him rest
"Ńgʉa na tÿǒ, mbà ammó gie á néŋe ne ńzẅíʼte áa ngie",There is hope for a tree:
"Mbɔɔ páʼ menŋaŋ mé lɔɔn ńzẅiŋe tsɛ̀ɛ tsetsáʼ,",If its roots grow old in the ground
"mbà á ge gíŋe kẅág fʉ̀ʼ gie ntse kǔu mǒ,",the scent of water makes it thrive
"Nyìŋ mesoŋ kwě, metʉ̀ mé mag.",But a person dies and fades away;
"Ngwɔ́ memáŋʉ́ júm,",As water disappears from a lake
"Á gíŋ ngwɔ́ ndʉŋndʉŋ páʼ, nyìŋ mesoŋ tʉ́ŋe ńnuŋe à te gíŋe ńkuʼu lélu ssé wɔ́;",so people lie down never to rise again.
"Ɔɔ! N ka ne ńkwoŋo ngie ɔ̀ leʼe wɔ́ɔn láʼ mepfó,",If only you would hide me in Sheol  
"Á laa péʼe ńgwɔ́ gie ngwɔ́ nyìŋ kwé ńgíŋe ńgwɔ́ wó,","When a person dies, will he come back to life?"
"Mbà à lɔɔn ngwɔ́ ɔ̀ tóŋo wɔ́ɔn n zẅíŋ,","You would call, and I would answer you."
"Ɔ̀ le gíŋe ńtÿɔ́gɔ lejÿɔ́g na mefʉa wɔ̀ɔn mɔ́,",For then you would count my steps  
Ɔ̀ ge gÿo néŋe mefʉa wɔ̀ɔn tsɛ̀ɛ pɔ̀ɔn,"My rebellion would be sealed up in a bag,"
"Táʼ, lekwɛ́ gwe ńkeme,",But as a mountain collapses and crumbles
"Ntse gÿo metǒon kwote,",as water wears away stones
"Ɔ̀ tsó yé ḿmaʼa ssé, á gʉa;","You completely overpower him, and he passes on;"
Egubé yé ée pʉ̀a pie é gẅiin mekùʼ keen? À te ne ńzsé wɔ́.,"If his sons receive honor, he does not know it;"
"Nyìŋ mesoŋ gyá ngɔ́ʼ ńtí pɔ́ yé twó,",He feels only the pain of his own body
