ngiemboon,en
Yée ngɔ́ʼ pʉ̀a pie,Woe to those who are at ease in Zion  
Pi gʉa láʼa Kalené,Cross over to Calneh   and see;
"Pi faʼ shÿó létsóte lyɛʼɛ́ ngɔ́ʼ, ńnáa mvfò,",You dismiss any thought of the evil day  
"Pi nuŋe na mekǔ mie mé la lɔg mesoŋ shÿɔ́ɔ ńnyɛte,","They lie on beds inlaid with ivory,  "
"Pi ne ḿbúʼu kèkÿɛ̀,",They improvise songs   to the sound of the harp  # 6:5 Am 5:23; 8:10
"Pi ne ńnúu melùʼ tsɛ̀ɛ memǎa mentúʼ,",They drink wine by the bowlful  
"Áa mmó gie á ge gÿo,","Therefore, they will now go into exile"
" Cʉ̀apʉ̀a Ssé la lɔgɔ twó mbùm yé ńkʉa,","The Lord God has sworn by himself    #— #this is the declaration of the Lord, the God of Armies:"
"Epʉ̀a legém lɔɔn ḿvwɔʼɔ na tàʼa tsìŋendá, mbà pɔ́ ge gÿo kwéte. ","And if there are ten men left in one house, they will die.   "
"Púʼu la, atsɔ̌ nyìŋ na ngẅɛ̀ ndá ayɛ̌ ge gÿo fó ndá kẅile mepfó, é tuɔ. Ḿbiŋ ńgwɔ́ gie tsɔ̌ nyìŋ ně ńtsɔgɔ, mbà à ge zɛ́te yé ngie: «Pi tsɔ̌ nyìŋ nyě ńgwɔ́ ka?» À tsɔ́ʼ ngie: «Ngǎŋ, sɔɔn nyìŋ.» À gíŋe ńkẅiʼi ńgɔɔn né yé ngie: «Láŋte! Yɔɔn té fʉ̀ʼ gie ngwɔ́ mé kím lezíŋ Cʉ̀apʉ̀a wɔ́.»","A close relative   and burner  # 6:10 A burner of incense, a memorial fire, or a body; Hb obscure,# 6:10 1Sm 31:12; 2Ch 16:14; Jr 34:5 will remove his corpse  # 6:10 Lit remove bones from the house. He will call to someone in the inner recesses of the house, “Any more with you? ”"
"Á nue Cʉ̀apʉ̀a zǎb ngie: Mé keme máamáa ndá ḿpfɛte ssé,",For the Lord commands:
Tà melÿóon ée péʼe ńkÿo na metǒon?,Do horses gallop on the cliffs?
Pi ne ńkága páʼ pi ka jÿó ncù Lo-Ndambaa gẅie à lɔgɔ ńgɔɔn ngie sẅɛ̀ɛ sẅɛ̀ɛ; pi ne ńgɔɔn ngie: Peg ka lɔg pɔ́ metʉ̀ még ńjÿó Kaanayim gẅie à lɔgɔ ńgɔɔn ngie: «mendóŋ mémbʉ́a» waa? ,you who rejoice over Lo-debar  
"Áa mmó gie á gÿo mèŋ Cʉ̀apʉ̀a Ssé gie e piʼi kɔ̀ɔkɔ́ɔ ne ńgɔɔn ngie: Pi pʉ̀a Ésàlayɛ, n ge lyɛ́bte tsɔ́ láʼ, é maʼa nzèm pi à gwɔʼɔ gẅí, tà fóo Lembo-Amad á shÿó twó, ńgʉa gʉa ńkúu jʉʼʉ tàʼ ntse Alamba á shÿó ntsíŋ.","But look, I am raising up a nation"
